V/VsTO, Thrust - Yawing Moment
   0.331919, 16022.138809
   0.335124, 16333.065236
   0.338329, 16646.979667
   0.341535, 16963.882103
   0.344740, 17283.772542
   0.347945, 17606.650985
   0.351150, 17932.517431
   0.354355, 18261.371882
   0.357560, 18593.214337
   0.360765, 18928.044795
   0.363971, 19265.863257
   0.367176, 19606.669723
   0.370381, 19950.464194
   0.373586, 20297.246668
   0.376791, 20647.017145
   0.379996, 20999.775627
   0.383201, 21355.522113
   0.386407, 21714.256602
   0.389612, 22075.979096
   0.392817, 22440.689593
   0.396022, 22808.388094
   0.399227, 23179.074599
   0.402432, 23552.749108
   0.405637, 23929.411621
   0.408843, 24309.062137
   0.412048, 24691.700658
   0.415253, 25077.327182
   0.418458, 25465.941711
   0.421663, 25857.544243
   0.424868, 26252.134779
   0.428073, 26649.713319
   0.431279, 27050.279863
   0.434484, 27453.834410
   0.437689, 27860.376962
   0.440894, 28269.907517
   0.444099, 28682.426077
   0.447304, 29097.932640
   0.450509, 29516.427207
   0.453715, 29937.909778
   0.456920, 30362.380353
   0.460125, 30789.838932
   0.463330, 31220.285514
   0.466535, 31653.720101
   0.469740, 32090.142691
   0.472945, 32529.553286
   0.476151, 32971.951884
   0.479356, 33417.338486
   0.482561, 33865.713092
   0.485766, 34317.075702
   0.488971, 34771.426315
   0.492176, 35228.764933
   0.495381, 35689.091554
   0.498587, 36152.406180
   0.501792, 36618.708809
   0.504997, 37087.999442
   0.508202, 37560.278079
   0.511407, 38035.544720
   0.514612, 38513.799365
   0.517817, 38995.042013
   0.521023, 39479.272666
   0.524228, 39966.491322
   0.527433, 40456.697983
   0.530638, 40949.892647
   0.533843, 41446.075315
   0.537048, 41945.245987
   0.540253, 42447.404663
   0.543459, 42952.551342
   0.546664, 43460.686026
   0.549869, 43971.808713
   0.553074, 44485.919405
   0.556279, 45003.018100
   0.559484, 45523.104799
   0.562689, 46046.179502
   0.565895, 46572.242209
   0.569100, 47101.292920
   0.572305, 47633.331634
   0.575510, 48168.358353
   0.578715, 48706.373075
   0.581920, 49247.375801
   0.585125, 49791.366532
   0.588331, 50338.345266
   0.591536, 50888.312004
   0.594741, 51441.266745
   0.597946, 51997.209491
   0.601151, 52556.140241
   0.604356, 53118.058994
   0.607561, 53682.965751
   0.610767, 54250.860513
   0.613972, 54821.743278
   0.617177, 55395.614047
   0.620382, 55972.472820
   0.623587, 56552.319596
   0.626792, 57135.154377
   0.629998, 57720.977162
   0.633203, 58309.787950
   0.636408, 58901.586742
   0.639613, 59496.373538
   0.642818, 60094.148338
   0.646023, 60694.911142
   0.649228, 61298.661950
   0.652434, 61905.400762
   0.655639, 62515.127577
   0.658844, 63127.842397
   0.662049, 63743.545220
   0.665254, 64362.236047
   0.668459, 64983.914878
   0.671664, 65608.581713
   0.674870, 66236.236552
   0.678075, 66866.879395
   0.681280, 67500.510242
   0.684485, 68137.129092
   0.687690, 68776.735946
   0.690895, 69419.330805
   0.694100, 70064.913667
   0.697306, 70713.484533
   0.700511, 71365.043403
   0.703716, 72019.590277
   0.706921, 72677.125154
   0.710126, 73337.648036
   0.713331, 74001.158921
   0.716536, 74667.657811
   0.719742, 75337.144704
   0.722947, 76009.619601
   0.726152, 76685.082502
   0.729357, 77363.533407
   0.732562, 78044.972315
   0.735767, 78729.399228
   0.738972, 79416.814144
   0.742178, 80107.217065
   0.745383, 80800.607989
   0.748588, 81496.986917
   0.751793, 82196.353849
   0.754998, 82898.708785
   0.758203, 83604.051725
   0.761408, 84312.382669
   0.764614, 85023.701616
   0.767819, 85738.008568
   0.771024, 86455.303523
   0.774229, 87175.586482
   0.777434, 87898.857445
   0.780639, 88625.116412
   0.783844, 89354.363383
   0.787050, 90086.598358
   0.790255, 90821.821336
   0.793460, 91560.032319
   0.796665, 92301.231305
   0.799870, 93045.418295
   0.803075, 93792.593289
   0.806280, 94542.756287
   0.809486, 95295.907289
   0.812691, 96052.046295
   0.815896, 96811.173305
   0.819101, 97573.288318
