Ground Roll Distance, Horizontal Forces
   0.000000,  457.438530
   0.000000,  466.389271
   0.000000,  527.320604
   0.000000,  539.196115
   0.000000,  550.970631
   0.000000,  562.645230
   0.000000,  574.220979
   0.000000,  576.524360
   0.000000,  576.579825
   0.000000,  576.619929
   0.000000,  576.639701
   0.000000,  576.652275
   0.000000,  576.656657
   0.000000,  576.658056
   0.000000,  576.658766
   0.000000, 12638.596748
   0.000000, 12638.627851
   0.000000, 12638.938877
   0.000000, 12642.049370
   0.000000, 12673.177197
   0.000000, 12986.755452
   0.000000, 15605.036042
   0.000000, 16363.623291
   0.000000, 17391.504589
   0.000000, 20711.519424
   0.000000, 24334.961405
   0.000000, 28125.190801
   0.000000, 32036.981165
   0.000000, 36027.774093
   0.000000, 40053.695669
   0.000000, 44069.731906
   0.000000, 44419.730664
   0.000000, 44603.859332
   0.000000, 44770.091559
   0.000000, 46438.914108
   0.000000, 47842.121623
   0.000000, 48774.936959
   0.000000, 49257.784001
   0.000000, 49864.094689
   0.000000, 53459.995203
   0.000000, 54174.666260
   0.000000, 54872.241808
   0.000000, 55035.257585
   0.000000, 55204.469919
   0.000000, 56867.786385
   0.000000, 60043.526230
   0.000000, 60789.751897
   0.000000, 61420.416042
   0.000000, 62058.182022
   0.000000, 62300.306863
   0.000000, 62449.551957
   0.000000, 62504.711267
   0.000000, 62571.116639
   0.000000, 63223.024448
   0.000000, 65821.164352
   0.000000, 66381.060839
   0.000000, 66761.530230
   0.000000, 67079.757367
   0.000000, 67355.729427
   0.000000, 67596.566933
   0.000000, 67642.198691
   0.000000, 67678.225955
   0.000000, 67704.029992
   0.000000, 67719.025618
   0.000000, 67724.243159
