Time, Horizontal Forces
   0.000000, 15399.985964
   0.100000, 15385.972113
   0.200000, 15372.013899
   0.300000, 15358.064278
   0.400000, 15344.114657
   0.500000, 15330.165036
   0.600000, 15316.215415
   0.700000, 15302.265794
   0.800000, 15288.316173
   0.900000, 15274.366552
   1.000000, 15260.416931
   1.100000, 15246.467310
   1.200000, 15232.645503
   1.300000, 15218.839655
   1.400000, 15205.033807
   1.500000, 15191.227958
   1.600000, 15177.422110
   1.700000, 15163.616261
   1.800000, 15149.810413
   1.900000, 15136.004565
   2.000000, 15122.198716
   2.100000, 15108.392868
   2.200000, 15094.718527
   2.300000, 15081.060605
   2.400000, 15067.402684
   2.500000, 15053.744763
   2.600000, 15040.086842
   2.700000, 15026.428920
   2.800000, 15012.770999
   2.900000, 14999.113078
   3.000000, 14985.455156
   3.100000, 14971.797235
   3.200000, 14958.274314
   3.300000, 14944.768249
   3.400000, 14931.262184
   3.500000, 14917.756119
   3.600000, 14904.250053
   3.700000, 14890.743988
   3.800000, 14877.237923
   3.900000, 14863.731858
   4.000000, 14850.225793
   4.100000, 14836.719728
   4.200000, 14823.351954
   4.300000, 14810.001447
   4.400000, 14796.650939
   4.500000, 14783.300432
   4.600000, 14769.949925
   4.700000, 14756.599418
   4.800000, 14743.248911
   4.900000, 14729.898404
   5.000000, 14716.547896
   5.100000, 14703.197389
   5.200000, 14689.988261
   5.300000, 14676.796785
   5.400000, 14663.605309
   5.500000, 14650.413833
   5.600000, 14637.222356
   5.700000, 14624.030880
   5.800000, 14610.839404
   5.900000, 14597.647928
   6.000000, 14584.456452
   6.100000, 14571.264976
   6.200000, 14553.830021
   6.300000, 14535.865228
   6.400000, 14517.900435
   6.500000, 14499.935642
   6.600000, 14481.970849
   6.700000, 14464.006056
   6.800000, 14446.041263
   6.900000, 14428.076470
   7.000000, 14410.111676
   7.100000, 14392.146883
   7.200000, 14373.531703
   7.300000, 14354.835315
   7.400000, 14336.138927
   7.500000, 14317.442539
   7.600000, 14298.746151
   7.700000, 14280.049764
   7.800000, 14261.353376
   7.900000, 14242.656988
   8.000000, 14223.960600
   8.100000, 14205.264212
   8.200000, 14186.859933
   8.300000, 14168.492127
   8.400000, 14150.124320
   8.500000, 14131.756514
   8.600000, 14113.388707
   8.700000, 14095.020901
   8.800000, 14076.653095
   8.900000, 14058.285288
   9.000000, 14039.917482
   9.100000, 14021.549675
   9.200000, 14003.474867
   9.300000, 13985.436643
   9.400000, 13967.398419
   9.500000, 13949.360195
   9.600000, 13931.321971
   9.700000, 13913.283746
   9.800000, 13895.245522
   9.900000, 13877.207298
  10.000000, 13859.169074
  10.100000, 13841.130850
  10.200000, 13823.386174
  10.300000, 13805.678151
  10.400000, 13787.970128
  10.500000, 13770.262104
  10.600000, 13752.554081
  10.700000, 13734.846058
  10.800000, 13717.138035
  10.900000, 13699.430011
  11.000000, 13681.721988
  11.100000, 13664.013965
  11.200000, 13646.599712
  11.300000, 13629.222139
  11.400000, 13611.844566
  11.500000, 13594.466993
  11.600000, 13577.089419
  11.700000, 13559.711846
  11.800000, 13542.334273
  11.900000, 13524.956700
  12.000000, 13507.579127
  12.100000, 13490.201554
  12.200000, 13473.117655
  12.300000, 13456.070425
  12.400000, 13439.023194
  12.500000, 13421.975964
  12.600000, 13404.928733
  12.700000, 13387.881502
  12.800000, 13370.834272
  12.900000, 13353.787041
  13.000000, 13336.739811
  13.100000, 13319.692580
  13.200000, 13297.423580
  13.300000, 13274.502592
  13.400000, 13251.581604
  13.500000, 13228.660616
  13.600000, 13205.739628
  13.700000, 13182.818640
  13.800000, 13159.897652
  13.900000, 13136.976664
  14.000000, 13114.055677
  14.100000, 13091.134689
  14.200000, 13068.069138
  14.300000, 13044.985536
  14.400000, 13021.901935
  14.500000, 12998.818334
  14.600000, 12975.734733
  14.700000, 12952.651132
  14.800000, 12929.567531
  14.900000, 12906.483929
  15.000000, 12883.400328
  15.100000, 12860.316727
  15.200000, 12837.766016
  15.300000, 12815.281842
  15.400000, 12792.797668
  15.500000, 12770.313494
  15.600000, 12747.829319
  15.700000, 12725.345145
  15.800000, 12702.860971
  15.900000, 12680.376796
  16.000000, 12657.892622
  16.100000, 12635.408448
  16.200000, 12613.449629
  16.300000, 12591.556406
  16.400000, 12569.663183
  16.500000, 12547.769960
  16.600000, 12525.876737
  16.700000, 12503.983514
  16.800000, 12482.090291
  16.900000, 12460.197069
  17.000000, 12438.303846
  17.100000, 12416.410623
  17.200000, 12395.034922
  17.300000, 12373.723840
  17.400000, 12352.412757
  17.500000, 12331.101675
  17.600000, 12309.790592
  17.700000, 12288.479509
  17.800000, 12267.168427
  17.900000, 12245.857344
  18.000000, 12224.546261
  18.100000, 12203.235179
  18.200000, 12182.433518
  18.300000, 12161.695463
  18.400000, 12140.957409
  18.500000, 12120.219354
  18.600000, 12099.481299
  18.700000, 12078.743245
  18.800000, 12058.005190
  18.900000, 12037.267136
  19.000000, 12016.529081
  19.100000, 11995.791026
  19.200000, 11975.554054
  19.300000, 11955.379647
  19.400000, 11935.205240
  19.500000, 11915.030833
  19.600000, 11894.856426
  19.700000, 11874.682019
  19.800000, 11854.507612
  19.900000, 11834.333205
  20.000000, 11814.158798
  20.100000, 11793.984391
  20.200000, 11774.302518
  20.300000, 11754.682143
  20.400000, 11735.061767
  20.500000, 11715.441391
  20.600000, 11695.821016
  20.700000, 11676.200640
  20.800000, 11656.580264
  20.900000, 11636.959888
  21.000000, 11617.339513
  21.100000, 11597.719137
  21.200000, 11578.774855
  21.300000, 11559.914989
  21.400000, 11541.055123
  21.500000, 11522.195257
  21.600000, 11503.335391
  21.700000, 11484.475526
  21.800000, 11465.615660
  21.900000, 11446.755794
  22.000000, 11427.895928
  22.100000, 11409.036062
  22.200000, 11390.744244
  22.300000, 11372.523353
  22.400000, 11354.302461
  22.500000, 11336.081569
  22.600000, 11317.860677
  22.700000, 11299.639786
  22.800000, 11281.418894
  22.900000, 11263.198002
  23.000000, 11244.977110
  23.100000, 11226.756218
  23.200000, 11208.987408
  23.300000, 11191.275044
  23.400000, 11173.562680
  23.500000, 11155.850316
  23.600000, 11138.137952
  23.700000, 11120.425588
  23.800000, 11102.713224
  23.900000, 11085.000860
  24.000000, 11067.288496
  24.100000, 11049.576132
  24.200000, 11032.307208
  24.300000, 11015.093652
  24.400000, 10997.880095
  24.500000, 10980.666539
  24.600000, 10963.452983
  24.700000, 10946.239427
  24.800000, 10929.025871
  24.900000, 10911.812315
  25.000000, 10894.598759
  25.100000, 10877.385202
  25.200000, 10860.413155
  25.215579, 10857.773797
  25.315579, 10841.042771
  25.415579, 10824.311746
  25.515579, 10807.580720
  25.615579, 10790.849694
  25.715579, 10774.118668
  25.815579, 10757.387642
  25.915579, 10740.656616
  26.015579, 10723.925590
  26.115579, 10707.117690
  26.215579, 10688.670309
  26.315579, 10670.222929
  26.415579, 10651.775548
  26.515579, 10633.328167
  26.615579, 10614.880786
  26.715579, 10596.433405
  26.815579, 10577.986024
  26.915579, 10559.538643
  27.015579, 10541.091262
  27.115579, 10522.530191
  27.215579, 10501.544448
  27.315579, 10480.558704
  27.415579, 10459.572960
  27.515579, 10438.587216
  27.615579, 10417.601472
  27.715579, 10396.615729
  27.815579, 10375.629985
  27.915579, 10354.644241
  28.015579, 10333.658497
  28.115579, 10312.648507
  28.215579, 10291.121411
  28.315579, 10269.594315
  28.415579, 10248.067219
  28.515579, 10226.540123
  28.615579, 10205.013027
  28.715579, 10183.485931
  28.815579, 10161.958835
  28.915579, 10140.431739
  29.015579, 10118.904643
  29.111100, 10098.341720
  29.211100, 10083.635679
  29.311100, 10068.929638
  29.411100, 10054.223598
  29.511100, 10039.517557
  29.611100, 10024.811516
  29.711100, 10010.105475
  29.811100, 9995.399434
  29.911100, 9980.693393
  30.011100, 9965.987353
  30.111100, 9951.281312
  30.211100, 9949.977439
  30.311100, 9948.673566
  30.411100, 9947.369693
  30.511100, 9946.065821
  30.611100, 9944.761948
  30.711100, 9946.036692
  30.811100, 9947.311436
  30.911100, 9948.586180
  31.011100, 9949.860925
  31.111100, 9951.135669
  31.211100, 9954.976877
  31.311100, 9958.818085
  31.411100, 9962.659292
  31.511100, 9966.500500
  31.611100, 9970.341708
