Time, Speed
   0.000000,    0.000592
   0.500000,    2.941654
   1.000000,    5.879287
   1.500000,    8.791034
   2.000000,   11.695387
   2.500000,   14.573112
   3.000000,   17.443231
   3.500000,   20.286027
   4.000000,   23.121016
   4.500000,   25.928032
   5.000000,   28.727056
   5.500000,   31.496617
   6.000000,   34.257761
   6.500000,   36.980777
   7.000000,   39.692900
   7.500000,   42.365070
   8.000000,   45.025825
   8.500000,   47.646521
   9.000000,   50.255773
   9.500000,   52.824912
  10.000000,   55.382592
  10.500000,   57.900156
  11.000000,   60.406259
  11.500000,   62.872061
  12.000000,   65.326350
  12.500000,   67.732502
  13.000000,   70.124901
  13.500000,   72.465482
  14.000000,   74.791259
  14.500000,   77.066006
  15.000000,   79.326176
  15.500000,   81.536139
  16.000000,   83.731760
  16.500000,   85.878025
  17.000000,   88.010192
  17.500000,   90.093882
  18.000000,   92.163723
  18.500000,   94.185987
  19.000000,   96.194660
  19.500000,   98.156851
  20.000000,  100.105763
  20.500000,  102.009527
  21.000000,  103.900393
  21.500000,  105.747035
  22.000000,  107.581043
  22.224789,  108.398479
  22.724789,  110.173678
  23.224789,  111.930478
  23.724789,  113.624760
  24.224789,  115.293802
  24.724789,  116.877079
  25.224789,  118.431842
  25.724789,  119.889720
  26.111100,  121.016108
  26.611100,  121.941493
  26.707482,  122.119873
  27.207482,  122.538317
  27.707482,  122.528405
  28.196666,  122.479011
  28.493379,  122.477871
  28.993379,  122.478127
  29.493379,  122.478205
  29.993379,  122.477489
  30.493379,  122.477006
  30.993379,  122.477021
  31.493379,  122.477114
  31.759212,  122.477164
  32.259212,  122.476847
  32.759212,  122.477088
  33.259212,  122.477311
  33.759212,  122.477588
  34.259212,  122.477896
  34.759212,  122.478330
  35.259212,  122.478813
  35.759212,  122.479198
  36.259212,  122.479545
  36.759212,  122.479387
  37.259212,  122.479136
  37.759212,  122.478883
  38.259212,  122.478630
  38.759212,  122.478532
  39.259212,  122.478441
  39.759212,  122.478891
  40.259212,  122.479362
  40.493379,  122.479216
  40.993379,  122.478935
  41.493379,  122.479014
  41.993379,  122.479330
  42.493379,  122.479354
  42.993379,  122.479185
  43.493379,  122.479089
  43.993379,  122.479041
  44.493379,  122.479309
  44.993379,  122.479785
  45.493379,  122.479767
  45.993379,  122.479424
  46.493379,  122.479194
  46.993379,  122.478996
  47.493379,  122.478772
  47.993379,  122.478540
  48.493379,  122.478425
  48.993379,  122.478345
  49.493379,  122.478696
  49.993379,  122.479173
  50.493379,  122.479044
  50.993379,  122.478741
  51.493379,  122.478611
  51.993379,  122.478491
  52.493379,  122.478374
  52.993379,  122.478258
  53.493379,  122.478319
  53.993379,  122.478390
  54.493379,  122.477827
  54.993379,  122.478131
  55.493379,  122.478465
  55.993379,  122.478632
  56.493379,  122.478304
  56.993379,  122.477980
  57.493379,  122.477662
  57.993379,  122.477392
  58.493379,  122.477255
  58.993379,  122.477273
  59.493379,  122.477728
  59.993379,  122.477993
  60.493379,  122.477718
  60.993379,  122.477543
  61.493379,  122.477501
  61.993379,  122.477457
  62.493379,  122.477412
  62.993379,  122.477555
  63.493379,  122.477946
  63.993379,  122.477965
  64.493379,  122.477490
  64.993379,  122.477586
  65.493379,  122.478063
  65.993379,  122.478218
  66.493379,  122.478159
  66.993379,  122.478087
  67.493379,  122.478010
  67.993379,  122.478079
  68.493379,  122.478192
  68.993379,  122.477861
  69.493379,  122.477395
  69.993379,  122.477602
  70.493379,  122.478014
  70.993379,  122.477835
  71.493379,  122.477639
  71.993379,  122.477439
  72.493379,  122.477280
  72.993379,  122.477267
  73.493379,  122.477202
  73.993379,  122.476952
  74.493379,  122.476734
  74.993379,  122.476625
  75.493379,  122.476516
  75.993379,  122.476408
  76.493379,  122.476344
  76.993379,  122.476435
  77.493379,  122.476381
  77.993379,  122.475816
  78.493379,  122.476116
  78.993379,  122.476487
  79.493379,  122.476877
  79.993379,  122.477281
  80.493379,  122.477702
  80.993379,  122.478039
  81.493379,  122.478305
  81.993379,  122.478129
  82.493379,  122.477775
  82.993379,  122.477725
  83.493379,  122.477728
  83.993379,  122.478040
  84.493379,  122.478404
  84.993379,  122.477917
  85.493379,  122.478058
  85.993379,  122.478245
  86.493379,  122.478611
  86.993379,  122.478839
  87.493379,  122.478393
  87.993379,  122.478685
  88.493379,  122.478989
  88.993379,  122.479035
  89.493379,  122.478693
  89.993379,  122.478371
  90.493379,  122.478078
  90.993379,  122.477880
  91.493379,  122.477823
  91.993379,  122.477696
  92.493379,  122.477463
  92.993379,  122.477170
  93.493379,  122.476785
  93.993379,  122.476457
  94.493379,  122.476213
  94.993379,  122.476099
  95.493379,  122.476181
  95.993379,  122.476078
  96.493379,  122.475699
  96.993379,  122.475462
  97.493379,  122.475435
  97.993379,  122.475546
  98.493379,  122.475860
  98.993379,  122.475952
  99.493379,  122.475714
  99.993379,  122.475491
 100.493379,  122.475280
 100.993379,  122.475029
 101.493379,  122.474745
 101.993379,  122.474444
 102.493379,  122.474376
 102.993379,  122.474626
 103.493379,  122.475087
 103.993379,  122.475167
 104.493379,  122.474950
 104.993379,  122.474694
 105.493379,  122.474422
 105.993379,  122.474259
 106.493379,  122.474139
 106.993379,  122.474443
 107.493379,  122.474908
 107.993379,  122.474885
 108.493379,  122.474677
 108.993379,  122.474423
 109.493379,  122.474163
 109.993379,  122.474043
 110.493379,  122.473941
 110.993379,  122.474362
 111.493379,  122.474853
 111.993379,  122.474758
 112.493379,  122.474584
 112.993379,  122.474372
 113.493379,  122.474168
 113.993379,  122.474125
 114.493379,  122.474073
 114.993379,  122.473812
 115.493379,  122.473560
 115.993379,  122.473489
 116.493379,  122.473418
 116.993379,  122.473359
 117.493379,  122.473321
 117.993379,  122.473748
 118.493379,  122.474143
 118.993379,  122.473820
 119.493379,  122.473547
 119.993379,  122.473472
 120.493379,  122.473407
 120.993379,  122.473380
 121.493379,  122.473457
 121.993379,  122.473950
 122.493379,  122.474298
 122.993379,  122.474076
 123.493379,  122.473824
 123.993379,  122.473517
 124.493379,  122.473260
 124.993379,  122.473088
 125.493379,  122.473047
 125.993379,  122.473238
 126.493379,  122.473302
 126.993379,  122.473136
 127.493379,  122.472979
 127.993379,  122.472835
 128.493379,  122.472778
 128.993379,  122.472876
 129.493379,  122.472800
 129.993379,  122.472414
 130.493379,  122.472157
 130.993379,  122.472130
 131.493379,  122.472231
 131.993379,  122.472559
 132.493379,  122.472541
 132.993379,  122.472244
 133.493379,  122.472574
 133.993379,  122.472920
 134.493379,  122.473255
 134.993379,  122.473528
 135.493379,  122.473851
 135.993379,  122.474250
 136.493379,  122.474658
 136.993379,  122.474977
 137.493379,  122.475154
 137.993379,  122.475223
 138.493379,  122.475612
 138.789442,  122.476123
