Ground distance, Load Factor
   0.000000,    0.000000
   0.000002,    0.000000
   0.000024,    0.000000
   0.000168,    0.000000
   0.001522,    0.000000
   0.008608,    0.000003
   0.022097,    0.000006
   0.041801,    0.000012
   0.067777,    0.000020
   0.099966,    0.000029
   0.138571,    0.000040
   0.183768,    0.000053
   0.235058,    0.000068
   0.292985,    0.000085
   0.357442,    0.000104
   0.428854,    0.000124
   0.506947,    0.000147
   0.591796,    0.000172
   0.684228,    0.000198
   0.783029,    0.000227
   0.888667,    0.000257
   1.002245,    0.000290
   1.122697,    0.000325
   1.250978,    0.000362
   1.387134,    0.000402
   1.530639,    0.000443
   1.683092,    0.000487
   1.843261,    0.000533
   2.010826,    0.000581
   2.188889,    0.000633
   2.373507,    0.000686
   2.566830,    0.000742
   2.767614,    0.000799
   2.980071,    0.000861
   3.200836,    0.000924
   3.431782,    0.000991
   3.672330,    0.001060
   3.921458,    0.001131
   4.180962,    0.001206
   4.448738,    0.001283
   4.728563,    0.001363
   5.020881,    0.001447
   5.321764,    0.001533
   5.635446,    0.001623
   5.962867,    0.001717
   6.303340,    0.001814
   6.649361,    0.001913
   7.007577,    0.002016
   7.382256,    0.002123
   7.764463,    0.002232
   8.163656,    0.002346
   8.568382,    0.002462
   8.991208,    0.002583
   9.077093,    0.002607
   9.124357,    0.002621
   9.151566,    0.002629
   9.172111,    0.002634
   9.189273,    0.002639
   9.201266,    0.002643
   9.204965,    0.002644
   9.207521,    0.002644
   9.208894,    0.002645
   9.216725,    0.002647
   9.223846,    0.002649
   9.257054,    0.002659
   9.375685,    0.002692
   9.653618,    0.002772
  10.085865,    0.002895
  10.553634,    0.003028
  11.033922,    0.003165
  11.531837,    0.003307
  12.047192,    0.003454
  12.570552,    0.003603
  13.113761,    0.003757
  13.670141,    0.003915
  14.245223,    0.004078
  14.824278,    0.004243
  15.420956,    0.004412
  16.036438,    0.004587
  16.662410,    0.004764
  17.309587,    0.004948
  17.973669,    0.005136
  18.651353,    0.005328
  19.347910,    0.005525
  20.063726,    0.005727
  20.798624,    0.005935
  21.549948,    0.006147
  22.321854,    0.006365
  23.105506,    0.006586
  23.913696,    0.006814
  24.740971,    0.007047
  25.578138,    0.007283
  26.434607,    0.007524
  27.317241,    0.007772
  28.210063,    0.008023
  29.133912,    0.008283
  30.073961,    0.008547
  31.023903,    0.008814
  32.009652,    0.009090
  33.010532,    0.009371
  34.023803,    0.009655
  35.059176,    0.009945
  36.118378,    0.010242
  37.202878,    0.010545
  37.246720,    0.010557
  37.285711,    0.010568
  37.317636,    0.010577
  37.325309,    0.010579
  37.326839,    0.010580
  37.328248,    0.010580
  37.342339,    0.010584
  37.424673,    0.010607
  37.689713,    0.010681
  38.440006,    0.010891
  39.567864,    0.011206
  40.714044,    0.011526
  41.887421,    0.011854
  43.074567,    0.012185
  44.286152,    0.012522
  45.523873,    0.012867
  46.771378,    0.013214
  48.064335,    0.013574
  49.368226,    0.013937
  50.703684,    0.014308
  52.071638,    0.014687
  53.444462,    0.015068
  54.840769,    0.015456
  56.259258,    0.015849
  57.724639,    0.016255
  59.195549,    0.016662
  60.708265,    0.017080
  62.235345,    0.017502
  63.787278,    0.017931
  65.364186,    0.018366
  66.983652,    0.018813
  68.605336,    0.019260
  70.280606,    0.019721
  71.964502,    0.020185
  73.696019,    0.020661
  75.439823,    0.021141
  77.216549,    0.021629
  78.997119,    0.022117
  80.821977,    0.022618
  82.685677,    0.023129
  84.559585,    0.023642
  84.942723,    0.023747
  84.988985,    0.023760
  85.028232,    0.023770
  85.061700,    0.023780
  85.096586,    0.023789
  85.132318,    0.023799
  85.140782,    0.023801
  85.147367,    0.023803
  85.150272,    0.023804
  85.172828,    0.023810
  85.193347,    0.023816
  85.297180,    0.023844
  85.779769,    0.023976
  87.181403,    0.024360
  89.157444,    0.024900
  91.120545,    0.025437
  93.115736,    0.025981
  95.156430,    0.026538
  97.224316,    0.027102
  99.311422,    0.027671
 101.446406,    0.028252
 103.603827,    0.028839
 105.785695,    0.029432
 107.996676,    0.030033
 110.248728,    0.030644
 112.526880,    0.031262
 114.828689,    0.031886
 117.178619,    0.032522
 119.552448,    0.033164
 121.965164,    0.033817
 124.387971,    0.034471
 126.863125,    0.035140
 129.377408,    0.035818
 131.903002,    0.036499
 134.469915,    0.037190
 137.069520,    0.037890
 139.694218,    0.038596
 142.358381,    0.039311
 145.066168,    0.040038
 147.788186,    0.040769
 150.554988,    0.041510
 153.349341,    0.042259
 153.462257,    0.042289
 153.564333,    0.042316
 153.570634,    0.042318
 153.573666,    0.042319
 153.576618,    0.042319
 153.606140,    0.042327
 153.782651,    0.042374
 154.431216,    0.042548
 156.173660,    0.043014
 159.149435,    0.043810
 162.049267,    0.044585
 164.997310,    0.045372
 167.976916,    0.046166
 170.993721,    0.046970
 174.030873,    0.047779
 177.113364,    0.048599
 180.226776,    0.049426
 183.387135,    0.050266
 186.580860,    0.051113
 189.823689,    0.051973
 193.104739,    0.052842
 196.406740,    0.053716
 199.770688,    0.054605
 203.160579,    0.055501
 206.577676,    0.056403
 210.023190,    0.057312
 213.512223,    0.058231
 217.067010,    0.059167
 220.624252,    0.060102
 224.246733,    0.061054
 227.903804,    0.062014
 231.582352,    0.062979
 235.316172,    0.063958
 239.072764,    0.064941
 242.875766,    0.065936
 243.029314,    0.065976
 243.147177,    0.066007
 243.246983,    0.066033
 243.333302,    0.066056
 243.413670,    0.066077
 243.481274,    0.066095
 243.545022,    0.066111
 243.564390,    0.066116
 243.578266,    0.066120
 243.585932,    0.066122
 243.603422,    0.066126
 243.619169,    0.066131
 243.720254,    0.066157
 244.175575,    0.066276
 245.782678,    0.066696
 249.798780,    0.067745
 253.732796,    0.068771
 257.682163,    0.069801
 261.685428,    0.070843
 265.726688,    0.071895
 269.817474,    0.072958
 273.955204,    0.074033
 278.125214,    0.075115
 282.340592,    0.076207
 286.577147,    0.077304
 290.869453,    0.078415
 295.213824,    0.079537
 299.588480,    0.080667
 304.012174,    0.081808
 308.473808,    0.082958
 312.967650,    0.084115
 317.513880,    0.085284
 322.108801,    0.086465
 326.743439,    0.087654
 331.415351,    0.088852
 336.165220,    0.090069
 340.942879,    0.091292
 345.739576,    0.092518
 350.605576,    0.093761
 355.496824,    0.095009
 355.693592,    0.095059
 355.861495,    0.095102
 356.004592,    0.095138
 356.174863,    0.095181
 356.221165,    0.095193
 356.273284,    0.095207
 356.292375,    0.095211
 356.305406,    0.095215
 356.310309,    0.095216
 356.315007,    0.095217
 356.358300,    0.095228
 356.625476,    0.095296
 357.558047,    0.095534
 360.631398,    0.096317
 365.526292,    0.097564
 370.550450,    0.098841
 375.634279,    0.100133
 380.751233,    0.101432
 385.911823,    0.102741
 391.134235,    0.104063
 396.369574,    0.105388
 401.666761,    0.106727
 407.005926,    0.108075
 412.394558,    0.109435
 417.815901,    0.110801
 423.326942,    0.112188
 428.865809,    0.113581
 434.456202,    0.114985
 440.089299,    0.116398
 445.751318,    0.117817
 451.479301,    0.119251
 457.266772,    0.120699
 463.070185,    0.122148
 468.931036,    0.123611
 474.842231,    0.125084
 480.783857,    0.126564
 486.792080,    0.128058
 492.850864,    0.129564
 492.916959,    0.129580
 492.951493,    0.129589
 492.974201,    0.129594
 492.989617,    0.129598
 492.994607,    0.129599
 492.999798,    0.129601
 493.051710,    0.129614
 493.324273,    0.129681
 494.398572,    0.129948
 497.613944,    0.130746
 503.587608,    0.132227
 509.789307,    0.133763
 516.039041,    0.135310
 522.338360,    0.136866
 528.689546,    0.138434
 535.078116,    0.140010
 541.511544,    0.141594
 548.005518,    0.143192
 554.555494,    0.144801
 561.151460,    0.146420
 567.814348,    0.148054
 574.525210,    0.149697
 581.275942,    0.151349
 588.063211,    0.153007
 594.905184,    0.154677
 601.817941,    0.156362
 608.763387,    0.158053
 615.768532,    0.159756
 622.813821,    0.161467
 629.917197,    0.163191
 637.078065,    0.164926
 644.310979,    0.166677
 651.556088,    0.168428
 653.012480,    0.168780
 654.148005,    0.169054
 654.889936,    0.169233
 655.000477,    0.169260
 655.045105,    0.169271
 655.061982,    0.169275
 655.079708,    0.169279
 655.230654,    0.169316
 656.025226,    0.169507
 658.912287,    0.170204
 665.682926,    0.171837
 673.059473,    0.173614
 680.519713,    0.175409
 688.037516,    0.177216
 695.573891,    0.179025
 703.170800,    0.180846
 710.818835,    0.182677
 718.516182,    0.184518
 726.294338,    0.186376
 734.097907,    0.188237
 741.965637,    0.190112
 749.910596,    0.192002
 757.891269,    0.193899
 765.940853,    0.195810
 774.039385,    0.197730
 782.164882,    0.199654
 790.353422,    0.201590
 798.629023,    0.203545
 806.943948,    0.205506
 815.303902,    0.207476
 823.712963,    0.209454
 832.209463,    0.211451
 840.724762,    0.213449
 842.438574,    0.213851
 843.782079,    0.214166
 844.018332,    0.214222
 844.067118,    0.214233
 844.100715,    0.214241
 844.131099,    0.214248
 844.377968,    0.214306
 845.582236,    0.214588
 850.133003,    0.215654
 858.712399,    0.217662
 867.394878,    0.219692
 876.167949,    0.221740
 884.976537,    0.223794
 893.852358,    0.225860
 902.772897,    0.227935
 911.766889,    0.230024
 920.821899,    0.232124
 929.901388,    0.234227
 939.089826,    0.236352
 948.273200,    0.238474
 957.550503,    0.240614
 966.873973,    0.242762
 976.242265,    0.244918
 985.692866,    0.247089
 995.189289,    0.249269
1004.724683,    0.251454
1014.339322,    0.253654
1023.990241,    0.255860
1033.708517,    0.258078
1043.488917,    0.260307
1053.333229,    0.262548
1055.310652,    0.262998
1057.006131,    0.263383
1058.387495,    0.263697
1059.378993,    0.263922
1060.259058,    0.264122
1061.509206,    0.264407
1061.837655,    0.264481
1061.862516,    0.264487
1061.876923,    0.264490
1061.890109,    0.264493
1062.021981,    0.264523
1062.710262,    0.264679
1066.063153,    0.265441
1075.781189,    0.267646
