Mach, Efficiency
   0.294787,   12.894695
   0.299688,   13.202155
   0.304589,   13.506540
   0.309491,   13.806235
   0.314392,   14.097845
   0.319293,   14.383851
   0.324194,   14.663480
   0.329095,   14.936054
   0.333996,   15.201004
   0.338897,   15.457888
   0.343798,   15.706411
   0.348700,   15.946441
   0.353601,   16.178020
   0.358502,   16.401375
   0.363403,   16.613826
   0.368304,   16.814502
   0.373205,   17.007103
   0.378106,   17.192566
   0.383008,   17.363209
   0.387909,   17.524446
   0.392810,   17.680528
   0.397711,   17.817906
   0.402612,   17.950458
   0.407513,   18.070788
   0.412414,   18.180417
   0.417316,   18.281943
   0.422217,   18.370008
   0.427118,   18.451295
   0.432019,   18.519890
   0.436920,   18.579858
   0.441821,   18.631759
   0.446722,   18.669696
   0.451624,   18.708209
   0.456525,   18.723849
   0.461426,   18.739600
   0.466327,   18.746212
   0.471228,   18.739310
   0.476129,   18.732340
   0.481030,   18.712262
   0.485932,   18.682905
   0.490833,   18.653345
   0.495734,   18.612928
   0.500635,   18.561726
   0.505536,   18.510305
   0.510437,   18.456613
   0.515338,   18.384681
   0.520240,   18.312627
   0.525141,   18.240462
   0.530042,   18.161925
   0.534943,   18.070835
   0.539844,   17.979828
   0.544745,   17.888916
   0.549646,   17.795995
   0.554548,   17.688048
   0.559449,   17.580462
   0.564350,   17.473247
   0.569251,   17.366414
   0.574152,   17.254086
   0.579053,   17.132538
   0.583954,   17.011679
   0.588856,   16.891516
   0.593757,   16.772055
   0.598658,   16.653303
   0.603559,   16.521898
   0.608460,   16.391079
   0.613361,   16.261282
   0.618262,   16.132507
   0.623164,   16.004756
   0.628065,   15.878026
   0.632966,   15.743572
   0.637867,   15.607243
   0.642768,   15.472230
   0.647669,   15.338526
   0.652570,   15.206124
   0.657471,   15.075015
   0.662373,   14.945192
   0.667274,   14.812290
   0.672175,   14.675260
   0.677076,   14.539766
   0.681977,   14.405795
   0.686878,   14.273329
   0.691779,   14.142355
   0.696681,   14.012857
   0.701582,   13.884819
   0.706483,   13.758227
   0.711384,   13.627232
   0.716285,   13.495767
   0.721186,   13.365937
   0.726087,   13.237722
   0.730989,   13.111099
   0.735890,   12.986048
   0.740791,   12.862548
   0.745692,   12.740578
   0.750593,   12.620117
   0.755494,   12.501147
   0.760395,   12.382963
   0.765297,   12.260938
   0.770198,   12.140533
   0.775099,   12.021723
   0.780000,   11.904485
