Time, Load Factor
   0.000100,    0.000000
   0.000632,    0.000000
   0.005951,    0.000000
   0.017937,    0.000000
   0.044736,    0.000003
   0.076425,    0.000008
   0.108157,    0.000015
   0.139905,    0.000026
   0.171779,    0.000039
   0.203820,    0.000055
   0.236056,    0.000074
   0.268344,    0.000095
   0.300844,    0.000119
   0.333266,    0.000146
   0.365872,    0.000176
   0.398985,    0.000210
   0.432157,    0.000246
   0.465499,    0.000285
   0.498963,    0.000328
   0.532296,    0.000373
   0.566184,    0.000422
   0.600343,    0.000474
   0.635162,    0.000530
   0.669746,    0.000589
   0.704677,    0.000652
   0.740105,    0.000719
   0.775636,    0.000790
   0.811501,    0.000864
   0.847649,    0.000943
   0.884514,    0.001026
   0.920963,    0.001112
   0.957866,    0.001203
   0.995046,    0.001297
   1.032732,    0.001397
   1.070818,    0.001502
   1.108821,    0.001610
   1.148151,    0.001725
   1.156001,    0.001749
   1.181399,    0.001826
   1.182907,    0.001831
   1.184048,    0.001834
   1.184276,    0.001835
   1.184446,    0.001835
   1.184515,    0.001836
   1.184594,    0.001836
   1.185087,    0.001837
   1.186979,    0.001843
   1.195059,    0.001868
   1.214340,    0.001929
   1.249455,    0.002041
   1.289558,    0.002173
   1.329753,    0.002310
   1.370746,    0.002454
   1.412221,    0.002604
   1.453369,    0.002757
   1.494647,    0.002914
   1.535808,    0.003076
   1.578639,    0.003249
   1.621264,    0.003425
   1.663803,    0.003606
   1.707024,    0.003794
   1.751794,    0.003994
   1.795858,    0.004196
   1.840652,    0.004406
   1.885148,    0.004620
   1.930806,    0.004845
   1.977038,    0.005077
   2.022328,    0.005311
   2.068830,    0.005555
   2.115375,    0.005806
   2.163084,    0.006068
   2.210869,    0.006336
   2.258696,    0.006610
   2.306516,    0.006890
   2.354678,    0.007178
   2.364307,    0.007236
   2.369252,    0.007266
   2.372067,    0.007283
   2.381092,    0.007338
   2.381330,    0.007340
   2.381594,    0.007341
   2.381701,    0.007342
