Range, Altitude
   0.000000,    0.000000
   0.612804,   35.000000
  51.052704, 17000.000000
 840.818310, 17000.000000
 889.639861,   50.000000
 889.639861,   50.000000
 889.639861,   50.000000
 889.639861,   50.000000
 889.639861,   50.000000
 889.639861,   50.000000
 890.000000,    0.000000
