Time, Angular Velocity
   0.000000,    0.000000
   0.500000,    0.000000
   1.000000,    0.000000
   1.500000,    0.000000
   2.000000,    0.000000
   2.500000,    0.000000
   3.000000,    0.000000
   3.500000,    0.000000
   4.000000,    0.000000
   4.500000,    0.000000
   5.000000,    0.000000
   5.500000,    0.000000
   6.000000,    0.000000
   6.500000,    0.000000
   7.000000,    0.000000
   7.500000,    0.000000
   8.000000,    0.000000
   8.500000,    0.000000
   9.000000,    0.000000
   9.500000,    0.000000
  10.000000,    0.000000
  10.500000,    0.000000
  11.000000,    0.000000
  11.500000,    0.000000
  12.000000,    0.000000
  12.500000,    0.000000
  13.000000,    0.000000
  13.500000,    0.000000
  14.000000,    0.000000
  14.500000,    0.000000
  15.000000,    0.000000
  15.500000,    0.000000
  16.000000,    0.000000
  16.500000,    0.000000
  17.000000,    0.000000
  17.500000,    0.000000
  18.000000,    0.000000
  18.500000,    0.000000
  19.000000,    0.000000
  19.500000,    0.000000
  20.000000,    0.000000
  20.500000,    0.000000
  21.000000,    0.000000
  21.500000,    0.000000
  22.000000,    0.000000
  22.500000,    0.000000
  23.000000,    0.000000
  23.500000,    0.000000
  24.000000,    0.000000
  24.500000,    0.000000
  25.000000,    0.000000
  25.500000,    0.000000
  26.000000,    0.000000
  26.500000,    0.000000
  27.000000,    0.000000
  27.500000,    0.000000
  28.000000,    0.000000
  28.388923,    0.000000
  28.888923,    2.007807
  29.388923,    2.830162
  29.888923,    2.704504
  30.388923,    2.560364
  30.888923,    2.401444
  31.388923,    2.253121
  31.888923,    2.113271
  32.111100,    2.051128
  32.611100,    1.905841
  32.958167,    1.804993
  33.458167,    0.000000
  33.958167,    0.000000
  34.458167,    0.000000
  34.674151,    0.000000
  35.174151,    0.000000
  35.674151,    0.000000
  35.740661,    0.000000
  36.240661,   -3.880697
  36.740661,   -2.130531
  37.240661,   -0.870128
  37.740661,   -0.276167
  38.240661,   -0.096791
  38.363141,   -0.052851
  38.863141,   -0.026155
  39.363141,   -0.004702
  39.863141,    0.012100
  40.363141,    0.022649
  40.863141,    0.027649
  41.363141,    0.027351
  41.863141,    0.022351
  42.363141,    0.020000
  42.863141,    0.020000
  43.363141,    0.022649
  43.863141,    0.027649
  44.363141,    0.024702
  44.863141,    0.014702
  45.363141,    0.012649
  45.863141,    0.017649
  46.363141,    0.042748
  46.674151,    0.069454
  47.174151,    0.022549
  47.674151,    0.015759
  48.174151,    0.010150
  48.674151,    0.011140
  49.174151,    0.015465
  49.674151,    0.024013
  50.174151,    0.027278
  50.674151,    0.029659
  51.174151,    0.021435
  51.674151,    0.011435
  52.174151,    0.014283
  52.674151,    0.019283
  53.174151,    0.024485
  53.674151,    0.029722
  54.174151,    0.025799
  54.674151,    0.020623
  55.174151,    0.020000
  55.674151,    0.020000
  56.174151,    0.020103
  56.674151,    0.020220
  57.174151,    0.025019
  57.674151,    0.030324
  58.174151,    0.025613
  58.674151,    0.020301
  59.174151,    0.024717
  59.674151,    0.029717
  60.174151,    0.020566
  60.674151,    0.010566
  61.174151,    0.019434
  61.674151,    0.029434
  62.174151,    0.025283
  62.674151,    0.020283
  63.174151,    0.020000
  63.674151,    0.020000
  64.174151,    0.024930
  64.674151,    0.030156
  65.174151,    0.025346
  65.674151,    0.020178
  66.174151,    0.020000
  66.674151,    0.020000
  67.174151,    0.024828
  67.674151,    0.029828
  68.174151,    0.020345
  68.674151,    0.010345
  69.174151,    0.019655
  69.674151,    0.029655
  70.174151,    0.025172
  70.674151,    0.020172
  71.174151,    0.020000
  71.674151,    0.020000
  72.174151,    0.020106
  72.674151,    0.020216
  73.174151,    0.025435
  73.674151,    0.030452
  74.174151,    0.025159
  74.674151,    0.020000
  75.174151,    0.020000
  75.674151,    0.020003
  76.174151,    0.020111
  76.674151,    0.020461
  77.174151,    0.025743
  77.674151,    0.030554
  78.174151,    0.030265
  78.674151,    0.029155
  79.174151,    0.019155
  79.674151,    0.010845
  80.174151,    0.020845
  80.674151,    0.029578
  81.174151,    0.024578
  81.674151,    0.026723
  82.174151,    0.034453
  82.674151,    0.012751
  83.174151,    0.016535
  83.674151,    0.020422
  84.174151,    0.025422
  84.674151,    0.029578
  85.174151,    0.024578
  85.674151,    0.020422
  86.174151,    0.025422
  86.674151,    0.029155
  87.174151,    0.019155
  87.674151,    0.010845
  88.174151,    0.020845
  88.674151,    0.029578
  89.174151,    0.024578
  89.674151,    0.020000
  90.174151,    0.020000
  90.674151,    0.020009
  91.174151,    0.020110
  91.674151,    0.020821
  92.174151,    0.026756
  92.674151,    0.030355
  93.174151,    0.024602
  93.674151,    0.020000
  94.174151,    0.020000
  94.674151,    0.020087
  95.174151,    0.020522
  95.674151,    0.020939
  96.174151,    0.021311
  96.674151,    0.024231
  97.174151,    0.030645
  97.674151,    0.029123
  98.174151,    0.022554
  98.674151,    0.020000
  99.174151,    0.020000
  99.674151,    0.020265
 100.174151,    0.020699
 100.674151,    0.021089
 101.174151,    0.021460
 101.674151,    0.027431
 102.174151,    0.033544
 102.674151,    0.026527
 103.174151,    0.020000
 103.674151,    0.020000
 104.174151,    0.020408
 104.674151,    0.026265
 105.174151,    0.030406
 105.674151,    0.024783
 106.174151,    0.020747
 106.674151,    0.025747
