Speed (TAS), Rate of Climb
  78.235122,    3.886223
  79.462470,    4.016989
  80.689818,    4.082906
  81.917166,    4.136761
  83.144514,    4.180553
  84.371862,    4.213479
  85.599210,    4.237283
  86.826558,    4.254924
  88.053906,    4.261074
  89.281254,    4.266304
  90.508602,    4.258522
  91.735950,    4.247075
  92.963298,    4.234073
  94.190646,    4.218768
  95.417994,    4.201871
  96.645342,    4.183394
  97.872690,    4.151734
  99.100038,    4.117888
 100.327386,    4.082040
 101.554734,    4.038877
 102.782082,    3.987541
 104.009430,    3.933806
 105.236778,    3.886628
 106.464126,    3.832479
 107.691474,    3.767143
 108.918822,    3.699123
 110.146170,    3.628412
 111.373518,    3.555008
 112.600866,    3.464472
 113.828214,    3.365819
 115.055562,    3.263808
 116.282910,    3.165833
 117.510258,    3.070870
 118.737606,    2.969811
 119.964954,    2.851605
 121.192302,    2.729742
 122.419650,    2.604205
 123.646998,    2.474978
 124.874346,    2.342042
 126.101694,    2.205382
 127.329042,    2.058465
 128.556390,    1.901535
 129.783738,    1.740380
 131.011086,    1.574976
 132.238434,    1.405302
 133.465782,    1.231333
 134.693130,    1.053047
 135.920478,    0.870422
 137.147826,    0.683260
 138.375174,    0.472676
 139.602522,    0.261364
 140.829870,    0.045171
 142.057218,   -0.175933
 143.284566,   -0.401974
 144.511914,   -0.632979
 145.739262,   -0.868977
 146.966610,   -1.109995
 148.193958,   -1.356060
 149.421306,   -1.607201
 150.648654,   -1.865911
 151.876002,   -2.148080
 153.103350,   -2.435911
 154.330698,   -2.729435
 155.558046,   -3.028684
 156.785394,   -3.333689
 158.012742,   -3.644483
 159.240090,   -3.961096
 160.467438,   -4.283560
 161.694786,   -4.611247
 162.922134,   -4.944157
 164.149482,   -5.282992
 165.376830,   -5.627784
 166.604178,   -5.978564
 167.831526,   -6.335364
 169.058874,   -6.700827
 170.286222,   -7.090200
 171.513570,   -7.486135
 172.740918,   -7.888305
 173.968266,   -8.295883
 175.195614,   -8.710105
 176.422962,   -9.131007
 177.650310,   -9.558623
 178.877658,   -9.992987
 180.105006,  -10.434136
 181.332354,  -10.882103
 182.559702,  -11.336923
 183.787050,  -11.798631
 185.014398,  -12.266700
 186.241746,  -12.741701
 187.469094,  -13.223686
 188.696442,  -13.712691
 189.923790,  -14.208751
 191.151138,  -14.711899
 192.378486,  -15.222172
 193.605834,  -15.739603
 194.833182,  -16.264228
 196.060530,  -16.795529
 197.287878,  -17.347209
 198.515226,  -17.910050
 199.742574,  -18.480535
