Mach, Rate of Climb
   0.240788, -604.336146
   0.243002, -523.152150
   0.245216, -461.552685
   0.247431, -424.807268
   0.249645, -393.811198
   0.251859, -361.800237
   0.254073, -344.423099
   0.256288, -327.550995
   0.258502, -310.090847
   0.260716, -293.216556
   0.262931, -282.421418
   0.265145, -271.224793
   0.267359, -259.622303
   0.269573, -247.609568
   0.271788, -238.258769
   0.274002, -230.060818
   0.276216, -221.555192
   0.278430, -212.738474
   0.280645, -202.704944
   0.282859, -194.730909
   0.285073, -188.162738
   0.287287, -181.355870
   0.289502, -174.307719
   0.291716, -167.015700
   0.293930, -159.477226
   0.296144, -155.180475
   0.298359, -151.445006
   0.300573, -147.553380
   0.302787, -143.503757
   0.305002, -139.294298
   0.307216, -134.923164
   0.309430, -130.980010
   0.311644, -130.610817
   0.313859, -129.724215
   0.316073, -128.278114
   0.318287, -126.744048
   0.320501, -125.120868
   0.322716, -123.407424
   0.324930, -121.602567
   0.327144, -120.931360
   0.329358, -123.406590
   0.331573, -125.879287
   0.333787, -128.348937
   0.336001, -130.815027
   0.338215, -133.277042
   0.340430, -135.734469
   0.342644, -138.186793
   0.344858, -140.633502
   0.347073, -142.935629
   0.349287, -148.412856
   0.351501, -154.571300
   0.353715, -160.799548
   0.355930, -167.097655
   0.358144, -173.465676
   0.360358, -179.903667
   0.362572, -186.411684
   0.364787, -192.989783
   0.367001, -199.638018
   0.369215, -206.356446
   0.371429, -213.145121
   0.373644, -221.201748
   0.375858, -232.124945
   0.378072, -243.190668
   0.380287, -254.399408
   0.382501, -265.224171
   0.384715, -276.089925
   0.386929, -287.092797
   0.389144, -298.233275
   0.391358, -309.511849
   0.393572, -320.929008
   0.395786, -332.485241
   0.398001, -344.181037
   0.400215, -356.016885
   0.402429, -367.993274
   0.404643, -380.110693
   0.406858, -394.884003
   0.409072, -411.281609
   0.411286, -427.887778
   0.413500, -444.703364
   0.415715, -461.495430
   0.417929, -478.285146
   0.420143, -495.282028
   0.422358, -512.486927
   0.424572, -529.900698
   0.426786, -547.524194
   0.429000, -565.358269
   0.431215, -583.403775
   0.433429, -601.661567
   0.435643, -620.132497
   0.437857, -638.817419
   0.440072, -657.717187
   0.442286, -676.832653
   0.444500, -696.164671
   0.446714, -715.714095
   0.448929, -736.120465
   0.451143, -759.891476
   0.453357, -783.939954
   0.455571, -808.267044
   0.457786, -832.873896
   0.460000, -857.761657
