Mach, Rate of Climb
   0.189492, 1363.745957
   0.191619, 1372.447699
   0.193745, 1380.909393
   0.195871, 1388.719967
   0.197998, 1395.888814
   0.200124, 1402.525888
   0.202250, 1410.154627
   0.204377, 1417.218740
   0.206503, 1423.583287
   0.208629, 1429.344580
   0.210756, 1434.569349
   0.212882, 1439.251432
   0.215008, 1443.168995
   0.217135, 1446.592186
   0.219261, 1449.483042
   0.221387, 1451.613904
   0.223514, 1453.307532
   0.225640, 1454.308384
   0.227766, 1454.745255
   0.229893, 1454.645311
   0.232019, 1453.841198
   0.234145, 1452.602955
   0.236272, 1450.581000
   0.238398, 1448.168607
   0.240524, 1444.959633
   0.242651, 1441.339024
   0.244777, 1436.981836
   0.246903, 1432.120860
   0.249030, 1426.662560
   0.251156, 1421.754643
   0.253283, 1417.530551
   0.255409, 1412.418430
   0.257535, 1406.997321
   0.259662, 1400.929817
   0.261788, 1394.244049
   0.263914, 1387.231673
   0.266041, 1379.366032
   0.268167, 1371.049192
   0.270293, 1362.388053
   0.272420, 1352.787148
   0.274546, 1342.784650
   0.276672, 1332.420137
   0.278799, 1321.165325
   0.280925, 1309.425718
   0.283051, 1297.306404
   0.285178, 1284.498417
   0.287304, 1270.973676
   0.289430, 1257.051615
   0.291557, 1242.731012
   0.293683, 1227.457280
   0.295809, 1211.688300
   0.297936, 1195.503188
   0.300062, 1178.966260
   0.302188, 1163.611174
   0.304315, 1147.820835
   0.306441, 1131.627441
   0.308567, 1115.029576
   0.310694, 1097.605621
   0.312820, 1079.550730
   0.314946, 1061.074009
   0.317073, 1042.173953
   0.319199, 1022.849059
   0.321325, 1002.484544
   0.323452,  981.658266
   0.325578,  960.389912
   0.327704,  938.677893
   0.329831,  916.520623
   0.331957,  893.421310
   0.334083,  869.724458
   0.336210,  845.565309
   0.338336,  820.942199
   0.340462,  795.853461
   0.342589,  770.284596
   0.344715,  743.624814
   0.346841,  716.482624
   0.348968,  688.856289
   0.351094,  662.154229
   0.353221,  636.319933
   0.355347,  610.029469
   0.357473,  582.923183
   0.359600,  555.074437
   0.361726,  526.752945
   0.363852,  497.956901
   0.365979,  468.684501
   0.368105,  438.933938
   0.370231,  408.703406
   0.372358,  377.821639
   0.374484,  345.988753
   0.376610,  313.659616
   0.378737,  280.832360
   0.380863,  247.505118
   0.382989,  213.676024
   0.385116,  179.343208
   0.387242,  144.504804
   0.389368,  109.158945
   0.391495,   72.716838
   0.393621,   35.707033
   0.395747,   -1.826233
   0.397874,  -39.884886
   0.400000,  -78.470847
