Time, Aircraft mass
   0.000000, 19615.272390
   0.387086, 19608.104211
  12.722423, 19427.126461
  26.910667, 19248.036698
  37.244000, 19191.271642
  42.111965, 19113.681797
  59.463488, 18854.676204
  65.130155, 18822.691195
 110.130155, 18688.723856
 111.096821, 18683.326775
 111.259077, 18682.896798
