Speed, Powers
 134.177967, 2414.956859
 135.896171, 2429.036797
 137.614374, 2442.690787
 139.332578, 2455.918828
 141.050782, 2468.720921
 142.768985, 2481.097064
 144.487189, 2493.047259
 146.205393, 2504.571506
 147.923596, 2515.669803
 149.641800, 2526.342152
 151.360004, 2538.983572
 153.078207, 2552.018139
 154.796411, 2564.698299
 156.514615, 2577.024053
 158.232818, 2588.995401
 159.951022, 2600.612342
 161.669226, 2611.874877
 163.387429, 2622.783006
 165.105633, 2633.336728
 166.823836, 2643.536044
 168.542040, 2653.380954
 170.260244, 2662.871457
 171.978447, 2672.827272
 173.696651, 2684.531815
 175.414855, 2695.939616
 177.133058, 2707.050673
 178.851262, 2717.864988
 180.569466, 2728.382560
 182.287669, 2738.603390
 184.005873, 2748.527476
 185.724077, 2758.154820
 187.442280, 2767.485421
 189.160484, 2776.519280
 190.878688, 2785.256395
 192.596891, 2793.696768
 194.315095, 2803.925059
 196.033299, 2814.393029
 197.751502, 2824.609881
 199.469706, 2834.575613
 201.187910, 2844.290226
 202.906113, 2853.753721
 204.624317, 2862.966096
 206.342521, 2871.927352
 208.060724, 2880.637489
 209.778928, 2889.096507
 211.497132, 2897.304406
 213.215335, 2905.261186
 214.933539, 2913.558656
 216.651743, 2922.814425
 218.369946, 2931.847570
 220.088150, 2940.658091
 221.806354, 2949.245987
 223.524557, 2957.611260
 225.242761, 2965.753908
 226.960965, 2973.673933
 228.679168, 2981.371333
 230.397372, 2988.846110
 232.115576, 2996.098262
 233.833779, 3003.127790
 235.551983, 3009.934694
 237.270187, 3018.176424
 238.988390, 3026.500224
 240.706594, 3034.629441
 242.424797, 3042.564075
 244.143001, 3050.304126
 245.861205, 3057.849594
 247.579408, 3065.200479
 249.297612, 3072.356781
 251.015816, 3079.318500
 252.734019, 3086.085636
 254.452223, 3092.658188
 256.170427, 3099.036158
 257.888630, 3105.918012
 259.606834, 3113.761464
 261.325038, 3121.434822
 263.043241, 3128.938085
 264.761445, 3136.271254
 266.479649, 3143.434328
 268.197852, 3150.427307
 269.916056, 3157.250191
 271.634260, 3163.902981
 273.352463, 3170.385675
 275.070667, 3176.698276
 276.788871, 3182.840781
 278.507074, 3188.813192
 280.225278, 3195.974915
 281.943482, 3203.128334
 283.661685, 3210.130097
 285.379889, 3216.980205
 287.098093, 3223.678657
 288.816296, 3230.225454
 290.534500, 3236.620596
 292.252704, 3242.864081
 293.970907, 3248.955912
 295.689111, 3254.896086
 297.407315, 3260.684606
 299.125518, 3266.321469
 300.843722, 3271.742782
 302.561926, 3276.925859
 304.280129, 3281.955576
