V (EAS), 
  98.972991,    0.000000
  98.972991,    1.000000
 103.528097,    1.094165
 108.083204,    1.192567
 112.638310,    1.295206
 117.193416,    1.402081
 121.748522,    1.513192
 126.303628,    1.628539
 130.858734,    1.748123
 135.413841,    1.871943
 139.968947,    2.000000
 175.458765,    2.000000
 175.458765,    0.000000
