Ground distance, Altitude
   0.000000,    0.000000
   1.855531,    0.000000
   7.385609,    0.000000
  16.535086,    0.000000
  29.248359,    0.000000
  45.469417,    0.000000
  65.141892,    0.000000
  88.209100,    0.000000
 114.614104,    0.000000
 144.299754,    0.000000
 177.208735,    0.000000
 213.283630,    0.000000
 252.466987,    0.000000
 294.701407,    0.000000
 339.929664,    0.000000
 388.094774,    0.000000
 439.140110,    0.000000
 493.009403,    0.000000
 549.646767,    0.000000
 576.706917,    0.000000
 637.296842,    0.000000
 676.680347,    0.000000
 715.305342,    0.125894
 748.193701,    0.648532
 815.500997,    3.409204
 884.055824,    8.942090
 900.128167,   10.668000
 968.279523,   19.869622
1037.564603,   31.981491
1106.849082,   45.360044
1176.133051,   59.167757
1245.416646,   73.127608
1314.700084,   87.153893
1383.983792,  101.219517
1453.267559,  115.319817
1522.551392,  129.451240
1591.835313,  143.613045
1661.119341,  157.804919
1730.403491,  172.026691
1731.464140,  172.244641
1773.107388,  180.806097
1842.391432,  195.052156
1911.675527,  209.285405
1980.959732,  223.500386
2050.244049,  237.695315
2119.528504,  251.869606
2188.813103,  266.023235
2258.097857,  280.156211
2327.382760,  294.268654
2355.171330,  299.923200
2424.455959,  313.848331
2493.740055,  327.047204
2563.023845,  339.276221
2632.307691,  350.471281
2701.592072,  360.785349
2770.877035,  370.755998
2840.162383,  380.615688
2909.447998,  390.433863
2978.733807,  400.231753
3048.019762,  410.015640
3117.305797,  419.787573
3186.591880,  429.548328
3255.878128,  439.297093
3325.164487,  449.034350
3394.450886,  458.760609
3463.737385,  468.475598
3533.024028,  478.178896
3602.310751,  487.870859
3671.597523,  497.551886
3740.884421,  507.221509
3810.171465,  516.879433
3879.458605,  526.526162
3948.745802,  536.162127
4018.033132,  545.786656
4087.320568,  555.399720
4156.608072,  565.001741
4225.895675,  574.592764
4295.183432,  584.172291
4364.471283,  593.740574
4433.759200,  603.298019
4503.047206,  612.844512
4572.335373,  622.379256
4641.623646,  631.902764
4710.911977,  641.415508
4780.200460,  650.916718
4849.489067,  660.406458
4918.777741,  669.885173
4988.066502,  679.352941
5057.355418,  688.809148
5126.644431,  698.254088
5195.933493,  707.688203
5265.222666,  717.111178
5334.511986,  726.522629
5403.801389,  735.922978
5473.090847,  745.312610
5542.380471,  754.690793
5611.670236,  764.057651
5680.960073,  773.413654
5750.249972,  782.759011
5819.540049,  792.092792
5888.830237,  801.415394
5958.120408,  810.727283
6027.410685,  820.027542
6096.701076,  829.316024
6165.991505,  838.593121
6235.281956,  847.859126
6304.572509,  857.113466
6373.863146,  866.356092
6443.153819,  875.587442
6512.444539,  884.807643
6581.735382,  894.016095
6651.026299,  903.213014
6720.317261,  912.398810
6789.608189,  921.572937
6858.899100,  930.727381
6928.189857,  939.857978
6997.480679,  948.962336
7066.771621,  958.039905
7136.062643,  967.091016
7205.353718,  976.116021
7274.644866,  985.114963
7343.936146,  994.087415
7413.227516, 1003.033696
7482.518940, 1011.954170
7551.810435, 1020.848929
7621.102079, 1029.717454
7690.393832, 1038.560086
7759.685647, 1047.377236
7828.977530, 1056.169052
7898.269554, 1064.935004
7967.561684, 1073.675314
8000.050994, 1077.765004
