Speed (TAS), Rate of Climb
  80.712257,    1.644946
  82.491466,    1.827958
  84.270675,    2.000923
  86.049885,    2.164882
  87.829094,    2.319986
  89.608303,    2.465522
  91.387512,    2.602811
  93.166721,    2.732748
  94.945931,    2.852756
  96.725140,    2.966070
  98.504349,    3.071194
 100.283558,    3.169196
 102.062767,    3.259098
 103.841976,    3.341518
 105.621186,    3.416027
 107.400395,    3.482991
 109.179604,    3.542518
 110.958813,    3.591933
 112.738022,    3.633760
 114.517232,    3.668947
 116.296441,    3.696496
 118.075650,    3.714718
 119.854859,    3.729238
 121.634068,    3.733172
 123.413278,    3.733032
 125.192487,    3.724612
 126.971696,    3.710448
 128.750905,    3.688803
 130.530114,    3.661564
 132.309324,    3.625719
 134.088533,    3.586535
 135.867742,    3.534888
 137.646951,    3.480087
 139.426160,    3.414061
 141.205370,    3.339544
 142.984579,    3.258521
 144.763788,    3.163646
 146.542997,    3.058770
 148.322206,    2.948911
 150.101416,    2.824372
 151.880625,    2.692563
 153.659834,    2.558295
 155.439043,    2.421710
 157.218252,    2.279927
 158.997462,    2.143725
 160.776671,    2.012712
 162.555880,    1.883359
 164.335089,    1.745622
 166.114298,    1.607346
 167.893508,    1.465270
 169.672717,    1.318863
 171.451926,    1.160187
 173.231135,    0.991116
 175.010344,    0.816201
 176.789554,    0.634762
 178.568763,    0.447345
 180.347972,    0.250849
 182.127181,    0.039900
 183.906390,   -0.177490
 185.685600,   -0.401290
 187.464809,   -0.631563
 189.244018,   -0.868341
 191.023227,   -1.111705
 192.802436,   -1.371025
 194.581646,   -1.639167
 196.360855,   -1.914397
 198.140064,   -2.196793
 199.919273,   -2.486421
 201.698482,   -2.783348
 203.477692,   -3.087638
 205.256901,   -3.399358
 207.036110,   -3.729724
 208.815319,   -4.067947
 210.594528,   -4.414089
 212.373738,   -4.768219
 214.152947,   -5.130406
 215.932156,   -5.500716
 217.711365,   -5.879218
 219.490574,   -6.265981
 221.269784,   -6.661071
 223.048993,   -7.066013
 224.828202,   -7.489144
 226.607411,   -7.921075
 228.386620,   -8.361878
 230.165830,   -8.811622
 231.945039,   -9.270377
 233.724248,   -9.738213
 235.503457,  -10.215201
 237.282666,  -10.701411
 239.061876,  -11.196913
 240.841085,  -11.701777
 242.620294,  -12.216074
 244.399503,  -12.739873
 246.178712,  -13.275141
 247.957922,  -13.829330
 249.737131,  -14.393474
 251.516340,  -14.967647
 253.295549,  -15.551920
 255.074758,  -16.146365
 256.853968,  -16.751053
