Mach, Rate of Climb
   0.259318,    3.042848
   0.260941,    3.057484
   0.262564,    3.071963
   0.264187,    3.084512
   0.265810,    3.096748
   0.267433,    3.107135
   0.269056,    3.117221
   0.270679,    3.125373
   0.272302,    3.133412
   0.273926,    3.139261
   0.275549,    3.145083
   0.277172,    3.152966
   0.278795,    3.161536
   0.280418,    3.168696
   0.282041,    3.174918
   0.283664,    3.180527
   0.285287,    3.184342
   0.286910,    3.188082
   0.288533,    3.189919
   0.290156,    3.191161
   0.291779,    3.191779
   0.293402,    3.190474
   0.295025,    3.189022
   0.296648,    3.186173
   0.298271,    3.182091
   0.299894,    3.177829
   0.301517,    3.171680
   0.303140,    3.164710
   0.304763,    3.157524
   0.306387,    3.148274
   0.308010,    3.138308
   0.309633,    3.128092
   0.311256,    3.118564
   0.312879,    3.110163
   0.314502,    3.101523
   0.316125,    3.091548
   0.317748,    3.080097
   0.319371,    3.068373
   0.320994,    3.056228
   0.322617,    3.041636
   0.324240,    3.026737
   0.325863,    3.011530
   0.327486,    2.994936
   0.329109,    2.976778
   0.330732,    2.958277
   0.332355,    2.939434
   0.333978,    2.918705
   0.335601,    2.896834
   0.337224,    2.874585
   0.338848,    2.851958
   0.340471,    2.827467
   0.342094,    2.801743
   0.343717,    2.775607
   0.345340,    2.750129
   0.346963,    2.725727
   0.348586,    2.699469
   0.350209,    2.672796
   0.351832,    2.645707
   0.353455,    2.618200
   0.355078,    2.588361
   0.356701,    2.557674
   0.358324,    2.526537
   0.359947,    2.494947
   0.361570,    2.462905
   0.363193,    2.428137
   0.364816,    2.392838
   0.366439,    2.357053
   0.368062,    2.320780
   0.369685,    2.284018
   0.371309,    2.244927
   0.372932,    2.204844
   0.374555,    2.164239
   0.376178,    2.123109
   0.377801,    2.081456
   0.379424,    2.039007
   0.381047,    1.997729
   0.382670,    1.955925
   0.384293,    1.913593
   0.385916,    1.870733
   0.387539,    1.827344
   0.389162,    1.782879
   0.390785,    1.736104
   0.392408,    1.688766
   0.394031,    1.640865
   0.395654,    1.592398
   0.397277,    1.543364
   0.398900,    1.493763
   0.400523,    1.441844
   0.402146,    1.388765
   0.403770,    1.335086
   0.405393,    1.280805
   0.407016,    1.225921
   0.408639,    1.170431
   0.410262,    1.114335
   0.411885,    1.055968
   0.413508,    0.996320
   0.415131,    0.939002
   0.416754,    0.881704
   0.418377,    0.823792
   0.420000,    0.765265
