Mach, Rate of Climb
   0.187108,    6.784307
   0.189460,    6.832714
   0.191813,    6.877025
   0.194165,    6.917249
   0.196518,    6.953411
   0.198870,    6.985403
   0.201223,    7.013111
   0.203575,    7.036746
   0.205928,    7.056379
   0.208280,    7.078074
   0.210632,    7.100320
   0.212985,    7.118453
   0.215337,    7.132489
   0.217690,    7.143114
   0.220042,    7.150341
   0.222395,    7.152739
   0.224747,    7.152000
   0.227100,    7.147653
   0.229452,    7.138800
   0.231804,    7.127182
   0.234157,    7.110662
   0.236509,    7.091184
   0.238862,    7.067420
   0.241214,    7.040202
   0.243567,    7.018110
   0.245919,    6.993339
   0.248272,    6.964622
   0.250624,    6.932886
   0.252976,    6.896657
   0.255329,    6.858235
   0.257681,    6.814302
   0.260034,    6.768214
   0.262386,    6.717717
   0.264739,    6.663642
   0.267091,    6.607132
   0.269444,    6.544911
   0.271796,    6.480312
   0.274148,    6.412347
   0.276501,    6.342183
   0.278853,    6.277237
   0.281206,    6.208928
   0.283558,    6.135711
   0.285911,    6.060065
   0.288263,    5.981749
   0.290616,    5.897624
   0.292968,    5.810957
   0.295320,    5.721740
   0.297673,    5.627950
   0.300025,    5.529964
   0.302378,    5.429314
   0.304730,    5.325989
   0.307083,    5.217325
   0.309435,    5.104970
   0.311788,    4.996464
   0.314140,    4.889475
   0.316492,    4.777879
   0.318845,    4.661955
   0.321197,    4.543284
   0.323550,    4.421854
   0.325902,    4.297655
   0.328255,    4.167364
   0.330607,    4.033932
   0.332960,    3.897618
   0.335312,    3.758410
   0.337664,    3.616297
   0.340017,    3.468469
   0.342369,    3.316865
   0.344722,    3.162246
   0.347074,    3.015321
   0.349427,    2.866010
   0.351779,    2.713718
   0.354132,    2.555007
   0.356484,    2.393299
   0.358836,    2.228581
   0.361189,    2.060841
   0.363541,    1.890065
   0.365894,    1.716241
   0.368246,    1.537536
   0.370599,    1.353958
   0.372951,    1.167226
   0.375304,    0.977324
   0.377656,    0.784241
   0.380008,    0.590386
   0.382361,    0.399132
   0.384713,    0.204521
   0.387066,    0.003426
   0.389418,   -0.200882
   0.391771,   -0.408417
   0.394123,   -0.619191
   0.396476,   -0.833220
   0.398828,   -1.050515
   0.401180,   -1.271091
   0.403533,   -1.494962
   0.405885,   -1.723721
   0.408238,   -1.957830
   0.410590,   -2.195337
   0.412943,   -2.436255
   0.415295,   -2.676981
   0.417648,   -2.919044
   0.420000,   -3.164497
