Time, Fuel Used
   0.000000,    0.000000
   0.500000,    0.071506
   1.000000,    0.143017
   1.500000,    0.214543
   2.000000,    0.286073
   2.500000,    0.357619
   3.000000,    0.429169
   3.500000,    0.500734
   4.000000,    0.572304
   4.500000,    0.643890
   5.000000,    0.715479
   5.500000,    0.787085
   6.000000,    0.858695
   6.500000,    0.930320
   7.000000,    1.001950
   7.500000,    1.073595
   8.000000,    1.145245
   8.500000,    1.216910
   9.000000,    1.288580
   9.500000,    1.360265
  10.000000,    1.431954
  10.500000,    1.503659
  11.000000,    1.575368
  11.500000,    1.647093
  12.000000,    1.718822
  12.500000,    1.790567
  13.000000,    1.862315
  13.500000,    1.934080
  14.000000,    2.005848
  14.500000,    2.077632
  15.000000,    2.149420
  15.500000,    2.221224
  16.000000,    2.293032
  16.500000,    2.364856
  17.000000,    2.436683
  17.500000,    2.508526
  18.000000,    2.580374
  18.500000,    2.652236
  19.000000,    2.724103
  19.500000,    2.795986
  20.000000,    2.867872
  20.500000,    2.939774
  21.000000,    3.011681
  21.500000,    3.083602
  22.000000,    3.155528
  22.500000,    3.227469
  23.000000,    3.299414
  23.500000,    3.371375
  24.000000,    3.443340
  24.500000,    3.515320
  25.000000,    3.587304
  25.500000,    3.659304
  26.000000,    3.731308
  26.500000,    3.803326
  27.000000,    3.875349
  27.500000,    3.947388
  28.000000,    4.019430
  28.500000,    4.091487
  29.000000,    4.163549
  29.500000,    4.235626
  30.000000,    4.307707
  30.500000,    4.379803
  31.000000,    4.451903
  31.500000,    4.524018
  32.000000,    4.596138
  32.500000,    4.668273
  33.000000,    4.740411
  33.500000,    4.812565
  34.000000,    4.884723
  34.500000,    4.956897
  35.000000,    5.029074
  35.500000,    5.101266
  36.000000,    5.173463
  36.500000,    5.245674
  37.000000,    5.317889
  37.500000,    5.390120
  38.000000,    5.462354
  38.500000,    5.534604
  39.000000,    5.606858
  39.500000,    5.679126
  40.000000,    5.751399
  40.500000,    5.823686
  41.000000,    5.895978
  41.500000,    5.968285
  42.000000,    6.040596
  42.500000,    6.112921
  43.000000,    6.185251
  43.500000,    6.257596
  44.000000,    6.329944
  44.500000,    6.402308
  45.000000,    6.474676
  45.500000,    6.547058
  46.000000,    6.619445
  46.500000,    6.691847
  47.000000,    6.764252
  47.500000,    6.836672
  48.000000,    6.909097
  48.500000,    6.981536
  49.000000,    7.053979
  49.500000,    7.126438
  50.000000,    7.198900
  50.500000,    7.271377
  51.000000,    7.343858
  51.500000,    7.416353
  52.000000,    7.488853
  52.500000,    7.561368
  53.000000,    7.633886
  53.500000,    7.706420
  54.000000,    7.778957
  54.500000,    7.851509
  55.000000,    7.924065
  55.500000,    7.996635
  56.000000,    8.069210
  56.500000,    8.141799
  57.000000,    8.214393
  57.500000,    8.287001
  58.000000,    8.359613
  58.500000,    8.432239
  59.000000,    8.504870
  59.500000,    8.577515
  60.000000,    8.650165
  60.500000,    8.722828
  61.000000,    8.795496
  61.500000,    8.868179
  62.000000,    8.940865
  62.500000,    9.013566
  63.000000,    9.086271
  63.500000,    9.158990
  64.000000,    9.231713
  64.500000,    9.304451
  65.000000,    9.377193
  65.500000,    9.449949
  66.000000,    9.522710
  66.500000,    9.595484
  67.000000,    9.668263
  67.500000,    9.741056
  68.000000,    9.813853
  68.500000,    9.886664
  69.000000,    9.959480
  69.500000,   10.032310
  70.000000,   10.105143
  70.500000,   10.177991
  71.000000,   10.250843
  71.500000,   10.323710
  72.000000,   10.396580
  72.500000,   10.469465
  73.000000,   10.542353
  73.500000,   10.615256
  74.000000,   10.688163
  74.500000,   10.761084
  75.000000,   10.834010
  75.500000,   10.906949
  76.000000,   10.979892
  76.500000,   11.052850
  77.000000,   11.125812
  77.500000,   11.198788
  78.000000,   11.271767
  78.500000,   11.344761
  79.000000,   11.417759
  79.500000,   11.490771
  80.000000,   11.563787
  80.500000,   11.636817
  81.000000,   11.709851
  81.500000,   11.782900
  82.000000,   11.855952
  82.500000,   11.929018
  83.000000,   12.002088
  83.500000,   12.075172
  84.000000,   12.148260
  84.500000,   12.221362
  85.000000,   12.294468
  85.500000,   12.367588
  86.000000,   12.440711
  86.500000,   12.513849
  87.000000,   12.586991
  87.500000,   12.660147
  88.000000,   12.733306
  88.500000,   12.806480
  89.000000,   12.879657
  89.500000,   12.952848
  90.000000,   13.026043
  90.500000,   13.099252
  91.000000,   13.172465
  91.500000,   13.245692
  92.000000,   13.318923
  92.500000,   13.392167
  93.000000,   13.465415
  93.500000,   13.538678
  94.000000,   13.611944
  94.500000,   13.685223
  95.000000,   13.758507
  95.500000,   13.831804
  96.000000,   13.905106
