Ground distance, CD
   0.000000,    0.069250
   0.050814,    0.069250
   0.557655,    0.069250
   1.120723,    0.069250
   1.683792,    0.069250
   2.246860,    0.069250
   2.809928,    0.069250
   3.372996,    0.069250
   3.936065,    0.069250
   4.499133,    0.069250
   5.062201,    0.069250
   5.625270,    0.069250
   7.000433,    0.069250
   8.476993,    0.069250
   9.953554,    0.069250
  11.430114,    0.069250
  12.906675,    0.069250
  14.383236,    0.069250
  15.859796,    0.069250
  17.336357,    0.069250
  18.812918,    0.069250
  20.289478,    0.069250
  22.568547,    0.069250
  24.947817,    0.069250
  27.327087,    0.069250
  29.706357,    0.069250
  32.085627,    0.069250
  34.464897,    0.069250
  36.844167,    0.069250
  39.223437,    0.069250
  41.602706,    0.069250
  43.981976,    0.069250
  47.154111,    0.069250
  50.425242,    0.069250
  53.696373,    0.069250
  56.967504,    0.069250
  60.238635,    0.069250
  63.509766,    0.069250
  66.780897,    0.069250
  70.052028,    0.069250
  73.323159,    0.069250
  76.594290,    0.069250
  80.648590,    0.069250
  84.800677,    0.069250
  88.952764,    0.069250
  93.104851,    0.069250
  97.256938,    0.069250
 101.409024,    0.069250
 105.561111,    0.069250
 109.713198,    0.069250
 113.865285,    0.069250
 118.017372,    0.069250
 122.942889,    0.069250
 127.964977,    0.069250
 132.987064,    0.069250
 138.009152,    0.069250
 143.031239,    0.069250
 148.053327,    0.069250
 153.075414,    0.069250
 158.097502,    0.069250
 163.119589,    0.069250
 168.141677,    0.069250
 173.927418,    0.069250
 179.808509,    0.069250
 185.689600,    0.069250
 191.570691,    0.069250
 197.451782,    0.069250
 203.332873,    0.069250
 209.213964,    0.069250
 215.095055,    0.069250
 220.976146,    0.069250
 226.857237,    0.069250
 233.492174,    0.069250
 240.221237,    0.069250
 246.950299,    0.069250
 253.679361,    0.069250
 260.408423,    0.069250
 267.137485,    0.069250
 273.866547,    0.069250
 280.595609,    0.069250
 287.324671,    0.069250
 294.053733,    0.069250
 301.526809,    0.069250
 309.092783,    0.069250
 316.658756,    0.069250
 324.224729,    0.069250
 331.790702,    0.069250
 339.356675,    0.069250
 346.922648,    0.069250
 354.488621,    0.069250
 362.054594,    0.069250
 369.620567,    0.069250
 377.920703,    0.069250
 386.312507,    0.069250
 394.704310,    0.069250
 403.096113,    0.069250
 411.487916,    0.069250
 419.879719,    0.069250
 428.271522,    0.069250
 436.663325,    0.069250
 445.055129,    0.069250
 453.446932,    0.069250
 462.563034,    0.069250
 471.769572,    0.069250
 480.976111,    0.069250
 490.182649,    0.069250
 499.389187,    0.069250
 508.595725,    0.069250
 517.802263,    0.069250
 527.008801,    0.069250
 536.215339,    0.069250
 545.421878,    0.069250
 555.342845,    0.069250
 565.353016,    0.069250
 575.363187,    0.069250
 585.373357,    0.069250
 595.383528,    0.069250
 605.393699,    0.069250
 615.403869,    0.069250
 625.414040,    0.069250
 635.424211,    0.069250
 645.434382,    0.069250
 656.149111,    0.069250
 666.951811,    0.069250
 677.754511,    0.069250
 688.557211,    0.069250
 699.359911,    0.069250
 710.162611,    0.069250
 720.965311,    0.069250
 731.768011,    0.069250
 742.570711,    0.069250
 753.373411,    0.069250
 764.871083,    0.069250
 776.455528,    0.069250
 788.039973,    0.069250
 799.624418,    0.069250
 811.208863,    0.069250
 822.793308,    0.069250
 834.377753,    0.069250
 845.962198,    0.069250
 857.546643,    0.069250
 869.131088,    0.069250
 881.401877,    0.069250
 893.758364,    0.069250
 906.114850,    0.069250
 918.471336,    0.069250
 930.827822,    0.069250
 943.184308,    0.069250
 955.540794,    0.069250
 967.897280,    0.069250
 980.253766,    0.069250
 992.610252,    0.069250
1005.644657,    0.069250
1018.763706,    0.069250
1031.882755,    0.069250
1045.001804,    0.069250
1058.120853,    0.069250
1071.239902,    0.069250
1084.358951,    0.069250
1097.478000,    0.069250
1110.597049,    0.069250
1123.716098,    0.069250
1137.504620,    0.069250
1151.376733,    0.069250
1165.248846,    0.069250
1179.120959,    0.069250
1192.993071,    0.069250
1206.865184,    0.069250
1220.737297,    0.069250
1234.609410,    0.069250
1248.481522,    0.069250
1262.353635,    0.069250
1276.886763,    0.069250
1291.502425,    0.069250
1306.118087,    0.069250
1320.733749,    0.069250
1335.349412,    0.069250
1349.965074,    0.069250
1364.580736,    0.069250
1379.196398,    0.069250
1393.812060,    0.069250
1408.427722,    0.069250
1423.695932,    0.069250
1439.045619,    0.069250
1454.395305,    0.069250
1469.744992,    0.069250
1485.094679,    0.069250
