Time, Speed
   0.000000,    0.000656
   0.001667,    0.655203
   0.003333,    1.306878
   0.005000,    1.958119
   0.006667,    2.609359
   0.008333,    3.260600
   0.010000,    3.911840
   0.011667,    4.563081
   0.013333,    5.214321
   0.015000,    5.865561
   0.016667,    6.516802
   0.018333,    7.168042
   0.020000,    7.812790
   0.021667,    8.456727
   0.023333,    9.100663
   0.025000,    9.744600
   0.026667,   10.388537
   0.028333,   11.032473
   0.030000,   11.676410
   0.031667,   12.320347
   0.033333,   12.964284
   0.035000,   13.608220
   0.036667,   14.245447
   0.038333,   14.881835
   0.040000,   15.518224
   0.041667,   16.154613
   0.043333,   16.791001
   0.045000,   17.427390
   0.046667,   18.063779
   0.048333,   18.700167
   0.050000,   19.336556
   0.051667,   19.972945
   0.053333,   20.602419
   0.055000,   21.231030
   0.056667,   21.859640
   0.058333,   22.488251
   0.060000,   23.116862
   0.061667,   23.745472
   0.063333,   24.374083
   0.065000,   25.002694
   0.066667,   25.631305
   0.068333,   26.259915
   0.070000,   26.881420
   0.071667,   27.502037
   0.073333,   28.122654
   0.075000,   28.743272
   0.076667,   29.363889
   0.078333,   29.984506
   0.080000,   30.605123
   0.081667,   31.225741
   0.083333,   31.846358
   0.085000,   32.466975
   0.086667,   33.080213
   0.088333,   33.692530
   0.090000,   34.304847
   0.091667,   34.917164
   0.093333,   35.529481
   0.095000,   36.141797
   0.096667,   36.754114
   0.098333,   37.366431
   0.100000,   37.978748
   0.101667,   38.591065
   0.103333,   39.193805
   0.105000,   39.795350
   0.106667,   40.396895
   0.108333,   40.998439
   0.110000,   41.599984
   0.111667,   42.201529
   0.113333,   42.803074
   0.115000,   43.404619
   0.116667,   44.006163
   0.118333,   44.607708
   0.120000,   45.199076
   0.121667,   45.789174
   0.123333,   46.379272
   0.125000,   46.969370
   0.126667,   47.559468
   0.128333,   48.149566
   0.130000,   48.739663
   0.131667,   49.329761
   0.133333,   49.919859
   0.135000,   50.509957
   0.136667,   51.089830
   0.138333,   51.668427
   0.140000,   52.247024
   0.141667,   52.825621
   0.143333,   53.404218
   0.145000,   53.982815
   0.146667,   54.561412
   0.148333,   55.140009
   0.150000,   55.718605
   0.151667,   56.297202
   0.153333,   56.865542
   0.155000,   57.432601
   0.156667,   57.999660
   0.158333,   58.566718
   0.160000,   59.133777
   0.161667,   59.700836
   0.163333,   60.267895
   0.165000,   60.834954
   0.166667,   61.402013
   0.168333,   61.969071
   0.170000,   62.525854
   0.171667,   63.081354
   0.173333,   63.636854
   0.175000,   64.192354
   0.176667,   64.747854
   0.178333,   65.303355
   0.180000,   65.858855
   0.181667,   66.414355
   0.183333,   66.969855
   0.185000,   67.525355
   0.186667,   68.070574
   0.188333,   68.614511
   0.190000,   69.158447
   0.191667,   69.702383
   0.193333,   70.246319
   0.195000,   70.790255
   0.196667,   71.334192
   0.198333,   71.878128
   0.200000,   72.422064
   0.201667,   72.966000
   0.203333,   73.498211
   0.205000,   74.028958
   0.206667,   74.559705
   0.208333,   75.090452
   0.210000,   75.621199
   0.211667,   76.151946
   0.213333,   76.682693
   0.215000,   77.213440
   0.216667,   77.744187
   0.218333,   78.274934
   0.220000,   78.792439
   0.221667,   79.308291
   0.223333,   79.824143
   0.225000,   80.339995
   0.226667,   80.855847
   0.228333,   81.371698
   0.230000,   81.887550
   0.231667,   82.403402
   0.233333,   82.919254
   0.235000,   83.435106
   0.236667,   83.937896
   0.238333,   84.439056
   0.240000,   84.940215
   0.241667,   85.441374
   0.243333,   85.942534
   0.245000,   86.443693
   0.246667,   86.944852
   0.248333,   87.446012
   0.250000,   87.947171
   0.251667,   88.448331
   0.253333,   88.936628
   0.255000,   89.423319
   0.256667,   89.910010
   0.258333,   90.396701
   0.260000,   90.883392
   0.261667,   91.370083
   0.263333,   91.856774
   0.265000,   92.343465
   0.266667,   92.830156
   0.268333,   93.316847
   0.270000,   93.790884
   0.271667,   94.263341
   0.273333,   94.735799
   0.275000,   95.208256
   0.276667,   95.680713
   0.278333,   96.153170
   0.280000,   96.625627
   0.281667,   97.098085
   0.283333,   97.570542
   0.285000,   98.042999
   0.286667,   98.503019
   0.288333,   98.961486
   0.290000,   99.419953
   0.291667,   99.878420
   0.293333,  100.336887
   0.295000,  100.795354
   0.296667,  101.253821
   0.298333,  101.712288
   0.300000,  102.170755
   0.301667,  102.629222
   0.303333,  103.075476
   0.305000,  103.520205
   0.306667,  103.964934
   0.308333,  104.409662
   0.310000,  104.854391
   0.311667,  105.299120
   0.313333,  105.743848
   0.315000,  106.188577
   0.316667,  106.633306
   0.318333,  107.078034
   0.320000,  107.510786
   0.321667,  107.942042
   0.323333,  108.373298
   0.325000,  108.804553
   0.326667,  109.235809
   0.328333,  109.667065
   0.330000,  110.098321
   0.331667,  110.529577
   0.333333,  110.960833
   0.335000,  111.392089
   0.336667,  111.811720
   0.338333,  112.229899
   0.340000,  112.648079
   0.341667,  113.066259
   0.343333,  113.484438
   0.345000,  113.902618
   0.346667,  114.320798
   0.348333,  114.738977
   0.350000,  115.157157
   0.351667,  115.575337
   0.353333,  115.986444
   0.355000,  116.396669
   0.355811,  116.596365
   0.357478,  117.000250
   0.359145,  117.404134
   0.360811,  117.808018
   0.362478,  118.211902
   0.364145,  118.615786
   0.365811,  119.019670
   0.367478,  119.423554
   0.369145,  119.821407
   0.370811,  120.209242
   0.372478,  120.597077
   0.374145,  120.984912
   0.375811,  121.372746
   0.377478,  121.760581
   0.379145,  122.148416
   0.380811,  122.536251
   0.382478,  122.924086
   0.384145,  123.311921
   0.385811,  123.691510
   0.387478,  124.057404
   0.389145,  124.423297
   0.390811,  124.789191
   0.392478,  125.155084
   0.394145,  125.520978
   0.395811,  125.886871
   0.397478,  126.252765
   0.399145,  126.618658
   0.400811,  126.984552
   0.402478,  127.341218
   0.404145,  127.682559
   0.405811,  128.023899
   0.407478,  128.365240
   0.409145,  128.706580
   0.410811,  129.047921
   0.412478,  129.389261
   0.414145,  129.730602
   0.415811,  130.071942
   0.417478,  130.413283
   0.418518,  130.626348
   0.420185,  130.808123
   0.421852,  130.989898
   0.423518,  131.171672
   0.425185,  131.353447
   0.426852,  131.535221
   0.428518,  131.716996
   0.430185,  131.898771
   0.431852,  132.080545
   0.433518,  132.262320
   0.435185,  132.444095
   0.436852,  132.510479
   0.438518,  132.576863
   0.440185,  132.643247
   0.441852,  132.709631
   0.443518,  132.776015
   0.445185,  132.781702
   0.446852,  132.787389
   0.448518,  132.793075
   0.450185,  132.798762
   0.451852,  132.804449
   0.453518,  132.747995
   0.455185,  132.691541
   0.456852,  132.635087
   0.458518,  132.578634
   0.460185,  132.522180
   0.460185,  170.000000
   1.655097,  170.000000
   2.874522,  170.000000
   4.133302,  170.000000
   5.482632,  170.000000
   6.969219,  170.000000
   8.614908,  170.000000
  10.453102,  170.000000
  12.542548,  170.000000
  15.027550,  170.000000
  15.027550,  200.450475
  15.858972,  200.450475
  16.690395,  200.450475
  17.521817,  200.450475
  18.353239,  200.450475
  19.184662,  200.450475
  20.016084,  200.450475
  20.847506,  200.450475
  21.678929,  200.450475
  22.510351,  200.450475
  23.341773,  200.450475
  24.173196,  200.450475
  25.004618,  200.450475
  25.836040,  200.450475
  26.667463,  200.450475
  27.498885,  200.450475
  28.330307,  200.450475
  29.161730,  200.450475
  29.993152,  200.450475
  30.824574,  200.450475
  31.655997,  200.450475
  32.487419,  200.450475
  33.318841,  200.450475
  34.150264,  200.450475
  34.981686,  200.450475
  35.813108,  200.450475
  36.644531,  200.450475
  37.475953,  200.450475
  38.307375,  200.450475
  39.138798,  200.450475
  39.138798,  220.000000
  40.298666,  220.000000
  41.461312,  220.000000
  42.622520,  220.000000
  43.778533,  220.000000
  44.927113,  220.000000
