Speed (CAS), Rate of Climb
  81.831822,   -0.246637
  82.307610,   -0.194727
  82.783397,   -0.141813
  83.259185,   -0.091955
  83.734972,   -0.041303
  84.210760,    0.007118
  84.686548,    0.056649
  85.162335,    0.104287
  85.638123,    0.151369
  86.113910,    0.197649
  86.589698,    0.242182
  87.065485,    0.287586
  87.541273,    0.329957
  88.017060,    0.373062
  88.492848,    0.414492
  88.968635,    0.454821
  89.444423,    0.495765
  89.920210,    0.532773
  90.395998,    0.570026
  90.871785,    0.606434
  91.347573,    0.640683
  91.823360,    0.675490
  92.299148,    0.708489
  92.774935,    0.739639
  93.250723,    0.771023
  93.726510,    0.800156
  94.202298,    0.828283
  94.678085,    0.856850
  95.153873,    0.883303
  95.629660,    0.909674
  96.105448,    0.936773
  96.581235,    0.962525
  97.057023,    0.986193
  97.532811,    1.010207
  98.008598,    1.034290
  98.484386,    1.057765
  98.960173,    1.081924
  99.435961,    1.106410
  99.911748,    1.128933
 100.387536,    1.149832
 100.863323,    1.171011
 101.339111,    1.194819
 101.814898,    1.215406
 102.290686,    1.235549
 102.766473,    1.255935
 103.242261,    1.276565
 103.718048,    1.293559
 104.193836,    1.310468
 104.669623,    1.327567
 105.145411,    1.344859
 105.621198,    1.359037
 106.096986,    1.372458
 106.572773,    1.385883
 107.048561,    1.398982
 107.524348,    1.410525
 108.000136,    1.419660
 108.475923,    1.428877
 108.951711,    1.438175
 109.427498,    1.447668
 109.903286,    1.454315
 110.379073,    1.459946
 110.854861,    1.465609
 111.330649,    1.471306
 111.806436,    1.477036
 112.282224,    1.479953
 112.758011,    1.482605
 113.233799,    1.485247
 113.709586,    1.487880
 114.185374,    1.490504
 114.661161,    1.490998
 115.136949,    1.489851
 115.612736,    1.489026
 116.088524,    1.488148
 116.564311,    1.487217
 117.040099,    1.486233
 117.515886,    1.481649
 117.991674,    1.477004
 118.467461,    1.472602
 118.943249,    1.468104
 119.419036,    1.463509
 119.894824,    1.458818
 120.370611,    1.450833
 120.846399,    1.442569
 121.322186,    1.434405
 121.797974,    1.426103
 122.273761,    1.417662
 122.749549,    1.409081
 123.225336,    1.399505
 123.701124,    1.386686
 124.176911,    1.373709
 124.652699,    1.360545
 125.128487,    1.347192
 125.604274,    1.333651
 126.080062,    1.319921
 126.555849,    1.305689
 127.031637,    1.287506
 127.507424,    1.269085
 127.983212,    1.250426
 128.458999,    1.231529
 128.934787,    1.212598
