Ground distance, Load Factor
   0.000000,    0.000000
   0.000001,    0.000000
   0.000105,    0.000000
   0.000973,    0.000000
   0.004954,    0.000002
   0.015660,    0.000005
   0.033311,    0.000012
   0.057554,    0.000020
   0.088424,    0.000031
   0.125895,    0.000044
   0.170136,    0.000059
   0.221128,    0.000077
   0.278937,    0.000097
   0.343570,    0.000120
   0.415647,    0.000145
   0.494323,    0.000172
   0.580263,    0.000202
   0.673689,    0.000235
   0.773813,    0.000269
   0.881369,    0.000307
   0.997157,    0.000347
   1.119630,    0.000390
   1.249580,    0.000435
   1.389525,    0.000483
   1.536136,    0.000534
   1.692547,    0.000588
   1.856741,    0.000645
   2.030798,    0.000706
   2.212195,    0.000768
   2.402490,    0.000834
   2.601781,    0.000903
   2.810114,    0.000976
   3.030785,    0.001052
   3.262225,    0.001132
   3.502916,    0.001215
   3.756844,    0.001303
   4.016867,    0.001393
   4.286709,    0.001486
   4.567550,    0.001583
   4.859079,    0.001684
   5.163718,    0.001789
   5.481033,    0.001898
   5.806610,    0.002010
   6.144957,    0.002127
   6.495479,    0.002248
   6.858115,    0.002372
   7.235101,    0.002502
   7.623224,    0.002636
   8.027225,    0.002775
   8.444624,    0.002918
   8.872284,    0.003065
   9.312652,    0.003216
   9.765912,    0.003372
  10.237577,    0.003534
  10.718912,    0.003699
  11.212443,    0.003868
  11.723166,    0.004043
  12.244524,    0.004222
  12.351860,    0.004259
  12.673359,    0.004369
  12.695456,    0.004376
  12.712646,    0.004382
  12.717385,    0.004384
  12.720584,    0.004385
  12.722035,    0.004385
  12.731949,    0.004389
  12.741497,    0.004392
  12.777705,    0.004404
  12.904342,    0.004448
  13.191431,    0.004546
  13.796057,    0.004753
  14.382141,    0.004953
  14.979695,    0.005158
  15.593685,    0.005367
  16.233557,    0.005586
  16.887118,    0.005809
  17.552472,    0.006036
  18.231149,    0.006268
  18.926034,    0.006505
  19.641170,    0.006748
  20.375464,    0.006998
  21.128892,    0.007255
  21.906282,    0.007519
  22.694001,    0.007787
  23.497602,    0.008060
  24.329718,    0.008343
  25.176129,    0.008630
  26.044404,    0.008925
  26.934872,    0.009227
  27.847944,    0.009537
  28.765597,    0.009848
  29.708056,    0.010167
  30.674143,    0.010494
  31.657653,    0.010827
  32.679106,    0.011172
  33.709265,    0.011520
  34.764222,    0.011877
  35.830064,    0.012237
  36.929490,    0.012608
  38.045459,    0.012984
  39.186465,    0.013369
  40.363054,    0.013765
  41.545234,    0.014163
  42.763548,    0.014573
  43.997523,    0.014988
  45.244115,    0.015407
  46.534582,    0.015841
  47.854789,    0.016284
  49.177382,    0.016728
  50.533312,    0.017182
  50.806397,    0.017274
  51.596066,    0.017539
  51.601122,    0.017540
  51.604282,    0.017541
  51.608599,    0.017543
  51.633969,    0.017551
  51.737386,    0.017586
  52.113584,    0.017712
  53.169724,    0.018066
  54.591223,    0.018542
  56.028974,    0.019023
  57.510944,    0.019518
  58.998290,    0.020015
  60.515784,    0.020522
  62.059130,    0.021037
  63.626242,    0.021560
  65.235590,    0.022096
  66.869629,    0.022641
  68.518813,    0.023190
  70.204283,    0.023751
  71.900875,    0.024315
  73.634387,    0.024891
  75.397579,    0.025476
  77.175404,    0.026066
  78.998865,    0.026671
  80.840394,    0.027282
  82.722406,    0.027905
  84.628101,    0.028536
  86.566922,    0.029177
  88.539865,    0.029829
  90.536145,    0.030489
  92.554907,    0.031155
  94.603505,    0.031831
  96.676164,    0.032515
  98.793185,    0.033212
 100.945140,    0.033921
 103.116502,    0.034635
 105.330344,    0.035363
 107.565730,    0.036097
 109.836260,    0.036843
 112.133590,    0.037597
 114.474446,    0.038364
 116.837447,    0.039138
 117.315220,    0.039295
 117.670142,    0.039411
 117.713003,    0.039425
 117.753101,    0.039438
 117.799496,    0.039453
 117.841332,    0.039467
 117.844851,    0.039468
 117.849548,    0.039470
 117.885494,    0.039481
 118.051440,    0.039536
 118.591594,    0.039713
 120.147465,    0.040222
 122.685502,    0.041052
 125.170752,    0.041864
 127.677621,    0.042683
 130.216567,    0.043511
 132.803903,    0.044355
 135.428665,    0.045210
 138.084670,    0.046075
 140.770131,    0.046949
 143.476467,    0.047829
 146.230188,    0.048724
 149.023397,    0.049630
 151.836830,    0.050543
 154.705601,    0.051473
 157.572529,    0.052401
 160.505898,    0.053351
 163.476347,    0.054311
 166.484630,    0.055283
 169.506769,    0.056259
 172.575950,    0.057249
 175.678651,    0.058250
 178.815716,    0.059260
 182.004182,    0.060286
 185.227384,    0.061323
 188.483651,    0.062369
 191.770393,    0.063424
 195.111368,    0.064496
 198.484101,    0.065577
 201.894580,    0.066670
 205.342087,    0.067773
 208.823932,    0.068886
 212.341197,    0.070010
 212.482834,    0.070055
 212.595247,    0.070091
 212.695955,    0.070123
 212.785732,    0.070152
 212.804190,    0.070158
 212.818635,    0.070163
 212.826875,    0.070165
 212.833464,    0.070167
 212.839496,    0.070169
 212.885706,    0.070184
 213.145040,    0.070267
 214.279941,    0.070629
 217.527729,    0.071665
 221.175165,    0.072828
 224.823600,    0.073991
 228.506572,    0.075163
 232.225739,    0.076346
 235.991921,    0.077542
 239.791648,    0.078749
 243.641072,    0.079970
 247.550881,    0.081209
 251.474730,    0.082451
 255.455738,    0.083711
 259.476029,    0.084981
 263.516180,    0.086257
 267.620425,    0.087552
 271.749718,    0.088854
 275.922458,    0.090168
 280.144391,    0.091497
 284.377979,    0.092828
 288.653752,    0.094171
 293.005195,    0.095537
 297.377150,    0.096907
 301.802738,    0.098294
 306.295929,    0.099700
 310.806285,    0.101110
 315.391382,    0.102543
 319.979636,    0.103975
 324.603287,    0.105416
 329.289580,    0.106876
 334.010589,    0.108345
 334.955949,    0.108639
 335.962667,    0.108953
 336.592496,    0.109148
 337.042975,    0.109288
 337.396424,    0.109398
 337.736933,    0.109504
 337.986942,    0.109582
 338.036932,    0.109597
 338.094481,    0.109615
 338.124926,    0.109625
 338.141901,    0.109630
 338.151860,    0.109633
 338.158969,    0.109635
 338.165428,    0.109637
 338.218952,    0.109654
 338.595162,    0.109771
 340.075434,    0.110231
 344.275713,    0.111535
 349.140914,    0.113045
 354.051943,    0.114567
 358.990599,    0.116097
 364.017126,    0.117652
 369.062159,    0.119211
 374.140894,    0.120780
 379.276747,    0.122364
 384.444631,    0.123957
 389.668703,    0.125565
 394.958992,    0.127192
 400.257932,    0.128821
 405.611404,    0.130464
 411.035427,    0.132127
 416.486823,    0.133797
 421.988295,    0.135481
 427.536690,    0.137178
 433.132967,    0.138887
 438.739275,    0.140597
 444.421988,    0.142329
 450.165995,    0.144078
 455.947185,    0.145837
 461.783004,    0.147610
 467.633483,    0.149386
 473.560633,    0.151183
 479.546123,    0.152997
 485.558052,    0.154816
 491.612850,    0.156646
 492.834560,    0.157015
 493.655855,    0.157263
 494.511480,    0.157521
 495.072734,    0.157691
 495.492205,    0.157818
 495.570651,    0.157841
 495.665429,    0.157870
 495.674056,    0.157872
 495.683219,    0.157875
 495.774855,    0.157903
 496.249855,    0.158046
 498.073089,    0.158597
 502.765436,    0.160012
 508.982027,    0.161886
 515.222284,    0.163764
 521.519059,    0.165658
 527.879800,    0.167569
 534.265899,    0.169485
 540.695104,    0.171412
 547.165935,    0.173350
 553.725548,    0.175312
 560.322934,    0.177283
 566.961362,    0.179264
 573.662348,    0.181262
 580.390228,    0.183265
 587.182497,    0.185286
 594.033910,    0.187322
 600.934023,    0.189369
 607.887011,    0.191431
 614.880414,    0.193502
 621.911050,    0.195581
 629.027882,    0.197684
 636.169283,    0.199792
 643.351258,    0.201909
 650.618863,    0.204049
 657.935836,    0.206201
 665.301586,    0.208364
 672.693847,    0.210533
 680.175139,    0.212726
 681.674708,    0.213165
 686.152165,    0.214476
 686.450205,    0.214563
 686.798214,    0.214665
 687.205992,    0.214784
 687.312059,    0.214815
 687.440871,    0.214853
 687.481583,    0.214865
 687.512665,    0.214874
 687.531739,    0.214880
 687.548865,    0.214885
 687.565133,    0.214890
 687.719656,    0.214935
 688.514727,    0.215167
 691.511361,    0.216044
 699.165565,    0.218281
 706.798625,    0.220508
