Speed (CAS), Efficiency
  62.865948,   12.993710
  63.560357,   13.146685
  64.254767,   13.295069
  64.949177,   13.438829
  65.643586,   13.577980
  66.337996,   13.712589
  67.032406,   13.842774
  67.726815,   13.968712
  68.421225,   14.088168
  69.115635,   14.202350
  69.810044,   14.312514
  70.504454,   14.418794
  71.198863,   14.516691
  71.893273,   14.611161
  72.587683,   14.701957
  73.282092,   14.784186
  73.976502,   14.863944
  74.670912,   14.937347
  75.365321,   15.005451
  76.059731,   15.070156
  76.754141,   15.126955
  77.448550,   15.182416
  78.142960,   15.228463
  78.837369,   15.274224
  79.531779,   15.310267
  80.226189,   15.345976
  80.920598,   15.372947
  81.615008,   15.398351
  82.309418,   15.417349
  83.003827,   15.432297
  83.698237,   15.444571
  84.392646,   15.449010
  85.087056,   15.453487
  85.781466,   15.449905
  86.475875,   15.443827
  87.170285,   15.436589
  87.864695,   15.420108
  88.559104,   15.403532
  89.253514,   15.384167
  89.947924,   15.357391
  90.642333,   15.330502
  91.336743,   15.301293
  92.031152,   15.264528
  92.725562,   15.227662
  93.419972,   15.190698
  94.114381,   15.144745
  94.808791,   15.098366
  95.503201,   15.051932
  96.197610,   15.001599
  96.892020,   14.946272
  97.586430,   14.890959
  98.280839,   14.835663
  98.975249,   14.775226
  99.669658,   14.711693
 100.364068,   14.648264
 101.058478,   14.584946
 101.752887,   14.518095
 102.447297,   14.447252
 103.141707,   14.376623
 103.836116,   14.306210
 104.530526,   14.236019
 105.224935,   14.159352
 105.919345,   14.082482
 106.613755,   14.005944
 107.308164,   13.929741
 108.002574,   13.853877
 108.696984,   13.772158
 109.391393,   13.690463
 110.085803,   13.609219
 110.780213,   13.528429
 111.474622,   13.448094
 112.169032,   13.365730
 112.863441,   13.280376
 113.557851,   13.195588
 114.252261,   13.111365
 114.946670,   13.027707
 115.641080,   12.944613
 116.335490,   12.860700
 117.029899,   12.773442
 117.724309,   12.686851
 118.418718,   12.600924
 119.113128,   12.515658
 119.807538,   12.431050
 120.501947,   12.347096
 121.196357,   12.262211
 121.890767,   12.174948
 122.585176,   12.088430
 123.279586,   12.002652
 123.973996,   11.917609
 124.668405,   11.833294
 125.362815,   11.749703
 126.057224,   11.666831
 126.751634,   11.582744
 127.446044,   11.497366
 128.140453,   11.412781
 128.834863,   11.328982
 129.529273,   11.245962
 130.223682,   11.163713
 130.918092,   11.082228
 131.612502,   11.001501
