CLh_e, CDh_e
   4.180292,    0.006444
   3.667229,    0.006288
   3.154159,    0.006148
   2.641274,    0.006021
   2.128543,    0.005911
   1.616045,    0.005810
   1.103924,    0.005730
   0.592288,    0.005660
   0.081148,    0.005621
  -0.429614,    0.007150
  -0.939557,    0.015237
