CLh_e, CDh_e
   4.854793,    0.006444
   4.261076,    0.006288
   3.667448,    0.006148
   3.074118,    0.006021
   2.481066,    0.005911
   1.888385,    0.005810
   1.296233,    0.005730
   0.704726,    0.005660
   0.113887,    0.005621
  -0.476698,    0.007584
  -1.066012,    0.015237
