Ground distance, Vertical Forces
   0.000000, 75839.037387
   0.000001, 75839.037387
   0.000023, 75839.037387
   0.000322, 75839.037387
   0.002198, 75839.037387
   0.009625, 75839.037387
   0.024025, 75839.037387
   0.044918, 75839.037387
   0.072345, 75839.037387
   0.106183, 75839.037387
   0.146765, 75839.037387
   0.194042, 75839.037387
   0.247958, 75839.037387
   0.308542, 75839.037387
   0.376125, 75839.037387
   0.450793, 75839.037387
   0.532053, 75839.037387
   0.621641, 75839.037387
   0.717630, 75839.037387
   0.821147, 75839.037387
   0.932589, 75839.037387
   1.050780, 75839.037387
   1.175565, 75839.037387
   1.309757, 75839.037387
   1.451967, 75839.037387
   1.602077, 75839.037387
   1.759863, 75839.037387
   1.927907, 75839.037387
   2.103142, 75839.037387
   2.286381, 75839.037387
   2.478603, 75839.037387
   2.683591, 75839.037387
   2.894909, 75839.037387
   3.116699, 75839.037387
   3.347383, 75839.037387
   3.589729, 75839.037387
   3.844499, 75839.037387
   4.107359, 75839.037387
   4.376556, 75839.037387
   4.657970, 75839.037387
   4.954297, 75839.037387
   5.260812, 75839.037387
   5.575339, 75839.037387
   5.904557, 75839.037387
   6.243389, 75839.037387
   6.598715, 75839.037387
   6.961913, 75839.037387
   7.332709, 75839.037387
   7.720592, 75839.037387
   8.122776, 75839.037387
   8.540947, 75839.037387
   8.968837, 75839.037387
   9.408565, 75839.037387
   9.869693, 75839.037387
  10.338950, 75839.037387
  10.823988, 75839.037387
  11.320241, 75839.037387
  11.824482, 75839.037387
  12.345085, 75839.037387
  12.452585, 75839.037387
  12.713085, 75839.037387
  12.718010, 75839.037387
  12.721997, 75839.037387
  12.723374, 75839.037387
  12.724615, 75839.037387
  12.733664, 75839.037387
  12.775564, 75839.037387
  12.891870, 75839.037387
  13.215317, 75839.037387
  13.808077, 75839.037387
  14.387335, 75839.037387
  14.990327, 75839.037387
  15.609843, 75839.037387
  16.247153, 75839.037387
  16.895662, 75839.037387
  17.564562, 75839.037387
  18.245568, 75839.037387
  18.941764, 75839.037387
  19.653187, 75839.037387
  20.385173, 75839.037387
  21.135165, 75839.037387
  21.905025, 75839.037387
  22.697068, 75839.037387
  23.497654, 75839.037387
  24.313316, 75839.037387
  25.148154, 75839.037387
  26.014413, 75839.037387
  26.893797, 75839.037387
  27.794907, 75839.037387
  28.710101, 75839.037387
  29.657263, 75839.037387
  30.625938, 75839.037387
  31.603268, 75839.037387
  32.605578, 75839.037387
  33.621585, 75839.037387
  34.664060, 75839.037387
  35.730463, 75839.037387
  36.818844, 75839.037387
  37.930645, 75839.037387
  39.056338, 75839.037387
  40.215928, 75839.037387
  41.392870, 75839.037387
  42.595671, 75839.037387
  43.799760, 75839.037387
  45.040353, 75839.037387
  46.301104, 75839.037387
  47.588928, 75839.037387
  48.899607, 75839.037387
  50.238195, 75839.037387
  51.588818, 75839.037387
  51.602873, 75839.037387
  51.607117, 75839.037387
  51.609482, 75839.037387
  51.611631, 75839.037387
  51.633122, 75839.037387
  51.729765, 75839.037387
  52.069485, 75839.037387
  53.065061, 75839.037387
  54.478996, 75839.037387
  55.916657, 75839.037387
  57.369748, 75839.037387
  58.854232, 75839.037387
  60.372532, 75839.037387
  61.905804, 75839.037387
  63.464983, 75839.037387
  65.056444, 75839.037387
  66.663654, 75839.037387
  68.292147, 75839.037387
  69.941171, 75839.037387
  71.637294, 75839.037387
  73.363168, 75839.037387
  75.106138, 75839.037387
  76.878778, 75839.037387
  78.667534, 75839.037387
  80.507168, 75839.037387
  82.362603, 75839.037387
  84.249577, 75839.037387
  86.161273, 75839.037387
  88.112278, 75839.037387
  90.080104, 75839.037387
  92.088619, 75839.037387
  94.116595, 75839.037387
  96.190541, 75839.037387
  98.273235, 75839.037387
 100.398721, 75839.037387
 102.562195, 75839.037387
 104.748894, 75839.037387
 106.958825, 75839.037387
 109.218149, 75839.037387
 111.489958, 75839.037387
 113.791716, 75839.037387
 116.126369, 75839.037387
 116.600553, 75839.037387
 116.896308, 75839.037387
 117.095330, 75839.037387
 117.843191, 75839.037387
 117.857478, 75839.037387
 117.863435, 75839.037387
 117.869319, 75839.037387
 117.912172, 75839.037387
 118.107477, 75839.037387
 118.904556, 75839.037387
 120.913444, 75839.037387
 123.337542, 75839.037387
 125.817650, 75839.037387
 128.296378, 75839.037387
 130.820671, 75839.037387
 133.382821, 75839.037387
 135.980247, 75839.037387
 138.629938, 75839.037387
 141.295516, 75839.037387
 143.991194, 75839.037387
 146.724857, 75839.037387
 149.489379, 75839.037387
 152.278238, 75839.037387
 155.099155, 75839.037387
 157.984004, 75839.037387
 160.883318, 75839.037387
 163.820362, 75839.037387
 166.795197, 75839.037387
 169.814031, 75839.037387
 172.863788, 75839.037387
 175.925714, 75839.037387
 179.027204, 75839.037387
 182.168558, 75839.037387
 185.373025, 75839.037387
 188.592580, 75839.037387
 191.866219, 75839.037387
 195.186984, 75839.037387
 198.540171, 75839.037387
 201.907739, 75839.037387
 205.312784, 75839.037387
 208.747546, 75839.037387
 212.241563, 75839.037387
 212.382032, 75839.037387
 212.505696, 75839.037387
 212.601488, 75839.037387
 212.708039, 75839.037387
 212.800125, 75839.037387
 212.880854, 75839.037387
 212.887004, 75839.037387
 212.893989, 75839.037387
 212.900298, 75839.037387
 212.949262, 75839.037387
 213.230995, 75839.037387
 214.194826, 75839.037387
 216.576442, 75839.037387
 220.158174, 75839.037387
 223.759221, 75839.037387
 227.405169, 75839.037387
 231.093846, 75839.037387
 234.803312, 75839.037387
 238.553716, 75839.037387
 242.337788, 75839.037387
 246.187694, 75839.037387
 250.061090, 75839.037387
 253.986272, 75839.037387
 257.949806, 75839.037387
 261.952065, 75839.037387
 265.986544, 75839.037387
 270.064799, 75839.037387
 274.157354, 75839.037387
 278.328321, 75839.037387
 282.545489, 75839.037387
 286.782815, 75839.037387
 291.050002, 75839.037387
 295.366672, 75839.037387
 299.727303, 75839.037387
 304.122124, 75839.037387
 308.578268, 75839.037387
 313.065893, 75839.037387
 317.589091, 75839.037387
 322.160075, 75839.037387
 326.779096, 75839.037387
 331.441629, 75839.037387
 336.124597, 75839.037387
 337.077090, 75839.037387
 337.697569, 75839.037387
 338.127380, 75839.037387
 338.183172, 75839.037387
 338.267214, 75839.037387
 338.296895, 75839.037387
 338.306009, 75839.037387
 338.375335, 75839.037387
 338.441670, 75839.037387
 338.779554, 75839.037387
 340.396246, 75839.037387
 344.835747, 75839.037387
 349.620716, 75839.037387
 354.485627, 75839.037387
 359.413724, 75839.037387
 364.376177, 75839.037387
 369.384365, 75839.037387
 374.402145, 75839.037387
 379.482761, 75839.037387
 384.607020, 75839.037387
 389.764250, 75839.037387
 394.999656, 75839.037387
 400.265446, 75839.037387
 405.578536, 75839.037387
 410.943562, 75839.037387
 416.347992, 75839.037387
 421.792104, 75839.037387
 427.285787, 75839.037387
 432.829469, 75839.037387
 438.407540, 75839.037387
 444.043075, 75839.037387
 449.734798, 75839.037387
 455.439689, 75839.037387
 461.197043, 75839.037387
 467.008954, 75839.037387
 472.845874, 75839.037387
 478.745473, 75839.037387
 484.690276, 75839.037387
 490.689385, 75839.037387
 491.893753, 75839.037387
 495.707948, 75839.037387
 495.948007, 75839.037387
 495.994681, 75839.037387
 496.005038, 75839.037387
 496.019504, 75839.037387
 496.125770, 75839.037387
 496.645517, 75839.037387
 499.057071, 75839.037387
 505.470295, 75839.037387
 511.632743, 75839.037387
 517.857450, 75839.037387
 524.102869, 75839.037387
 530.407021, 75839.037387
 536.755051, 75839.037387
 543.149039, 75839.037387
 549.603055, 75839.037387
 556.102971, 75839.037387
 562.657032, 75839.037387
 569.256573, 75839.037387
 575.874425, 75839.037387
 582.560552, 75839.037387
 589.313527, 75839.037387
 596.106959, 75839.037387
 602.941465, 75839.037387
 609.846469, 75839.037387
 616.764631, 75839.037387
 623.735446, 75839.037387
 630.769024, 75839.037387
 637.845943, 75839.037387
 644.960320, 75839.037387
 652.131235, 75839.037387
 659.350626, 75839.037387
 666.649869, 75839.037387
 673.984637, 75839.037387
 681.386875, 75839.037387
 682.872074, 75839.037387
 688.090397, 75839.037387
 688.153480, 75839.037387
 688.176474, 75839.037387
 688.185007, 75839.037387
 688.193031, 75839.037387
 688.273280, 75839.037387
 688.741268, 75839.037387
 690.795697, 75839.037387
