Speed (CAS), Rate of Climb
  60.791224,    3.536058
  61.639809,    4.110303
  62.488394,    4.474020
  63.336979,    4.730440
  64.185564,    4.932509
  65.034149,    5.090048
  65.882733,    5.265685
  66.731318,    5.395212
  67.579903,    5.527271
  68.428488,    5.662745
  69.277073,    5.772382
  70.125658,    5.882526
  70.974242,    5.995119
  71.822827,    6.095937
  72.671412,    6.183831
  73.519997,    6.273292
  74.368582,    6.364360
  75.217167,    6.441165
  76.065752,    6.507018
  76.914336,    6.580564
  77.762921,    6.655062
  78.611506,    6.730373
  79.460091,    6.777144
  80.308676,    6.824002
  81.157261,    6.870966
  82.005845,    6.918056
  82.854430,    6.965294
  83.703015,    6.992917
  84.551600,    7.009696
  85.400185,    7.025757
  86.248770,    7.041110
  87.097354,    7.057609
  87.945939,    7.077670
  88.794524,    7.089487
  89.643109,    7.077511
  90.491694,    7.064118
  91.340279,    7.049312
  92.188864,    7.033095
  93.037448,    7.015469
  93.886033,    6.996438
  94.734618,    6.976003
  95.583203,    6.943741
  96.431788,    6.893208
  97.280373,    6.840559
  98.128957,    6.788223
  98.977542,    6.736116
  99.826127,    6.681962
 100.674712,    6.625759
 101.523297,    6.567503
 102.371882,    6.507189
 103.220467,    6.444814
 104.069051,    6.369241
 104.917636,    6.275278
 105.766221,    6.178576
 106.614806,    6.079127
 107.463391,    5.976920
 108.311976,    5.871946
 109.160560,    5.773674
 110.009145,    5.676414
 110.857730,    5.576563
 111.706315,    5.474113
 112.554900,    5.369055
 113.403485,    5.261380
 114.252069,    5.151078
 115.100654,    5.033617
 115.949239,    4.891272
 116.797824,    4.745684
 117.646409,    4.596840
 118.494994,    4.444726
 119.343579,    4.289329
 120.192163,    4.140576
 121.040748,    3.989383
 121.889333,    3.835017
 122.737918,    3.677465
 123.586503,    3.516713
 124.435088,    3.352748
 125.283672,    3.185557
 126.132257,    3.015125
 126.980842,    2.841440
 127.829427,    2.664489
 128.678012,    2.484257
 129.526597,    2.300731
 130.375182,    2.115093
 131.223766,    1.922975
 132.072351,    1.710416
 132.920936,    1.494084
 133.769521,    1.273964
 134.618106,    1.050038
 135.466691,    0.822289
 136.315275,    0.590701
 137.163860,    0.355257
 138.012445,    0.115939
 138.861030,   -0.127268
 139.709615,   -0.374383
 140.558200,   -0.625421
 141.406784,   -0.879405
 142.255369,   -1.135470
 143.103954,   -1.395475
 143.952539,   -1.659437
 144.801124,   -1.927372
