Ground Distance, Speed
   0.000000,   64.004363
  34.569533,   69.137708
  69.135709,   69.127172
 103.696730,   69.116768
 138.252467,   69.106499
 172.803174,   69.096274
 207.348722,   69.086095
 241.889276,   69.075894
 276.424706,   69.065672
 310.955040,   69.055431
 345.480147,   69.045173
 380.000237,   69.035045
 414.515182,   69.025051
 449.025231,   69.015096
 483.530259,   69.005180
 518.030434,   68.995358
 552.525632,   68.985631
 587.016054,   68.975945
 621.501578,   68.966300
 655.982371,   68.956729
 690.458314,   68.947234
 724.929602,   68.937781
 759.396116,   68.928371
 793.857996,   68.919002
 828.315123,   68.909673
 862.767692,   68.900446
 897.215586,   68.891321
 931.659000,   68.882233
 966.097819,   68.873181
1000.532195,   68.864187
1034.962012,   68.855253
1069.387454,   68.846303
1103.808407,   68.837334
1138.224875,   68.828328
1172.636743,   68.819284
1207.044175,   68.810307
1241.447058,   68.801399
1275.845568,   68.792516
1310.239593,   68.783658
1344.629244,   68.774813
1379.014408,   68.765982
1413.395241,   68.757219
1447.771634,   68.748525
1482.143789,   68.739969
1516.511597,   68.731554
1550.875279,   68.723154
1585.234730,   68.714770
1619.590060,   68.706431
1653.941165,   68.698137
1688.288215,   68.689929
1722.631106,   68.681809
1756.970016,   68.673717
1791.304844,   68.665652
1825.635683,   68.657588
1859.962431,   68.649523
1894.285216,   68.641500
1928.603935,   68.633518
1962.918749,   68.625612
1997.229558,   68.617784
2031.536553,   68.610060
2065.839638,   68.602443
2100.138976,   68.594836
2134.434473,   68.587240
2168.726220,   68.579650
2203.014121,   68.572065
2237.298293,   68.564514
2271.578639,   68.556998
2305.855302,   68.549542
2340.128189,   68.542148
2374.397465,   68.534837
2408.663039,   68.527613
2442.925097,   68.520493
2477.183549,   68.513478
2511.438595,   68.506602
2545.690148,   68.499870
2579.938393,   68.493121
2614.183245,   68.486355
2648.424747,   68.479572
2682.662812,   68.472770
2716.897517,   68.465963
2751.128773,   68.459151
2785.356671,   68.452349
2819.581123,   68.445556
2853.802231,   68.438784
2888.019910,   68.432035
2922.234273,   68.425319
2956.445234,   68.418638
2990.652919,   68.412001
3024.857242,   68.405408
3059.058336,   68.398867
3093.256118,   68.392379
3127.450725,   68.385949
3161.642077,   68.379579
3195.830314,   68.373269
3230.015357,   68.367022
3264.197346,   68.360837
3298.376205,   68.354716
3332.552072,   68.348655
3366.724871,   68.342656
3400.894737,   68.336713
3435.061595,   68.330828
3469.225572,   68.324993
3503.386597,   68.319209
3537.544787,   68.313466
3571.700071,   68.307767
3605.852558,   68.302099
3640.002177,   68.296465
3674.149025,   68.290852
3708.293033,   68.285261
3742.434287,   68.279679
3776.572715,   68.274109
3810.708394,   68.268536
3844.841252,   68.262963
3878.971354,   68.257376
3913.098627,   68.251777
3947.223127,   68.246156
3981.344780,   68.240511
4015.463631,   68.234834
4049.579609,   68.229125
4083.692749,   68.223376
4117.802979,   68.217587
4151.910329,   68.211754
4186.014725,   68.205874
4220.116195,   68.199946
4254.214663,   68.193969
4288.310156,   68.187942
4322.402597,   68.181864
4356.492012,   68.175736
4390.578324,   68.169559
4424.661564,   68.163335
4458.741651,   68.157065
4492.818622,   68.150752
4526.892396,   68.144397
4560.963014,   68.138008
4595.030397,   68.131582
4629.094592,   68.125129
4663.155520,   68.118649
4697.213239,   68.112150
4731.267666,   68.105632
4765.318870,   68.099105
4799.366768,   68.092569
4833.411440,   68.086034
4867.452802,   68.079500
4901.490942,   68.072975
4935.525778,   68.066462
4969.557407,   68.059967
5003.585748,   68.053492
5037.610904,   68.047044
5071.632796,   68.040623
5105.651534,   68.034237
5139.667038,   68.027885
5173.679425,   68.021571
5207.688616,   68.015298
5241.694730,   68.009067
5275.697690,   68.002879
5309.697617,   67.996736
5343.694433,   67.990637
5377.688261,   67.984583
5411.679024,   67.978573
5445.666841,   67.972605
5479.651637,   67.966681
5513.633527,   67.960794
5547.612438,   67.954947
5581.588479,   67.949134
5615.561578,   67.943354
5649.531837,   67.937601
5683.499185,   67.931877
5717.463717,   67.926171
5751.425360,   67.920486
5785.384204,   67.914813
5819.340176,   67.909152
5853.293356,   67.903495
5887.243673,   67.897842
5921.191197,   67.892184
5955.135857,   67.886522
5989.077716,   67.880848
6023.016704,   67.875162
6056.952875,   67.869457
6090.886158,   67.863733
6124.816603,   67.857984
6158.744138,   67.852209
6192.668807,   67.846405
6226.590538,   67.840571
6260.509373,   67.834704
6294.425237,   67.828804
6328.338171,   67.822869
6362.248100,   67.816899
6396.155064,   67.810894
6430.058988,   67.804854
6463.959913,   67.798780
6497.857762,   67.792672
6531.752580,   67.786533
6565.644289,   67.780362
6599.532938,   67.774165
6633.418449,   67.767941
6667.300876,   67.761695
6701.180140,   67.755427
6735.056301,   67.749143
6768.929279,   67.742843
6802.799143,   67.736534
6836.665811,   67.730215
6870.529358,   67.723895
6904.389705,   67.717572
6938.246931,   67.711253
6972.100958,   67.704939
7005.951873,   67.698636
7039.799596,   67.692345
7073.644221,   67.686070
7107.485669,   67.679813
7141.324038,   67.673578
7175.159251,   67.667366
7208.991409,   67.661180
7242.820435,   67.655021
7276.646436,   67.648892
7310.469332,   67.642793
7344.289233,   67.636724
7378.106062,   67.630688
7411.919926,   67.624683
7445.730751,   67.618711
7479.538642,   67.612769
7513.343525,   67.606858
7547.145505,   67.600977
7580.944507,   67.595124
7614.740633,   67.589297
7648.533809,   67.583496
7682.324132,   67.577717
7716.111529,   67.571959
7749.896093,   67.566217
7783.677750,   67.560493
7817.456587,   67.554779
7851.232532,   67.549077
7885.005664,   67.543379
7918.775912,   67.537687
7952.543351,   67.531995
7986.307908,   67.526302
8020.069652,   67.520603
8053.828510,   67.514898
8087.584547,   67.509181
8121.337689,   67.503453
8155.087997,   67.497709
8188.835396,   67.491949
8222.579942,   67.486170
8256.321563,   67.480371
8290.060309,   67.474550
8323.796108,   67.468706
8357.529011,   67.462838
8391.258943,   67.456946
8424.985953,   67.451030
8458.709969,   67.445090
8492.431039,   67.439125
8526.149089,   67.433136
8559.864172,   67.427125
8593.576211,   67.421091
8627.285260,   67.415038
8660.991245,   67.408965
8694.694223,   67.402876
8728.394118,   67.396770
8762.090991,   67.390652
8795.784767,   67.384521
8829.475512,   67.378383
8863.163149,   67.372238
8896.847750,   67.366089
8930.529237,   67.359938
8964.207688,   67.353789
8997.883026,   67.347641
9031.555331,   67.341501
9065.224528,   67.335368
9098.890701,   67.329246
9132.553775,   67.323135
9166.213839,   67.317039
9199.870816,   67.310959
9233.524801,   67.304897
9267.175716,   67.298853
