Mach, Climb Angle
   0.209396,    3.496815
   0.213341,    3.546565
   0.217287,    3.545901
   0.221232,    3.524009
   0.225178,    3.494493
   0.229123,    3.454049
   0.233069,    3.408320
   0.237014,    3.355998
   0.240960,    3.300280
   0.244905,    3.239997
   0.248851,    3.189673
   0.252796,    3.131546
   0.256742,    3.073713
   0.260687,    3.012179
   0.264633,    2.946483
   0.268578,    2.880953
   0.272524,    2.811361
   0.276469,    2.738408
   0.280415,    2.669732
   0.284360,    2.603510
   0.288306,    2.529039
   0.292251,    2.454477
   0.296197,    2.379824
   0.300142,    2.301838
   0.304088,    2.215064
   0.308033,    2.128042
   0.311979,    2.040771
   0.315924,    1.958388
   0.319870,    1.870700
   0.323815,    1.779040
   0.327761,    1.687009
   0.331706,    1.594607
   0.335652,    1.501832
   0.339597,    1.408672
   0.343543,    1.304067
   0.347488,    1.200184
   0.351434,    1.102500
   0.355379,    1.004312
   0.359325,    0.905622
   0.363270,    0.806428
   0.367216,    0.706730
   0.371161,    0.597106
   0.375107,    0.486668
   0.379052,    0.375622
   0.382998,    0.265324
   0.386943,    0.155858
   0.390889,    0.045781
   0.394834,   -0.064905
   0.398780,   -0.176202
   0.402725,   -0.288110
   0.406671,   -0.408470
   0.410616,   -0.530674
   0.414562,   -0.653580
   0.418507,   -0.776901
   0.422453,   -0.900859
   0.426398,   -1.025521
   0.430344,   -1.150887
   0.434289,   -1.276958
   0.438235,   -1.403733
   0.442180,   -1.531215
   0.446126,   -1.659404
   0.450071,   -1.788288
   0.454017,   -1.921076
   0.457962,   -2.059595
   0.461908,   -2.198897
   0.465853,   -2.338985
   0.469799,   -2.479858
   0.473744,   -2.621519
   0.477690,   -2.763968
   0.481635,   -2.907206
   0.485581,   -3.051197
   0.489526,   -3.195938
   0.493472,   -3.341473
   0.497417,   -3.487801
   0.501363,   -3.634925
   0.505308,   -3.782846
   0.509254,   -3.931566
   0.513199,   -4.081085
   0.517145,   -4.231406
   0.521090,   -4.382142
   0.525036,   -4.533590
   0.528981,   -4.690377
   0.532927,   -4.849403
   0.536872,   -5.009286
   0.540818,   -5.170026
   0.544763,   -5.331627
   0.548709,   -5.494091
   0.552654,   -5.657173
   0.556600,   -5.819583
   0.560545,   -5.982861
   0.564491,   -6.147008
   0.568436,   -6.312027
   0.572382,   -6.477919
   0.576327,   -6.644687
   0.580273,   -6.812334
   0.584218,   -6.980861
   0.588164,   -7.149531
   0.592109,   -7.318243
   0.596055,   -7.487841
   0.600000,   -7.658329
