Speed (CAS), Climb Angle
 121.965363,    3.424354
 122.938785,    3.413293
 123.912207,    3.401369
 124.885628,    3.388671
 125.859050,    3.376443
 126.832472,    3.367125
 127.805894,    3.356806
 128.779316,    3.345143
 129.752738,    3.333051
 130.726160,    3.319287
 131.699582,    3.305108
 132.673004,    3.289683
 133.646426,    3.273558
 134.619848,    3.256470
 135.593270,    3.238548
 136.566692,    3.219793
 137.540114,    3.200228
 138.513536,    3.179809
 139.486958,    3.158762
 140.460380,    3.136680
 141.433802,    3.114319
 142.407224,    3.090580
 143.380646,    3.066880
 144.354068,    3.045608
 145.327490,    3.024265
 146.300912,    3.002157
 147.274334,    2.979161
 148.247756,    2.956182
 149.221178,    2.931672
 150.194600,    2.907042
 151.168022,    2.882007
 152.141444,    2.855741
 153.114866,    2.829470
 154.088288,    2.802502
 155.061710,    2.774601
 156.035132,    2.746687
 157.008554,    2.718046
 157.981976,    2.688512
 158.955398,    2.658953
 159.928820,    2.628915
 160.902242,    2.597749
 161.875664,    2.568092
 162.849086,    2.539612
 163.822508,    2.509660
 164.795930,    2.479581
 165.769352,    2.449458
 166.742774,    2.418726
 167.716196,    2.387021
 168.689618,    2.355266
 169.663040,    2.323459
 170.636462,    2.290756
 171.609884,    2.257381
 172.583306,    2.223947
 173.556728,    2.190453
 174.530150,    2.156169
 175.503572,    2.121125
 176.476994,    2.086013
 177.450416,    2.050834
 178.423838,    2.015380
 179.397260,    1.979061
 180.370682,    1.944960
 181.344104,    1.910784
 182.317526,    1.876532
 183.290948,    1.841598
 184.264369,    1.805836
 185.237791,    1.769991
 186.211213,    1.734063
 187.184635,    1.698052
 188.158057,    1.661477
 189.131479,    1.623978
 190.104901,    1.586389
 191.078323,    1.548711
 192.051745,    1.510944
 193.025167,    1.473087
 193.998589,    1.434053
 194.972011,    1.394727
 195.945433,    1.355306
 196.918855,    1.315790
 197.892277,    1.278006
 198.865699,    1.240803
 199.839121,    1.202473
 200.812543,    1.163827
 201.785965,    1.125079
 202.759387,    1.086229
 203.732809,    1.047277
 204.706231,    1.008222
 205.679653,    0.968796
 206.653075,    0.928329
 207.626497,    0.887755
 208.599919,    0.847072
 209.573341,    0.806282
 210.546763,    0.765383
 211.520185,    0.724377
 212.493607,    0.683263
 213.467029,    0.640949
 214.440451,    0.598448
 215.413873,    0.556507
 216.387295,    0.515921
 217.360717,    0.475221
 218.334139,    0.434408
