Speed (CAS), Climb Angle
 121.965363,    5.707431
 123.329300,    5.680588
 124.693237,    5.651439
 126.057174,    5.620091
 127.421111,    5.592637
 128.785048,    5.567148
 130.148985,    5.539812
 131.512923,    5.510753
 132.876860,    5.479434
 134.240797,    5.446370
 135.604734,    5.411869
 136.968671,    5.375897
 138.332608,    5.337703
 139.696545,    5.298383
 141.060483,    5.257747
 142.424420,    5.215087
 143.788357,    5.171640
 145.152294,    5.126357
 146.516231,    5.079960
 147.880168,    5.032968
 149.244105,    4.988208
 150.608043,    4.942705
 151.971980,    4.895441
 153.335917,    4.847636
 154.699854,    4.798110
 156.063791,    4.748004
 157.427728,    4.696475
 158.791665,    4.644074
 160.155602,    4.590809
 161.519540,    4.536124
 162.883477,    4.481375
 164.247414,    4.424453
 165.611351,    4.367417
 166.975288,    4.309375
 168.339225,    4.250071
 169.703162,    4.192674
 171.067100,    4.134700
 172.431037,    4.076058
 173.794974,    4.017302
 175.158911,    3.956775
 176.522848,    3.895772
 177.886785,    3.834639
 179.250722,    3.771984
 180.614660,    3.708625
 181.978597,    3.645120
 183.342534,    3.580790
 184.706471,    3.515084
 186.070408,    3.449219
 187.434345,    3.383195
 188.798282,    3.315657
 190.162220,    3.247858
 191.526157,    3.181582
 192.890094,    3.115133
 194.254031,    3.047083
 195.617968,    2.978475
 196.981905,    2.909682
 198.345842,    2.840704
 199.709780,    2.770673
 201.073717,    2.699569
 202.437654,    2.628266
 203.801591,    2.556766
 205.165528,    2.485069
 206.529465,    2.411848
 207.893402,    2.338052
 209.257340,    2.264048
 210.621277,    2.189834
 211.985214,    2.119204
 213.349151,    2.048858
 214.713088,    1.977610
 216.077025,    1.906143
 217.440962,    1.834455
 218.804900,    1.762547
 220.168837,    1.690419
 221.532774,    1.616805
 222.896711,    1.542651
 224.260648,    1.468265
 225.624585,    1.393649
 226.988522,    1.318803
 228.352460,    1.243726
 229.716397,    1.167924
 231.080334,    1.090866
 232.444271,    1.014553
 233.808208,    0.940886
 235.172145,    0.866980
 236.536082,    0.792833
 237.900020,    0.718445
 239.263957,    0.643808
 240.627894,    0.567486
 241.991831,    0.490916
 243.355768,    0.414095
 244.719705,    0.337026
 246.083642,    0.259707
 247.447580,    0.182138
 248.811517,    0.104320
 250.175454,    0.026251
 251.539391,   -0.052948
 252.903328,   -0.132907
 254.267265,   -0.210895
 255.631202,   -0.288527
 256.995140,   -0.366418
