Mach, Efficiency
   0.199030,   14.399407
   0.203080,   14.641884
   0.207130,   14.864816
   0.211181,   15.067823
   0.215231,   15.248480
   0.219281,   15.408783
   0.223331,   15.549731
   0.227381,   15.667676
   0.231432,   15.765576
   0.235482,   15.844045
   0.239532,   15.903343
   0.243582,   15.943963
   0.247632,   15.966614
   0.251683,   15.972209
   0.255733,   15.961844
   0.259783,   15.936543
   0.263833,   15.893009
   0.267883,   15.836585
   0.271934,   15.768881
   0.275984,   15.689166
   0.280034,   15.595096
   0.284084,   15.493888
   0.288134,   15.381430
   0.292185,   15.259932
   0.296235,   15.132895
   0.300285,   14.994932
   0.304335,   14.854894
   0.308386,   14.704362
   0.312436,   14.553002
   0.316486,   14.393736
   0.320536,   14.232764
   0.324586,   14.068426
   0.328637,   13.899526
   0.332687,   13.732612
   0.336737,   13.558308
   0.340787,   13.385461
   0.344837,   13.213710
   0.348888,   13.036397
   0.352938,   12.861791
   0.356988,   12.689404
   0.361038,   12.511962
   0.365088,   12.337496
   0.369139,   12.165961
   0.373189,   11.992887
   0.377239,   11.820145
   0.381289,   11.650523
   0.385339,   11.483965
   0.389390,   11.315881
   0.393440,   11.149380
   0.397490,   10.986059
   0.401540,   10.825853
   0.405590,   10.667031
   0.409641,   10.507813
   0.413691,   10.351765
   0.417741,   10.198816
   0.421791,   10.048895
   0.425841,    9.900967
   0.429892,    9.752753
   0.433942,    9.607569
   0.437992,    9.465343
   0.442042,    9.326002
   0.446092,    9.189477
   0.450143,    9.054806
   0.454193,    8.920433
   0.458243,    8.788839
   0.462293,    8.659953
   0.466343,    8.533707
   0.470394,    8.410035
   0.474444,    8.288872
   0.478494,    8.169756
   0.482544,    8.050913
   0.486594,    7.934518
   0.490645,    7.820509
   0.494695,    7.708826
   0.498745,    7.599407
   0.502795,    7.492196
   0.506845,    7.387137
   0.510896,    7.284176
   0.514946,    7.182373
   0.518996,    7.081650
   0.523046,    6.982957
   0.527096,    6.886241
   0.531147,    6.791452
   0.535197,    6.698540
   0.539247,    6.607460
   0.543297,    6.518163
   0.547347,    6.430607
   0.551398,    6.344746
   0.555448,    6.260541
   0.559498,    6.177254
   0.563548,    6.095011
   0.567598,    6.014359
   0.571649,    5.935258
   0.575699,    5.857670
   0.579749,    5.781558
   0.583799,    5.706886
   0.587849,    5.633617
   0.591900,    5.561719
   0.595950,    5.491157
   0.600000,    5.421901
