Vfailure/VsTO, Distance
   0.500000, 2200.170337
   0.500551, 2199.599390
   0.501101, 2199.028442
   0.501652, 2198.457495
   0.502202, 2197.886548
   0.502753, 2197.315600
   0.503303, 2196.744653
   0.503854, 2196.173706
   0.504404, 2195.602758
   0.504955, 2195.031811
   0.505506, 2194.460863
   0.506056, 2193.889916
   0.506607, 2193.318969
   0.507157, 2192.748021
   0.507708, 2192.177074
   0.508258, 2191.606127
   0.508809, 2191.035179
   0.509359, 2190.464232
   0.509910, 2189.893285
   0.510460, 2189.322337
   0.511011, 2188.751390
   0.511562, 2188.180442
   0.512112, 2187.609495
   0.512663, 2187.038548
   0.513213, 2186.467600
   0.513764, 2185.896653
   0.514314, 2185.325706
   0.514865, 2184.754758
   0.515415, 2184.183811
   0.515966, 2183.612863
   0.516517, 2183.041916
   0.517067, 2182.470969
   0.517618, 2181.900021
   0.518168, 2181.329074
   0.518719, 2180.758127
   0.519269, 2180.187179
   0.519820, 2179.616232
   0.520370, 2179.045285
   0.520921, 2178.474337
   0.521471, 2177.903390
   0.522022, 2177.332442
   0.522573, 2176.761495
   0.523123, 2176.190548
   0.523674, 2175.619600
   0.524224, 2175.048653
   0.524775, 2174.477706
   0.525325, 2173.906758
   0.525876, 2173.335811
   0.526426, 2172.764864
   0.526977, 2172.193916
   0.527528, 2171.622969
   0.528078, 2171.052021
   0.528629, 2170.481074
   0.529179, 2169.910127
   0.529730, 2169.339179
   0.530280, 2168.768232
   0.530831, 2168.197285
   0.531381, 2167.626337
   0.531932, 2167.055390
   0.532482, 2166.484442
   0.533033, 2165.913495
   0.533584, 2165.342548
   0.534134, 2164.771600
   0.534685, 2164.200653
   0.535235, 2163.629706
   0.535786, 2163.058758
   0.536336, 2162.487811
   0.536887, 2161.916864
   0.537437, 2161.345916
   0.537988, 2160.774969
   0.538539, 2160.204021
   0.539089, 2159.633074
   0.539640, 2159.062127
   0.540190, 2158.491179
   0.540741, 2157.920232
   0.541291, 2157.349285
   0.541842, 2156.778337
   0.542392, 2156.207390
   0.542943, 2155.636442
   0.543493, 2155.065495
   0.544044, 2154.494548
   0.544595, 2153.923600
   0.545145, 2153.352653
   0.545696, 2152.781706
   0.546246, 2152.210758
   0.546797, 2151.639811
   0.547347, 2151.068864
   0.547898, 2150.497916
   0.548448, 2149.926969
   0.548999, 2149.356021
   0.549550, 2148.785074
   0.550100, 2148.214127
   0.550651, 2147.643179
   0.551201, 2147.072232
   0.551752, 2146.501285
   0.552302, 2145.930337
   0.552853, 2145.359390
   0.553403, 2144.788443
   0.553954, 2144.217495
   0.554505, 2143.646548
   0.555055, 2143.075600
   0.555606, 2142.504653
   0.556156, 2141.933706
   0.556707, 2141.362758
   0.557257, 2140.791811
   0.557808, 2140.220864
   0.558358, 2139.649916
   0.558909, 2139.078969
   0.559459, 2138.508021
   0.560010, 2137.937074
   0.560561, 2137.366127
   0.561111, 2136.795179
   0.561662, 2136.224232
   0.562212, 2135.653285
   0.562763, 2135.082337
   0.563313, 2134.511390
   0.563864, 2133.940443
   0.564414, 2133.369495
   0.564965, 2132.798548
   0.565516, 2132.227600
   0.566066, 2131.656653
   0.566617, 2131.085706
   0.567167, 2130.514758
   0.567718, 2129.943811
   0.568268, 2129.372864
   0.568819, 2128.801916
   0.569369, 2128.230969
   0.569920, 2127.660021
   0.570470, 2127.089074
   0.571021, 2126.518127
   0.571572, 2125.947179
   0.572122, 2125.376232
   0.572673, 2124.805285
   0.573223, 2124.234337
   0.573774, 2123.663390
   0.574324, 2123.092443
   0.574875, 2122.521495
   0.575425, 2121.950548
   0.575976, 2121.379600
   0.576527, 2120.808653
   0.577077, 2120.237706
   0.577628, 2119.666758
   0.578178, 2119.095811
   0.578729, 2118.524864
   0.579279, 2117.953916
   0.579830, 2117.382969
   0.580380, 2116.812022
   0.580931, 2116.241074
   0.581481, 2115.670127
   0.582032, 2115.099179
   0.582583, 2114.528232
   0.583133, 2113.957285
   0.583684, 2113.386337
   0.584234, 2112.815390
   0.584785, 2112.244443
   0.585335, 2111.673495
   0.585886, 2111.102548
   0.586436, 2110.531600
   0.586987, 2109.960653
   0.587538, 2109.389706
   0.588088, 2108.818758
   0.588639, 2108.247811
   0.589189, 2107.676864
   0.589740, 2107.105916
   0.590290, 2106.534969
   0.590841, 2105.964022
   0.591391, 2105.393074
   0.591942, 2104.822127
   0.592492, 2104.251179
   0.593043, 2103.680232
   0.593594, 2103.109285
   0.594144, 2102.538337
   0.594695, 2101.967390
   0.595245, 2101.396443
   0.595796, 2100.825495
   0.596346, 2100.254548
   0.596897, 2099.683600
   0.597447, 2099.112653
   0.597998, 2098.541706
   0.598549, 2097.970758
   0.599099, 2097.399811
   0.599650, 2096.828864
   0.600200, 2096.257916
   0.600751, 2095.686969
   0.601301, 2095.116022
   0.601852, 2094.545074
   0.602402, 2093.974127
   0.602953, 2093.403179
   0.603504, 2092.832232
   0.604054, 2092.261285
   0.604605, 2091.690337
   0.605155, 2091.119390
   0.605706, 2090.548443
