Mach, Efficiency
   0.432534,   17.419609
   0.434903,   17.467015
   0.437272,   17.514940
   0.439641,   17.563392
   0.442010,   17.615043
   0.444379,   17.667891
   0.446748,   17.721343
   0.449117,   17.775406
   0.451486,   17.830088
   0.453855,   17.880147
   0.456224,   17.922644
   0.458593,   17.965566
   0.460962,   18.008918
   0.463332,   18.052705
   0.465701,   18.096931
   0.468070,   18.135317
   0.470439,   18.167026
   0.472808,   18.199007
   0.475177,   18.231262
   0.477546,   18.263793
   0.479915,   18.296604
   0.482284,   18.329696
   0.484653,   18.350320
   0.487022,   18.370655
   0.489391,   18.391134
   0.491760,   18.411759
   0.494129,   18.432530
   0.496498,   18.453448
   0.498867,   18.474514
   0.501236,   18.485746
   0.503605,   18.494097
   0.505975,   18.502495
   0.508344,   18.510940
   0.510713,   18.519433
   0.513082,   18.527972
   0.515451,   18.536560
   0.517820,   18.545194
   0.520189,   18.544360
   0.522558,   18.540502
   0.524927,   18.536628
   0.527296,   18.532739
   0.529665,   18.528833
   0.532034,   18.524912
   0.534403,   18.520975
   0.536772,   18.517022
   0.539141,   18.513053
   0.541510,   18.499968
   0.543879,   18.483962
   0.546248,   18.467913
   0.548618,   18.451822
   0.550987,   18.435691
   0.553356,   18.419517
   0.555725,   18.403304
   0.558094,   18.387049
   0.560463,   18.370754
   0.562832,   18.354420
   0.565201,   18.331836
   0.567570,   18.304168
   0.569939,   18.276469
   0.572308,   18.248739
   0.574677,   18.220978
   0.577046,   18.193187
   0.579415,   18.165368
   0.581784,   18.137519
   0.584153,   18.109643
   0.586522,   18.081740
   0.588891,   18.053810
   0.591261,   18.025854
   0.593630,   17.989197
   0.595999,   17.950879
   0.598368,   17.912572
   0.600737,   17.874278
   0.603106,   17.835996
   0.605475,   17.797729
   0.607844,   17.759476
   0.610213,   17.721239
   0.612582,   17.683018
   0.614951,   17.644815
   0.617320,   17.606630
   0.619689,   17.568464
   0.622058,   17.530317
   0.624427,   17.490236
   0.626796,   17.442886
   0.629165,   17.395591
   0.631535,   17.348336
   0.633904,   17.301105
   0.636273,   17.253875
   0.638642,   17.206622
   0.641011,   17.159316
   0.643380,   17.111923
   0.645749,   17.064405
   0.648118,   17.016719
   0.650487,   16.968820
   0.652856,   16.920655
   0.655225,   16.872167
   0.657594,   16.823297
   0.659963,   16.773978
   0.662332,   16.723501
   0.664701,   16.665131
   0.667070,   16.606164
