Mach, Climb Angle
   0.337082,    3.635828
   0.339738,    3.638775
   0.342394,    3.640891
   0.345049,    3.642236
   0.347705,    3.642020
   0.350361,    3.641718
   0.353017,    3.640383
   0.355672,    3.637774
   0.358328,    3.634774
   0.360984,    3.630058
   0.363640,    3.625486
   0.366295,    3.619590
   0.368951,    3.613114
   0.371607,    3.605590
   0.374263,    3.597360
   0.376918,    3.588373
   0.379574,    3.578744
   0.382230,    3.568160
   0.384885,    3.557097
   0.387541,    3.544886
   0.390197,    3.532512
   0.392853,    3.518605
   0.395508,    3.504773
   0.398164,    3.489592
   0.400820,    3.474134
   0.403476,    3.457984
   0.406131,    3.440689
   0.408787,    3.423446
   0.411443,    3.404814
   0.414099,    3.385955
   0.416754,    3.366845
   0.419410,    3.346326
   0.422066,    3.325837
   0.424721,    3.304801
   0.427377,    3.282719
   0.430033,    3.260656
   0.432689,    3.238143
   0.435344,    3.214640
   0.438000,    3.191147
   0.440656,    3.167309
   0.443312,    3.142245
   0.445967,    3.117427
   0.448623,    3.092710
   0.451279,    3.066621
   0.453935,    3.040340
   0.456590,    3.014050
   0.459246,    2.987513
   0.461902,    2.960230
   0.464558,    2.932929
   0.467213,    2.905610
   0.469869,    2.877458
   0.472525,    2.848804
   0.475180,    2.820683
   0.477836,    2.792535
   0.480492,    2.763631
   0.483148,    2.733969
   0.485803,    2.704306
   0.488459,    2.675536
   0.491115,    2.646495
   0.493771,    2.616232
   0.496426,    2.585927
   0.499082,    2.555580
   0.501738,    2.526084
   0.504394,    2.496065
   0.507049,    2.465306
   0.509705,    2.434497
   0.512361,    2.403640
   0.515016,    2.373314
   0.517672,    2.342731
   0.520328,    2.311369
   0.522984,    2.279951
   0.525639,    2.248477
   0.528295,    2.217239
   0.530951,    2.186472
   0.533607,    2.154337
   0.536262,    2.122139
   0.538918,    2.089878
   0.541574,    2.057639
   0.544230,    2.025898
   0.546885,    1.994028
   0.549541,    1.960885
   0.552197,    1.927673
   0.554853,    1.894392
   0.557508,    1.861468
   0.560164,    1.828519
   0.562820,    1.795501
   0.565475,    1.761749
   0.568131,    1.727352
   0.570787,    1.693081
   0.573443,    1.658829
   0.576098,    1.624502
   0.578754,    1.590100
   0.581410,    1.555623
   0.584066,    1.520691
   0.586721,    1.484984
   0.589377,    1.449197
   0.592033,    1.413329
   0.594689,    1.377381
   0.597344,    1.341340
   0.600000,    1.305173
