Speed, Forces
 255.440299, 9128.159436
 257.379124, 9110.024407
 259.317948, 9091.889378
 261.256773, 9073.754349
 263.195598, 9055.880037
 265.134423, 9038.452181
 267.073247, 9021.024325
 269.012072, 9003.596469
 270.950897, 8986.168613
 272.889722, 8969.203216
 274.828546, 8953.079712
 276.767371, 8936.956209
 278.706196, 8920.832706
 280.645021, 8904.709203
 282.583845, 8889.020913
 284.522670, 8874.175850
 286.461495, 8859.330786
 288.400319, 8844.485723
 290.339144, 8829.640659
 292.277969, 8815.250742
 294.216794, 8801.800580
 296.155618, 8788.350418
 298.094443, 8774.900256
 300.033268, 8761.450094
 301.972093, 8748.327327
 303.910917, 8735.925915
 305.849742, 8723.524503
 307.788567, 8711.123091
 309.727392, 8698.721678
 311.666216, 8686.190129
 313.605041, 8673.352080
 315.543866, 8660.514031
 317.482691, 8647.675982
 319.421515, 8634.837933
 321.360340, 8621.690204
 323.299165, 8607.761393
 325.237990, 8593.832583
 327.176814, 8579.903772
 329.115639, 8565.974961
 331.054464, 8552.231841
 332.993288, 8538.991292
 334.932113, 8525.750743
 336.870938, 8512.510194
 338.809763, 8499.269646
 340.748587, 8486.723190
 342.687412, 8476.197517
 344.626237, 8465.671845
 346.565062, 8455.146172
 348.503886, 8444.620500
 350.442711, 8434.678544
 352.381536, 8426.569444
 354.320361, 8418.460344
 356.259185, 8410.351244
 358.198010, 8402.242143
 360.136835, 8394.337169
 362.075660, 8387.125660
 364.014484, 8379.914152
 365.953309, 8372.702644
 367.892134, 8365.491136
 369.830959, 8358.413354
 371.769783, 8351.828838
 373.708608, 8345.244322
 375.647433, 8338.659806
 377.586257, 8332.075290
 379.525082, 8325.695135
 381.463907, 8320.136702
 383.402732, 8314.578269
 385.341556, 8309.019836
 387.280381, 8303.461404
 389.219206, 8298.060328
 391.158031, 8293.352322
 393.096855, 8288.644317
 395.035680, 8283.936311
 396.974505, 8279.228306
 398.913330, 8274.603448
 400.852154, 8270.381916
 402.790979, 8266.160385
 404.729804, 8261.938854
 406.668629, 8257.717323
 408.607453, 8253.655726
 410.546278, 8250.454286
 412.485103, 8247.252846
 414.423927, 8244.051405
 416.362752, 8240.849965
 418.301577, 8237.827316
 420.240402, 8235.879222
 422.179226, 8233.931127
 424.118051, 8231.983032
 426.056876, 8230.034937
 427.995701, 8228.114621
 429.934525, 8226.382643
 431.873350, 8224.650664
 433.812175, 8222.918686
 435.751000, 8221.186707
 437.689824, 8219.421486
 439.628649, 8217.398926
 441.567474, 8215.376366
 443.506299, 8213.353806
 445.445123, 8211.331247
 447.383948, 8209.411615
