Speed (CAS), Efficiency
  95.062667,   14.813951
  95.919461,   14.973593
  96.776256,   15.128151
  97.633050,   15.278006
  98.489845,   15.423143
  99.346639,   15.558978
 100.203434,   15.690963
 101.060229,   15.819545
 101.917023,   15.938432
 102.773818,   16.054163
 103.630612,   16.165575
 104.487407,   16.268812
 105.344201,   16.370358
 106.200996,   16.463436
 107.057790,   16.553685
 107.914585,   16.638163
 108.771380,   16.717759
 109.628174,   16.793299
 110.484969,   16.862981
 111.341763,   16.929312
 112.198558,   16.989902
 113.055352,   17.046822
 113.912147,   17.099221
 114.768942,   17.146590
 115.625736,   17.191765
 116.482531,   17.229502
 117.339325,   17.267686
 118.196120,   17.296567
 119.052914,   17.324942
 119.909709,   17.348902
 120.766504,   17.367514
 121.623298,   17.386299
 122.480093,   17.396664
 123.336887,   17.405674
 124.193682,   17.413749
 125.050476,   17.413132
 125.907271,   17.412511
 126.764066,   17.410148
 127.620860,   17.400025
 128.477655,   17.389845
 129.334449,   17.378878
 130.191244,   17.359387
 131.048038,   17.339812
 131.904833,   17.320153
 132.761627,   17.293548
 133.618422,   17.264821
 134.475217,   17.236005
 135.332011,   17.205078
 136.188806,   17.167512
 137.045600,   17.129874
 137.902395,   17.092166
 138.759189,   17.050726
 139.615984,   17.004667
 140.472779,   16.958575
 141.329573,   16.912453
 142.186368,   16.863419
 143.043162,   16.809417
 143.899957,   16.755438
 144.756751,   16.701485
 145.613546,   16.647562
 146.470341,   16.586520
 147.327135,   16.525302
 148.183930,   16.464180
 149.040724,   16.403159
 149.897519,   16.340918
 150.754313,   16.273160
 151.611108,   16.205580
 152.467902,   16.138181
 153.324697,   16.070965
 154.181492,   16.003934
 155.038286,   15.930701
 155.895081,   15.857661
 156.751875,   15.784891
 157.608670,   15.712393
 158.465464,   15.640167
 159.322259,   15.566461
 160.179054,   15.488870
 161.035848,   15.411638
 161.892643,   15.334768
 162.749437,   15.258258
 163.606232,   15.182111
 164.463026,   15.106203
 165.319821,   15.025390
 166.176616,   14.945024
 167.033410,   14.865104
 167.890205,   14.785629
 168.746999,   14.706600
 169.603794,   14.628016
 170.460588,   14.549539
 171.317383,   14.467020
 172.174178,   14.385025
 173.030972,   14.303552
 173.887767,   14.222600
 174.744561,   14.142165
 175.601356,   14.062246
 176.458150,   13.982841
 177.314945,   13.902662
 178.171739,   13.820052
 179.028534,   13.738026
 179.885329,   13.656582
