Time, CL
   0.000000,    1.855694
   0.100000,    1.845519
   0.200000,    1.845519
   0.300000,    1.845519
   0.400000,    1.845434
   0.500000,    1.845341
   0.600000,    1.845249
   0.700000,    1.845156
   0.800000,    1.845064
   0.900000,    1.844971
   1.000000,    1.844879
   1.100000,    1.844786
   1.200000,    1.844694
   1.300000,    1.844601
   1.400000,    1.844509
   1.500000,    1.844416
   1.600000,    1.844324
   1.700000,    1.844231
   1.800000,    1.844139
   1.900000,    1.844046
   2.000000,    1.843954
   2.100000,    1.843861
   2.200000,    1.843769
   2.300000,    1.843676
   2.400000,    1.843669
   2.500000,    1.843669
   2.600000,    1.843669
   2.700000,    1.843669
   2.800000,    1.843669
   2.900000,    1.843669
   3.000000,    1.843669
   3.100000,    1.843669
   3.200000,    1.843669
   3.300000,    1.843669
   3.400000,    1.843498
   3.500000,    1.843313
   3.600000,    1.843128
   3.700000,    1.842943
   3.800000,    1.842758
   3.900000,    1.842573
   4.000000,    1.842388
   4.100000,    1.842203
   4.200000,    1.842018
   4.300000,    1.841833
   4.400000,    1.841819
   4.500000,    1.841819
   4.600000,    1.841819
   4.700000,    1.841819
   4.800000,    1.841819
   4.900000,    1.841819
   5.000000,    1.841819
   5.100000,    1.841819
   5.200000,    1.841819
   5.300000,    1.841819
   5.400000,    1.841734
   5.500000,    1.841641
   5.600000,    1.841549
   5.700000,    1.841456
   5.800000,    1.841364
   5.900000,    1.841271
   6.000000,    1.841179
   6.100000,    1.841086
   6.200000,    1.840994
   6.300000,    1.840901
   6.400000,    1.840894
   6.500000,    1.840894
   6.600000,    1.840894
   6.700000,    1.840894
   6.800000,    1.840894
   6.900000,    1.840894
   7.000000,    1.840894
   7.100000,    1.840894
   7.200000,    1.840894
   7.300000,    1.840894
   7.400000,    1.840723
   7.500000,    1.840538
   7.600000,    1.840353
   7.700000,    1.840168
   7.800000,    1.839983
   7.900000,    1.839798
   8.000000,    1.839613
   8.100000,    1.839428
   8.200000,    1.839243
   8.300000,    1.839058
   8.400000,    1.839044
   8.500000,    1.839044
   8.600000,    1.839044
   8.700000,    1.839044
   8.800000,    1.839044
   8.900000,    1.839044
   9.000000,    1.839044
   9.100000,    1.839044
   9.200000,    1.839044
   9.300000,    1.839044
   9.400000,    1.838959
   9.500000,    1.838866
   9.600000,    1.838774
   9.700000,    1.838681
   9.800000,    1.838589
   9.900000,    1.838496
  10.000000,    1.838404
  10.100000,    1.838311
  10.200000,    1.838219
  10.300000,    1.838126
  10.400000,    1.838119
  10.500000,    1.838119
  10.600000,    1.838119
  10.700000,    1.838119
  10.800000,    1.838119
  10.900000,    1.838119
  11.000000,    1.838119
  11.100000,    1.838119
  11.200000,    1.838119
  11.300000,    1.838119
  11.400000,    1.837948
  11.500000,    1.837763
  11.600000,    1.837578
  11.700000,    1.837393
  11.800000,    1.837208
  11.900000,    1.837023
  12.000000,    1.836838
  12.100000,    1.836653
  12.200000,    1.836468
  12.300000,    1.836283
  12.400000,    1.836269
  12.500000,    1.836269
  12.600000,    1.836269
  12.700000,    1.836269
  12.800000,    1.836269
  12.900000,    1.836269
  13.000000,    1.836269
  13.100000,    1.836269
  13.200000,    1.836269
  13.300000,    1.836269
  13.400000,    1.836184
  13.500000,    1.836091
  13.600000,    1.835999
  13.700000,    1.835906
  13.800000,    1.835814
  13.900000,    1.835721
  14.000000,    1.835629
  14.100000,    1.835536
  14.200000,    1.835444
  14.300000,    1.835351
  14.400000,    1.835344
