Speed, Powers
 242.533365, 8997.920637
 244.923966, 9069.728832
 247.314568, 9141.207461
 249.705169, 9212.356525
 252.095770, 9283.176024
 254.486372, 9353.665958
 256.876973, 9423.826326
 259.267575, 9493.657129
 261.658176, 9563.158367
 264.048777, 9632.330039
 266.439379, 9701.172146
 268.829980, 9769.684688
 271.220581, 9837.867665
 273.611183, 9905.721076
 276.001784, 9973.244922
 278.392385, 10040.439203
 280.782987, 10107.303919
 283.173588, 10173.839069
 285.564190, 10240.044654
 287.954791, 10305.920674
 290.345392, 10371.467128
 292.735994, 10436.684017
 295.126595, 10500.918899
 297.517196, 10561.645315
 299.907798, 10621.980679
 302.298399, 10681.924992
 304.689001, 10741.478254
 307.079602, 10800.640464
 309.470203, 10859.411623
 311.860805, 10917.791730
 314.251406, 10975.780786
 316.642007, 11033.378791
 319.032609, 11090.585745
 321.423210, 11147.401647
 323.813811, 11203.826498
 326.204413, 11259.860297
 328.595014, 11315.503046
 330.985616, 11370.754742
 333.376217, 11425.615388
 335.766818, 11480.084982
 338.157420, 11534.163525
 340.548021, 11587.851017
 342.938622, 11641.147457
 345.329224, 11694.052846
 347.719825, 11746.567183
 350.110427, 11798.690470
 352.501028, 11850.422704
 354.891629, 11903.129015
 357.282231, 11956.753231
 359.672832, 12010.022057
 362.063433, 12062.935493
 364.454035, 12115.493541
 366.844636, 12167.696199
 369.235237, 12219.543467
 371.625839, 12271.035346
 374.016440, 12322.171836
 376.407042, 12372.952936
 378.797643, 12423.378647
 381.188244, 12473.448968
 383.578846, 12523.163900
 385.969447, 12572.523443
 388.360048, 12621.527596
 390.750650, 12670.176360
 393.141251, 12718.469734
 395.531853, 12766.407719
 397.922454, 12813.990314
 400.313055, 12861.217520
 402.703657, 12908.089337
 405.094258, 12954.605764
 407.484859, 13000.766802
 409.875461, 13046.572450
 412.266062, 13092.022709
 414.656664, 13138.859262
 417.047265, 13185.646803
 419.437866, 13232.102319
 421.828468, 13278.225811
 424.219069, 13324.017278
 426.609670, 13369.476720
 429.000272, 13414.604137
 431.390873, 13459.399530
 433.781474, 13503.862898
 436.172076, 13547.994241
 438.562677, 13589.544265
 440.953279, 13630.731042
 443.343880, 13671.561200
 445.734481, 13712.034739
 448.125083, 13752.151658
 450.515684, 13791.911959
 452.906285, 13831.315640
 455.296887, 13870.362702
 457.687488, 13909.053145
 460.078090, 13949.058968
 462.468691, 13999.534248
 464.859292, 14049.782029
 467.249894, 14099.802312
 469.640495, 14149.595096
 472.031096, 14192.865562
 474.421698, 14211.056153
 476.812299, 14228.705668
 479.202900,    0.000000
