Speed, Power
  68.412598, 1301792.810365
  69.773287, 1302650.194603
  71.133977, 1304900.200435
  72.494666, 1308640.524410
  73.855356, 1313839.858608
  75.216045, 1320573.002642
  76.576735, 1328610.518241
  77.937424, 1337999.332318
  79.298113, 1348996.897499
  80.658803, 1361344.414963
  82.019492, 1375044.582892
  83.380182, 1390095.812766
  84.740871, 1406484.779464
  86.101560, 1424185.935170
  87.462250, 1443361.220802
  88.822939, 1463995.978744
  90.183629, 1485914.146030
  91.544318, 1509044.797476
  92.905007, 1533462.788405
  94.265697, 1559624.794601
  95.626386, 1586855.170149
  96.987076, 1615371.361819
  98.347765, 1645606.386305
  99.708455, 1676674.686486
 101.069144, 1709743.530341
 102.429833, 1743662.105111
 103.790523, 1779402.365253
 105.151212, 1816084.304720
 106.511902, 1854663.195517
 107.872591, 1893973.811660
 109.233280, 1935546.978315
 110.593970, 1977785.098057
 111.954659, 2022011.434742
 113.315349, 2067469.520166
 114.676038, 2113947.161028
 116.036727, 2162753.341417
 117.397417, 2212399.002110
 118.758106, 2263440.783657
 120.118796, 2316628.748809
 121.479485, 2370748.186804
 122.840175, 2426085.000851
 124.200864, 2483922.065146
 125.561553, 2542782.403078
 126.922243, 2602677.225180
 128.282932, 2664759.765113
 129.643622, 2728606.421293
 131.004311, 2793579.343527
 132.365000, 2859690.352669
 133.725690, 2928151.328690
 135.086379, 2998422.324780
 136.447069, 3069922.636047
 137.807758, 3142664.645058
 139.168447, 3216923.056748
 140.529137, 3294003.650762
 141.889826, 3372416.082463
 143.250516, 3452173.247521
 144.611205, 3533288.041606
 145.971895, 3615773.360389
 147.332584, 3701333.110254
 148.693273, 3788454.264350
 150.053963, 3877035.389042
 151.414652, 3967089.844494
 152.775342, 4058630.990869
 154.136031, 4151672.188332
 155.496720, 4247734.156781
 156.857410, 4345662.962619
 158.218099, 4445179.842251
 159.578789, 4546298.571723
 160.939478, 4649032.927084
 162.300167, 4753396.684382
 163.660857, 4859403.619664
 165.021546, 4968076.538364
 166.382236, 5079242.472344
 167.742925, 5192137.821948
 169.103615, 5306776.730498
 170.464304, 5423173.341316
 171.824993, 5541341.797725
 173.185683, 5661296.243045
 174.546372, 5783050.820599
 175.907062, 5906619.673708
 177.267751, 6033241.721195
 178.628440, 6162314.592034
 179.989130, 6293286.001966
 181.349819, 6426170.412975
 182.710509, 6560982.287049
 184.071198, 6697736.086173
 185.431887, 6836446.272333
 186.792577, 6977127.307517
 188.153266, 7119793.653709
 189.513956, 7264459.772896
 190.874645, 7411140.127065
 192.235334, 7560745.569769
 193.596024, 7713319.958203
 194.956713, 7867990.390355
 196.317403, 8024771.598264
 197.678092, 8183678.313971
 199.038782, 8344725.269517
 200.399471, 8507927.196942
 201.760160, 8673298.828287
 203.120850, 8840854.895592
