Mach, Rate of Climb
   0.206246,    9.041586
   0.212041,    9.370038
   0.217837,    9.680774
   0.223632,    9.977790
   0.229428,   10.260796
   0.235223,   10.527636
   0.241019,   10.787876
   0.246814,   11.039732
   0.252610,   11.275482
   0.258405,   11.514294
   0.264201,   11.746194
   0.269996,   11.963249
   0.275792,   12.180816
   0.281587,   12.389456
   0.287383,   12.585855
   0.293178,   12.773541
   0.298974,   12.947682
   0.304769,   13.109876
   0.310565,   13.257477
   0.316360,   13.394193
   0.322156,   13.515479
   0.327951,   13.623030
   0.333747,   13.719931
   0.339542,   13.801061
   0.345338,   13.874507
   0.351133,   13.930251
   0.356929,   13.979550
   0.362724,   14.011508
   0.368520,   14.036508
   0.374315,   14.044859
   0.380111,   14.043711
   0.385906,   14.031219
   0.391702,   14.002310
   0.397497,   13.965339
   0.403293,   13.913974
   0.409088,   13.847972
   0.414884,   13.773478
   0.420679,   13.686363
   0.426475,   13.584064
   0.432270,   13.475329
   0.438066,   13.357065
   0.443861,   13.229986
   0.449657,   13.095137
   0.455452,   12.950464
   0.461248,   12.807867
   0.467043,   12.659331
   0.472839,   12.492307
   0.478634,   12.325328
   0.484430,   12.152817
   0.490225,   11.970409
   0.496021,   11.781946
   0.501816,   11.574557
   0.507612,   11.356777
   0.513407,   11.130263
   0.519203,   10.893538
   0.524998,   10.646219
   0.530794,   10.387130
   0.536589,   10.106634
   0.542385,    9.813140
   0.548180,    9.508067
   0.553976,    9.191546
   0.559771,    8.863591
   0.565567,    8.525246
   0.571362,    8.175219
   0.577158,    7.813341
   0.582953,    7.427568
   0.588749,    7.028779
   0.594544,    6.617247
   0.600340,    6.192080
   0.606135,    5.754289
   0.611931,    5.303939
   0.617726,    4.841148
   0.623522,    4.365470
   0.629317,    3.877309
   0.635113,    3.376904
   0.640908,    2.856666
   0.646704,    2.317338
   0.652499,    1.764246
   0.658295,    1.197403
   0.664090,    0.616981
   0.669886,    0.022863
   0.675681,   -0.585279
   0.681477,   -1.204961
   0.687272,   -1.837120
   0.693068,   -2.483512
   0.698863,   -3.140694
   0.704659,   -3.810570
   0.710454,   -4.494875
   0.716250,   -5.191964
   0.722045,   -5.903463
   0.727841,   -6.641527
   0.733636,   -7.396768
   0.739432,   -8.167631
   0.745227,   -8.953788
   0.751023,   -9.760120
   0.756818,  -10.582503
   0.762614,  -11.420552
   0.768409,  -12.275736
   0.774205,  -13.146823
   0.780000,  -14.033388
