Speed (CAS), Rate of Climb
  62.744403,    3.329400
  63.152286,    3.346048
  63.560169,    3.362368
  63.968052,    3.376873
  64.375935,    3.390718
  64.783818,    3.402997
  65.191701,    3.414449
  65.599584,    3.424423
  66.007467,    3.433576
  66.415350,    3.441169
  66.823233,    3.448134
  67.231116,    3.453272
  67.638999,    3.458174
  68.046882,    3.464911
  68.454765,    3.472844
  68.862648,    3.478840
  69.270531,    3.484274
  69.678414,    3.488608
  70.086297,    3.491481
  70.494180,    3.494232
  70.902063,    3.494584
  71.309946,    3.494678
  71.717829,    3.493721
  72.125713,    3.491106
  72.533596,    3.488293
  72.941479,    3.483680
  73.349362,    3.478072
  73.757245,    3.472228
  74.165128,    3.464141
  74.573011,    3.455421
  74.980894,    3.446430
  75.388777,    3.435081
  75.796660,    3.423137
  76.204543,    3.410931
  76.612426,    3.401455
  77.020309,    3.391118
  77.428192,    3.380486
  77.836075,    3.368436
  78.243958,    3.354823
  78.651841,    3.340878
  79.059724,    3.326572
  79.467607,    3.309589
  79.875490,    3.292237
  80.283373,    3.274516
  80.691256,    3.255592
  81.099139,    3.234746
  81.507022,    3.213493
  81.914905,    3.191835
  82.322788,    3.168639
  82.730671,    3.143776
  83.138554,    3.118470
  83.546437,    3.092720
  83.954320,    3.065661
  84.362203,    3.036636
  84.770086,    3.008033
  85.177969,    2.981647
  85.585852,    2.954815
  85.993735,    2.925182
  86.401618,    2.895046
  86.809501,    2.864426
  87.217384,    2.833321
  87.625267,    2.800964
  88.033150,    2.766504
  88.441033,    2.731523
  88.848916,    2.696019
  89.256799,    2.659993
  89.664682,    2.622659
  90.072565,    2.583200
  90.480448,    2.543183
  90.888331,    2.502606
  91.296214,    2.461467
  91.704097,    2.419766
  92.111980,    2.375192
  92.519863,    2.329959
  92.927746,    2.284128
  93.335629,    2.239646
  93.743512,    2.196584
  94.151395,    2.152475
  94.559278,    2.105898
  94.967161,    2.058720
  95.375044,    2.010938
  95.782927,    1.962552
  96.190810,    1.913560
  96.598693,    1.863960
  97.006576,    1.811468
  97.414459,    1.758249
  97.822342,    1.704387
  98.230225,    1.649882
  98.638108,    1.594730
  99.045991,    1.538932
  99.453874,    1.482039
  99.861758,    1.422565
 100.269641,    1.362410
 100.677524,    1.301571
 101.085407,    1.240048
 101.493290,    1.177837
 101.901173,    1.117734
 102.309056,    1.057967
 102.716939,    0.995650
 103.124822,    0.932166
