Speed, Power
 206.803494, 4430.838696
 208.363200, 4443.155239
 209.922906, 4455.126030
 211.482613, 4469.020119
 213.042319, 4484.561275
 214.602025, 4499.820992
 216.161732, 4514.799270
 217.721438, 4529.496109
 219.281144, 4543.911509
 220.840850, 4558.045470
 222.400557, 4571.897992
 223.960263, 4585.469075
 225.519969, 4598.758718
 227.079676, 4611.766923
 228.639382, 4624.493689
 230.199088, 4636.939015
 231.758795, 4650.494642
 233.318501, 4665.229941
 234.878207, 4679.723018
 236.437914, 4693.973874
 237.997620, 4707.982507
 239.557326, 4721.748919
 241.117033, 4735.273110
 242.676739, 4748.555078
 244.236445, 4761.594825
 245.796152, 4774.392350
 247.355858, 4786.947653
 248.915564, 4799.260735
 250.475270, 4811.331594
 252.034977, 4823.936554
 253.594683, 4837.275218
 255.154389, 4850.393778
 256.714096, 4863.292234
 258.273802, 4875.970587
 259.833508, 4888.428837
 261.393215, 4900.666983
 262.952921, 4912.685026
 264.512627, 4924.482965
 266.072334, 4936.060800
 267.632040, 4947.418533
 269.191746, 4958.556162
 270.751453, 4969.473687
 272.311159, 4979.758911
 273.870865, 4989.200778
 275.430572, 4998.410459
 276.990278, 5007.387954
 278.549984, 5016.133262
 280.109690, 5024.646386
 281.669397, 5032.927323
 283.229103, 5040.976074
 284.788809, 5048.792639
 286.348516, 5056.377019
 287.908222, 5063.729212
 289.467928, 5070.849220
 291.027635, 5077.737041
 292.587341, 5085.152293
 294.147047, 5093.727687
 295.706754, 5102.094242
 297.266460, 5110.251957
 298.826166, 5118.200832
 300.385873, 5125.940867
 301.945579, 5133.472062
 303.505285, 5140.794417
 305.064991, 5147.907932
 306.624698, 5154.812608
 308.184404, 5161.508443
 309.744110, 5167.995439
 311.303817, 5174.273595
 312.863523, 5181.241228
 314.423229, 5190.020330
 315.982936, 5198.620177
 317.542642, 5207.040769
 319.102348, 5215.282106
 320.662055, 5223.344187
 322.221761, 5231.227014
 323.781467, 5238.930585
 325.341174, 5246.454901
 326.900880, 5253.799963
 328.460586, 5260.965769
 330.020293, 5267.952320
 331.579999, 5274.759615
 333.139705, 5282.091773
 334.699411, 5291.223067
 336.259118, 5300.200622
 337.818824, 5309.024438
 339.378530, 5317.694515
 340.938237, 5326.210853
 342.497943, 5334.573452
 344.057649, 5342.782312
 345.617356, 5350.837432
 347.177062, 5358.738814
 348.736768, 5366.486457
 350.296475, 5374.080360
 351.856181, 5381.520525
 353.415887, 5389.442651
 354.975594, 5399.503369
 356.535300, 5409.436584
 358.095006, 5419.242294
 359.654713, 5428.920501
 361.214419, 5438.471204
