Speed (CAS), Efficiency
  65.908595,   14.399407
  67.024668,   14.602159
  68.140742,   14.792653
  69.256816,   14.968658
  70.372889,   15.128948
  71.488963,   15.275405
  72.605036,   15.407679
  73.721110,   15.525567
  74.837184,   15.629014
  75.953257,   15.718121
  77.069331,   15.793136
  78.185404,   15.854459
  79.301478,   15.902630
  80.417552,   15.938320
  81.533625,   15.962326
  82.649699,   15.972560
  83.765773,   15.970167
  84.881846,   15.958163
  85.997920,   15.937093
  87.113993,   15.901335
  88.230067,   15.858726
  89.346141,   15.807078
  90.462214,   15.744453
  91.578288,   15.678052
  92.694361,   15.597877
  93.810435,   15.516010
  94.926509,   15.422420
  96.042582,   15.327715
  97.158656,   15.221816
  98.274729,   15.116172
  99.390803,   14.999987
 100.506877,   14.883382
 101.622950,   14.760922
 102.739024,   14.634533
 103.855097,   14.508565
 104.971171,   14.373583
 106.087245,   14.239686
 107.203318,   14.104330
 108.319392,   13.963295
 109.435465,   13.823635
 110.551539,   13.683290
 111.667613,   13.537882
 112.783686,   13.394116
 113.899760,   13.251988
 115.015833,   13.104542
 116.131907,   12.958191
 117.247981,   12.813705
 118.364054,   12.669691
 119.480128,   12.522103
 120.596201,   12.376575
 121.712275,   12.233085
 122.828349,   12.091218
 123.944422,   11.945775
 125.060496,   11.802520
 126.176569,   11.661422
 127.292643,   11.522448
 128.408717,   11.383478
 129.524790,   11.243625
 130.640864,   11.106001
 131.756938,   10.970567
 132.873011,   10.837286
 133.989085,   10.705703
 135.105158,   10.572345
 136.221232,   10.441204
 137.337306,   10.312237
 138.453379,   10.185402
 139.569453,   10.060661
 140.685526,    9.937972
 141.801600,    9.813880
 142.917674,    9.691819
 144.033747,    9.571834
 145.149821,    9.453885
 146.265894,    9.337930
 147.381968,    9.223929
 148.498042,    9.111842
 149.614115,    8.999373
 150.730189,    8.888318
 151.846262,    8.779175
 152.962336,    8.671904
 154.078410,    8.566466
 155.194483,    8.462821
 156.310557,    8.360933
 157.426630,    8.260765
 158.542704,    8.161709
 159.658778,    8.062781
 160.774851,    7.965553
 161.890925,    7.869989
 163.006998,    7.776054
 164.123072,    7.683711
 165.239146,    7.592928
 166.355219,    7.503671
 167.471293,    7.415909
 168.587366,    7.329608
 169.703440,    7.244740
 170.819514,    7.159984
 171.935587,    7.076403
 173.051661,    6.994225
 174.167735,    6.913421
 175.283808,    6.833961
 176.399882,    6.755816
