Time, CL
   0.000000,    1.848795
   0.100000,    1.833995
   0.200000,    1.833934
   0.300000,    1.833841
   0.400000,    1.833749
   0.500000,    1.833656
   0.600000,    1.833564
   0.700000,    1.833471
   0.800000,    1.833379
   0.900000,    1.833286
   1.000000,    1.833194
   1.100000,    1.833101
   1.200000,    1.832947
   1.300000,    1.832762
   1.400000,    1.832577
   1.500000,    1.832392
   1.600000,    1.832207
   1.700000,    1.832022
   1.800000,    1.831837
   1.900000,    1.831652
   2.000000,    1.831467
   2.100000,    1.831282
   2.200000,    1.830974
   2.300000,    1.830604
   2.400000,    1.830234
   2.500000,    1.829864
   2.600000,    1.829494
   2.700000,    1.829124
   2.800000,    1.828754
   2.900000,    1.828384
   3.000000,    1.828014
   3.100000,    1.827644
   3.200000,    1.827274
   3.300000,    1.826904
   3.400000,    1.826534
   3.500000,    1.826164
   3.600000,    1.825794
   3.700000,    1.825424
   3.800000,    1.825054
   3.900000,    1.824684
   4.000000,    1.824314
   4.100000,    1.823944
   4.200000,    1.823451
   4.300000,    1.822896
   4.400000,    1.822341
   4.500000,    1.821786
   4.600000,    1.821231
   4.700000,    1.820676
   4.800000,    1.820121
   4.900000,    1.819566
   5.000000,    1.819011
   5.100000,    1.818456
   5.200000,    1.817962
   5.300000,    1.817500
   5.400000,    1.817037
   5.500000,    1.816575
   5.600000,    1.816112
   5.700000,    1.815650
   5.800000,    1.815187
   5.900000,    1.814725
   6.000000,    1.814262
   6.100000,    1.813800
   6.200000,    1.813276
   6.300000,    1.812721
   6.400000,    1.812166
   6.500000,    1.811611
   6.600000,    1.811056
   6.700000,    1.810501
   6.800000,    1.809946
   6.900000,    1.809391
   7.000000,    1.808836
   7.100000,    1.808281
   7.200000,    1.807602
   7.300000,    1.806862
   7.400000,    1.806122
   7.500000,    1.805382
   7.600000,    1.804642
   7.700000,    1.803902
   7.800000,    1.803162
   7.900000,    1.802422
   8.000000,    1.801682
   8.100000,    1.800942
   8.200000,    1.800202
   8.300000,    1.799462
   8.400000,    1.798722
   8.500000,    1.797982
   8.600000,    1.797242
   8.700000,    1.796502
   8.800000,    1.795762
   8.900000,    1.795022
   9.000000,    1.794282
   9.100000,    1.793542
   9.200000,    1.792679
   9.300000,    1.791754
   9.400000,    1.790829
   9.500000,    1.789904
   9.600000,    1.788979
   9.700000,    1.788054
   9.800000,    1.787129
   9.900000,    1.786204
  10.000000,    1.785279
  10.100000,    1.784354
  10.200000,    1.783491
  10.300000,    1.782658
  10.400000,    1.781826
  10.500000,    1.780993
  10.600000,    1.780161
  10.700000,    1.779328
  10.800000,    1.778496
  10.900000,    1.777663
  11.000000,    1.776831
  11.100000,    1.775998
  11.200000,    1.775104
  11.300000,    1.774179
  11.400000,    1.773254
  11.500000,    1.772329
  11.600000,    1.771404
  11.700000,    1.770479
  11.800000,    1.769554
  11.900000,    1.768629
  12.000000,    1.767704
  12.100000,    1.766779
  12.200000,    1.765731
  12.300000,    1.764621
  12.400000,    1.763511
  12.500000,    1.762401
  12.600000,    1.761291
  12.700000,    1.760181
  12.800000,    1.759071
  12.900000,    1.757961
  13.000000,    1.756851
  13.100000,    1.755741
  13.200000,    1.754754
  13.300000,    1.753829
  13.400000,    1.752904
  13.500000,    1.751979
  13.600000,    1.751054
  13.700000,    1.750129
  13.800000,    1.749204
  13.900000,    1.748279
  14.000000,    1.747354
  14.100000,    1.746429
  14.200000,    1.745319
  14.300000,    1.744117
  14.400000,    1.742914
  14.500000,    1.741712
  14.600000,    1.740509
  14.700000,    1.739307
  14.800000,    1.738104
  14.900000,    1.736902
  15.000000,    1.735699
  15.100000,    1.734497
  15.200000,    1.733356
  15.300000,    1.732246
  15.400000,    1.731136
  15.500000,    1.730026
  15.600000,    1.728916
  15.700000,    1.727806
  15.800000,    1.726696
  15.900000,    1.725586
  16.000000,    1.724476
  16.100000,    1.723366
  16.200000,    1.722133
  16.300000,    1.720838
  16.400000,    1.719543
  16.500000,    1.718248
  16.600000,    1.716953
  16.700000,    1.715658
  16.800000,    1.714363
  16.900000,    1.713068
  17.000000,    1.711773
  17.100000,    1.710478
  17.200000,    1.709183
  17.300000,    1.707888
  17.400000,    1.706593
  17.500000,    1.705298
  17.600000,    1.704003
  17.700000,    1.702708
  17.800000,    1.701413
  17.900000,    1.700118
  18.000000,    1.698823
  18.100000,    1.697528
  18.200000,    1.696233
  18.300000,    1.694938
  18.400000,    1.693643
  18.500000,    1.692348
  18.600000,    1.691053
  18.700000,    1.689758
  18.800000,    1.688463
