Speed (CAS), Climb Angle
 121.965363,    1.781898
 123.329300,    1.772366
 124.693237,    1.760342
 126.057174,    1.745935
 127.421111,    1.729256
 128.785048,    1.711974
 130.148985,    1.696021
 131.512923,    1.678163
 132.876860,    1.658473
 134.240797,    1.636314
 135.604734,    1.612536
 136.968671,    1.587282
 138.332608,    1.560153
 139.696545,    1.531080
 141.060483,    1.500857
 142.424420,    1.468809
 143.788357,    1.435136
 145.152294,    1.400637
 146.516231,    1.363720
 147.880168,    1.326213
 149.244105,    1.287035
 150.608043,    1.250850
 151.971980,    1.213120
 153.335917,    1.174367
 154.699854,    1.134176
 156.063791,    1.093110
 157.427728,    1.050460
 158.791665,    1.007352
 160.155602,    0.962251
 161.519540,    0.917028
 162.883477,    0.869844
 164.247414,    0.822163
 165.611351,    0.773556
 166.975288,    0.723434
 168.339225,    0.673154
 169.703162,    0.621179
 171.067100,    0.571103
 172.431037,    0.521542
 173.794974,    0.469932
 175.158911,    0.417945
 176.522848,    0.365766
 177.886785,    0.311619
 179.250722,    0.257032
 180.614660,    0.202236
 181.978597,    0.146011
 183.342534,    0.088830
 184.706471,    0.031426
 186.070408,   -0.026392
 187.434345,   -0.086152
 188.798282,   -0.146149
 190.162220,   -0.206384
 191.526157,   -0.265908
 192.890094,   -0.325735
 194.254031,   -0.385814
 195.617968,   -0.446144
 196.981905,   -0.506905
 198.345842,   -0.569539
 199.709780,   -0.632438
 201.073717,   -0.695602
 202.437654,   -0.759030
 203.801591,   -0.823628
 205.165528,   -0.889335
 206.529465,   -0.955319
 207.893402,   -1.021580
 209.257340,   -1.088118
 210.621277,   -1.155718
 211.985214,   -1.223606
 213.349151,   -1.289361
 214.713088,   -1.355405
 216.077025,   -1.421738
 217.440962,   -1.488360
 218.804900,   -1.556651
 220.168837,   -1.625484
 221.532774,   -1.694616
 222.896711,   -1.764048
 224.260648,   -1.833781
 225.624585,   -1.903813
 226.988522,   -1.975018
 228.352460,   -2.047218
 229.716397,   -2.119728
 231.080334,   -2.192549
 232.444271,   -2.265667
 233.808208,   -2.337596
 235.172145,   -2.409837
 236.536082,   -2.483054
 237.900020,   -2.557416
 239.263957,   -2.632099
 240.627894,   -2.707102
 241.991831,   -2.782426
 243.355768,   -2.858070
 244.719705,   -2.934035
 246.083642,   -3.010322
 247.447580,   -3.087377
 248.811517,   -3.165738
 250.175454,   -3.244429
 251.539391,   -3.323450
 252.903328,   -3.402801
 254.267265,   -3.482056
 255.631202,   -3.561497
 256.995140,   -3.641269
