Speed, Forces
 128.082471, 71758.394791
 129.113499, 69986.206962
 130.144526, 68281.601122
 131.175553, 66637.365378
 132.206581, 65115.182208
 133.237608, 63646.209789
 134.268636, 62234.632019
 135.299663, 60922.340048
 136.330691, 59639.243900
 137.361718, 58443.399239
 138.392745, 57288.615868
 139.423773, 56188.131831
 140.454800, 55146.151950
 141.485828, 54136.393069
 142.516855, 53192.750117
 143.547883, 52269.152937
 144.578910, 51410.409949
 145.609937, 50568.494678
 146.640965, 49782.226629
 147.671992, 49017.607874
 148.703020, 48292.379489
 149.734047, 47600.776086
 150.765075, 46926.115120
 151.796102, 46303.359062
 152.827129, 45676.358715
 153.858157, 45111.769498
 154.889184, 44550.062438
 155.920212, 44013.444365
 156.951239, 43513.072974
 157.982267, 43009.403764
 159.013294, 42553.954363
 160.044321, 42108.217153
 161.075349, 41662.226465
 162.106376, 41270.708330
 163.137404, 40876.692122
 164.168431, 40487.455729
 165.199459, 40144.444934
 166.230486, 39799.286670
 167.261513, 39454.452025
 168.292541, 39157.177561
 169.323568, 38858.076279
 170.354596, 38557.148178
 171.385623, 38292.171428
 172.416651, 38036.398867
 173.447678, 37779.092236
 174.478705, 37533.908451
 175.509733, 37318.818309
 176.540760, 37102.460903
 177.571788, 36884.836233
 178.602815, 36691.075700
 179.633843, 36513.086995
 180.664870, 36334.073765
 181.695897, 36154.036009
 182.726925, 35997.926034
 183.757952, 35855.019592
 184.788980, 35711.309076
 185.820007, 35566.794486
 186.851035, 35435.782309
 187.882062, 35325.978717
 188.913089, 35215.570906
 189.944117, 35104.558875
 190.975144, 34992.942625
 192.006172, 34908.598488
 193.037199, 34829.544944
 194.068227, 34750.068038
 195.099254, 34670.167770
 196.130281, 34589.844140
 197.161309, 34537.125910
 198.192336, 34487.278085
 199.223364, 34437.170268
 200.254391, 34386.802458
 201.285419, 34336.174656
 202.316446, 34301.266220
 203.347473, 34279.096535
 204.378501, 34256.814158
 205.409528, 34234.419089
 206.440556, 34211.911327
 207.471583, 34189.290874
 208.502611, 34186.108382
 209.533638, 34190.135959
 210.564665, 34194.183403
 211.595693, 34198.250715
 212.626720, 34202.337893
 213.657748, 34206.444937
 214.688775, 34219.360025
 215.719803, 34248.356883
 216.750830, 34277.492662
 217.781857, 34306.767363
 218.812885, 34336.180985
 219.843912, 34365.733530
 220.874940, 34395.424996
 221.905967, 34432.890186
 222.936995, 34485.877092
 223.968022, 34539.109618
 224.999049, 34592.587763
 226.030077, 34646.311526
 227.061104, 34700.280909
 228.092132, 34754.495911
 229.123159, 34808.956532
 230.154187, 34875.302940
