V (EAS), 
   0.000000,    1.000000
 219.005031,    1.816652
 353.659326,    2.318766
   0.000000,    1.000000
 353.659326,    2.318766
 442.074157,    1.756900
   0.000000,    1.000000
 442.074157,    1.756900
 442.074157,    0.243100
   0.000000,    1.000000
 442.074157,    0.243100
 353.659326,   -0.318766
   0.000000,    1.000000
 353.659326,   -0.318766
 353.659326,   -0.318766
 175.750685,    0.183348
   0.000000,    1.000000
