Mach, Specific Range
   0.239782,    0.307089
   0.241895,    0.307761
   0.244008,    0.308382
   0.246121,    0.308935
   0.248235,    0.309392
   0.250348,    0.309742
   0.252461,    0.310037
   0.254575,    0.310238
   0.256688,    0.310339
   0.258801,    0.310399
   0.260915,    0.310330
   0.263028,    0.310210
   0.265141,    0.310012
   0.267255,    0.309721
   0.269368,    0.309389
   0.271481,    0.308938
   0.273594,    0.308471
   0.275708,    0.307871
   0.277821,    0.307150
   0.279934,    0.306291
   0.282048,    0.305426
   0.284161,    0.304452
   0.286274,    0.303455
   0.288388,    0.302382
   0.290501,    0.301253
   0.292614,    0.300100
   0.294728,    0.298843
   0.296841,    0.297597
   0.298954,    0.296245
   0.301067,    0.294874
   0.303181,    0.293484
   0.305294,    0.291992
   0.307407,    0.290511
   0.309521,    0.288975
   0.311634,    0.287225
   0.313747,    0.285393
   0.315861,    0.283499
   0.317974,    0.281569
   0.320087,    0.279657
   0.322200,    0.277695
   0.324314,    0.275692
   0.326427,    0.273708
   0.328540,    0.271709
   0.330654,    0.269642
   0.332767,    0.267594
   0.334880,    0.265566
   0.336994,    0.263467
   0.339107,    0.261364
   0.341220,    0.259282
   0.343334,    0.257213
   0.345447,    0.255066
   0.347560,    0.252945
   0.349673,    0.250844
   0.351787,    0.248756
   0.353900,    0.246599
   0.356013,    0.244463
   0.358127,    0.242349
   0.360240,    0.240257
   0.362353,    0.238115
   0.364467,    0.235976
   0.366580,    0.233860
   0.368693,    0.231766
   0.370807,    0.229683
   0.372920,    0.227550
   0.375033,    0.225440
   0.377146,    0.223354
   0.379260,    0.221290
   0.381373,    0.219223
   0.383486,    0.217110
   0.385600,    0.215020
   0.387713,    0.212955
   0.389826,    0.210914
   0.391940,    0.208896
   0.394053,    0.206862
   0.396166,    0.204824
   0.398280,    0.202810
   0.400393,    0.200820
   0.402506,    0.198853
   0.404619,    0.196909
   0.406733,    0.194957
   0.408846,    0.193000
   0.410959,    0.191068
   0.413073,    0.189159
   0.415186,    0.187257
   0.417299,    0.185371
   0.419413,    0.183508
   0.421526,    0.181623
   0.423639,    0.179755
   0.425753,    0.177910
   0.427866,    0.176089
   0.429979,    0.174291
   0.432092,    0.172516
   0.434206,    0.170763
   0.436319,    0.169011
   0.438432,    0.167258
   0.440546,    0.165528
   0.442659,    0.163819
   0.444772,    0.162133
   0.446886,    0.160468
   0.448999,    0.158817
