Mach, Specific Range
   0.252752,    0.268850
   0.254658,    0.269403
   0.256564,    0.269919
   0.258470,    0.270390
   0.260376,    0.270763
   0.262282,    0.271108
   0.264188,    0.271378
   0.266094,    0.271588
   0.268000,    0.271762
   0.269906,    0.271843
   0.271812,    0.271917
   0.273719,    0.271873
   0.275625,    0.271831
   0.277531,    0.271596
   0.279437,    0.271347
   0.281343,    0.270995
   0.283249,    0.270649
   0.285155,    0.270192
   0.287061,    0.269746
   0.288967,    0.269197
   0.290873,    0.268644
   0.292779,    0.268022
   0.294685,    0.267362
   0.296591,    0.266680
   0.298497,    0.265914
   0.300403,    0.265156
   0.302309,    0.264315
   0.304215,    0.263453
   0.306121,    0.262581
   0.308027,    0.261616
   0.309933,    0.260659
   0.311840,    0.259502
   0.313746,    0.258242
   0.315652,    0.256994
   0.317558,    0.255702
   0.319464,    0.254364
   0.321370,    0.253038
   0.323276,    0.251677
   0.325182,    0.250266
   0.327088,    0.248867
   0.328994,    0.247460
   0.330900,    0.245981
   0.332806,    0.244513
   0.334712,    0.243058
   0.336618,    0.241542
   0.338524,    0.240012
   0.340430,    0.238496
   0.342336,    0.236984
   0.344242,    0.235398
   0.346148,    0.233829
   0.348054,    0.232274
   0.349961,    0.230717
   0.351867,    0.229099
   0.353773,    0.227495
   0.355679,    0.225905
   0.357585,    0.224328
   0.359491,    0.222683
   0.361397,    0.221051
   0.363303,    0.219433
   0.365209,    0.217830
   0.367115,    0.216202
   0.369021,    0.214550
   0.370927,    0.212912
   0.372833,    0.211290
   0.374739,    0.209682
   0.376645,    0.208042
   0.378551,    0.206392
   0.380457,    0.204748
   0.382363,    0.203113
   0.384269,    0.201493
   0.386176,    0.199860
   0.388082,    0.198206
   0.389988,    0.196569
   0.391894,    0.194947
   0.393800,    0.193342
   0.395706,    0.191752
   0.397612,    0.190133
   0.399518,    0.188517
   0.401424,    0.186917
   0.403330,    0.185333
   0.405236,    0.183765
   0.407142,    0.182213
   0.409048,    0.180647
   0.410954,    0.179074
   0.412860,    0.177518
   0.414766,    0.175968
   0.416672,    0.174424
   0.418578,    0.172897
   0.420484,    0.171386
   0.422390,    0.169855
   0.424297,    0.168331
   0.426203,    0.166823
   0.428109,    0.165331
   0.430015,    0.163856
   0.431921,    0.162397
   0.433827,    0.160953
   0.435733,    0.159514
   0.437639,    0.158062
   0.439545,    0.156626
   0.441451,    0.155206
