Mach, Specific Range
   0.222776,    0.369590
   0.225187,    0.370491
   0.227598,    0.371250
   0.230009,    0.371875
   0.232420,    0.372371
   0.234830,    0.372745
   0.237241,    0.372950
   0.239652,    0.373013
   0.242063,    0.372983
   0.244474,    0.372868
   0.246885,    0.372569
   0.249296,    0.372186
   0.251707,    0.371690
   0.254118,    0.371029
   0.256528,    0.370312
   0.258939,    0.369427
   0.261350,    0.368463
   0.263761,    0.367393
   0.266172,    0.366202
   0.268583,    0.364946
   0.270994,    0.363549
   0.273405,    0.362110
   0.275816,    0.360530
   0.278227,    0.358746
   0.280637,    0.356846
   0.283048,    0.354890
   0.285459,    0.352869
   0.287870,    0.350750
   0.290281,    0.348636
   0.292692,    0.346362
   0.295103,    0.344109
   0.297514,    0.341763
   0.299925,    0.339365
   0.302336,    0.336988
   0.304746,    0.334458
   0.307157,    0.331947
   0.309568,    0.329428
   0.311979,    0.326570
   0.314390,    0.323639
   0.316801,    0.320710
   0.319212,    0.317685
   0.321623,    0.314695
   0.324034,    0.311739
   0.326445,    0.308669
   0.328855,    0.305634
   0.331266,    0.302635
   0.333677,    0.299592
   0.336088,    0.296526
   0.338499,    0.293498
   0.340910,    0.290506
   0.343321,    0.287439
   0.345732,    0.284397
   0.348143,    0.281397
   0.350553,    0.278434
   0.352964,    0.275406
   0.355375,    0.272403
   0.357786,    0.269439
   0.360197,    0.266513
   0.362608,    0.263567
   0.365019,    0.260612
   0.367430,    0.257697
   0.369841,    0.254821
   0.372252,    0.251983
   0.374662,    0.249106
   0.377073,    0.246251
   0.379484,    0.243434
   0.381895,    0.240632
   0.384306,    0.237869
   0.386717,    0.235091
   0.389128,    0.232322
   0.391539,    0.229593
   0.393950,    0.226904
   0.396361,    0.224252
   0.398771,    0.221639
   0.401182,    0.218996
   0.403593,    0.216386
   0.406004,    0.213814
   0.408415,    0.211280
   0.410826,    0.208782
   0.413237,    0.206321
   0.415648,    0.203839
   0.418059,    0.201359
   0.420470,    0.198917
   0.422880,    0.196511
   0.425291,    0.194142
   0.427702,    0.191809
   0.430113,    0.189510
   0.432524,    0.187223
   0.434935,    0.184942
   0.437346,    0.182695
   0.439757,    0.180482
   0.442168,    0.178303
   0.444578,    0.176157
   0.446989,    0.174044
   0.449400,    0.171950
   0.451811,    0.169859
   0.454222,    0.167773
   0.456633,    0.165720
   0.459044,    0.163698
   0.461455,    0.161708
