alpha body, CLh_e
 -10.000000,    5.049290
  -9.090909,    4.431433
  -8.181818,    3.813669
  -7.272727,    3.196284
  -6.363636,    2.579261
  -5.454545,    1.962663
  -4.545455,    1.346640
  -3.636364,    0.731313
  -2.727273,    0.116693
  -1.818182,   -0.497666
  -0.909091,   -1.110729
