alpha body, CLh_e
 -10.000000,    4.349419
  -9.090909,    3.815374
  -8.181818,    3.281321
  -7.272727,    2.747522
  -6.363636,    2.213953
  -5.454545,    1.680663
  -4.545455,    1.147785
  -3.636364,    0.615437
  -2.727273,    0.083618
  -1.818182,   -0.447808
  -0.909091,   -0.978400
