Time, Speed
   0.000000,    0.000602
   0.100000,    0.601922
   0.200000,    1.200851
   0.300000,    1.799411
   0.400000,    2.397971
   0.500000,    2.996530
   0.600000,    3.595090
   0.700000,    4.193650
   0.800000,    4.792210
   0.900000,    5.390769
   1.000000,    5.989329
   1.100000,    6.587889
   1.200000,    7.180947
   1.300000,    7.773319
   1.400000,    8.365690
   1.500000,    8.958062
   1.600000,    9.550433
   1.700000,   10.142805
   1.800000,   10.735176
   1.900000,   11.327548
   2.000000,   11.919919
   2.100000,   12.512291
   2.200000,   13.098987
   2.300000,   13.684976
   2.400000,   14.270964
   2.500000,   14.856953
   2.600000,   15.442941
   2.700000,   16.028929
   2.800000,   16.614918
   2.900000,   17.200906
   3.000000,   17.786894
   3.100000,   18.372883
   3.200000,   18.953033
   3.300000,   19.532454
   3.400000,   20.111875
   3.500000,   20.691296
   3.600000,   21.270717
   3.700000,   21.850138
   3.800000,   22.429559
   3.900000,   23.008979
   4.000000,   23.588400
   4.100000,   24.167821
   4.200000,   24.741249
   4.300000,   25.313929
   4.400000,   25.886609
   4.500000,   26.459289
   4.600000,   27.031968
   4.700000,   27.604648
   4.800000,   28.177328
   4.900000,   28.750008
   5.000000,   29.322688
   5.100000,   29.895367
   5.200000,   30.461909
   5.300000,   31.027685
   5.400000,   31.593460
   5.500000,   32.159235
   5.600000,   32.725011
   5.700000,   33.290786
   5.800000,   33.856562
   5.900000,   34.422337
   6.000000,   34.988113
   6.100000,   35.553888
   6.200000,   36.112622
   6.300000,   36.670477
   6.400000,   37.228332
   6.500000,   37.786187
   6.600000,   38.344042
   6.700000,   38.901897
   6.800000,   39.459752
   6.900000,   40.017607
   7.000000,   40.575462
   7.100000,   41.133317
   7.200000,   41.682578
   7.300000,   42.230766
   7.400000,   42.778953
   7.500000,   43.327141
   7.600000,   43.875329
   7.700000,   44.423517
   7.800000,   44.971704
   7.900000,   45.519892
   8.000000,   46.068080
   8.100000,   46.616267
   8.200000,   47.155782
   8.300000,   47.694213
   8.400000,   48.232645
   8.500000,   48.771076
   8.600000,   49.309507
   8.700000,   49.847939
   8.800000,   50.386370
   8.900000,   50.924802
   9.000000,   51.463233
   9.100000,   52.001664
   9.200000,   52.531388
   9.300000,   53.060025
   9.400000,   53.588661
   9.500000,   54.117298
   9.600000,   54.645934
   9.700000,   55.174571
   9.800000,   55.703207
   9.900000,   56.231844
  10.000000,   56.760480
  10.100000,   57.289116
  10.200000,   57.809022
  10.300000,   58.327837
  10.400000,   58.846652
  10.500000,   59.365467
  10.600000,   59.884283
  10.700000,   60.403098
  10.800000,   60.921913
  10.900000,   61.440728
  11.000000,   61.959543
  11.100000,   62.478359
  11.200000,   62.988430
  11.300000,   63.497409
  11.400000,   64.006389
  11.500000,   64.515368
  11.600000,   65.024348
  11.700000,   65.533327
  11.800000,   66.042306
  11.900000,   66.551286
  12.000000,   67.060265
  12.100000,   67.569245
  12.200000,   68.069478
  12.300000,   68.568618
  12.400000,   69.067759
  12.500000,   69.566900
  12.600000,   70.066040
  12.700000,   70.565181
  12.800000,   71.064321
  12.900000,   71.563462
  13.000000,   72.062603
  13.100000,   72.561743
  13.200000,   73.051116
  13.300000,   73.539270
  13.400000,   74.027423
  13.500000,   74.515577
  13.600000,   75.003730
  13.700000,   75.491884
  13.800000,   75.980037
  13.900000,   76.468191
  14.000000,   76.956344
  14.100000,   77.444497
  14.200000,   77.921390
  14.300000,   78.396877
  14.400000,   78.872364
  14.500000,   79.347851
  14.600000,   79.823338
  14.700000,   80.298825
  14.800000,   80.774312
  14.900000,   81.249799
  15.000000,   81.725286
  15.100000,   82.200773
  15.200000,   82.665121
  15.300000,   83.128077
  15.400000,   83.591034
  15.500000,   84.053990
  15.600000,   84.516947
  15.700000,   84.979903
  15.800000,   85.442859
  15.900000,   85.905816
  16.000000,   86.368772
  16.100000,   86.831729
  16.200000,   87.283701
  16.300000,   87.734301
  16.400000,   88.184902
  16.500000,   88.635502
  16.600000,   89.086103
  16.700000,   89.536703
  16.800000,   89.987303
  16.900000,   90.437904
  17.000000,   90.888504
  17.100000,   91.339105
  17.200000,   91.778883
  17.300000,   92.217310
  17.400000,   92.655737
  17.500000,   93.094163
  17.600000,   93.532590
  17.700000,   93.971017
  17.800000,   94.409444
  17.900000,   94.847871
  18.000000,   95.286298
  18.100000,   95.724724
  18.200000,   96.152497
  18.300000,   96.578940
  18.400000,   97.005382
  18.500000,   97.431825
  18.600000,   97.858268
  18.700000,   98.284710
  18.800000,   98.711153
  18.900000,   99.137595
  19.000000,   99.564038
  19.100000,   99.990480
  19.200000,  100.406443
  19.300000,  100.821097
  19.400000,  101.235751
  19.500000,  101.650405
  19.600000,  102.065059
  19.700000,  102.479713
  19.800000,  102.894367
  19.900000,  103.309020
  20.000000,  103.723674
  20.100000,  104.138328
  20.200000,  104.542681
  20.300000,  104.945747
  20.400000,  105.348814
  20.500000,  105.751880
  20.600000,  106.154947
  20.700000,  106.558013
  20.800000,  106.961080
  20.900000,  107.364146
  21.000000,  107.767213
  21.100000,  108.170279
  21.200000,  108.563251
  21.300000,  108.954963
  21.400000,  109.346675
  21.500000,  109.738386
  21.600000,  110.130098
  21.700000,  110.521810
  21.800000,  110.913522
  21.900000,  111.305234
  22.000000,  111.696945
  22.100000,  112.088657
  22.200000,  112.470549
  22.300000,  112.851214
  22.400000,  113.231879
  22.500000,  113.612545
  22.600000,  113.993210
  22.700000,  114.373875
  22.800000,  114.754541
  22.900000,  115.135206
  23.000000,  115.515871
  23.100000,  115.896537
  23.200000,  116.267577
  23.300000,  116.637415
  23.400000,  117.007253
  23.500000,  117.377091
  23.600000,  117.746930
  23.700000,  118.116768
  23.800000,  118.486606
  23.900000,  118.856444
  24.000000,  119.226282
  24.100000,  119.596121
  24.200000,  119.957727
  24.300000,  120.318306
  24.400000,  120.678885
  24.500000,  121.039464
  24.600000,  121.400043
  24.700000,  121.760622
  24.800000,  122.121201
  24.852132,  122.309179
  24.952132,  122.664509
  25.052132,  123.019840
  25.152132,  123.370667
  25.252132,  123.715020
  25.352132,  124.059373
  25.452132,  124.403726
  25.552132,  124.748080
