Mach, Altitude
   0.171333,    0.000000
   0.172353,  328.083990
   0.173381,  656.167979
   0.174418,  984.251969
   0.175463, 1312.335958
   0.176517, 1640.419948
   0.177579, 1968.503937
   0.178650, 2296.587927
   0.179731, 2624.671916
   0.180820, 2952.755906
   0.181918, 3280.839895
   0.183026, 3608.923885
   0.184143, 3937.007874
   0.185269, 4265.091864
   0.186405, 4593.175853
   0.187550, 4921.259843
   0.188705, 5249.343832
   0.189870, 5577.427822
   0.191045, 5905.511811
   0.192230, 6233.595801
   0.193425, 6561.679790
   0.194630, 6889.763780
   0.195845, 7217.847769
   0.197071, 7545.931759
   0.198308, 7874.015748
   0.199555, 8202.099738
   0.200813, 8530.183727
   0.202082, 8858.267717
   0.203362, 9186.351706
   0.204654, 9514.435696
   0.205956, 9842.519685
   0.207270, 10170.603675
   0.208596, 10498.687664
   0.209933, 10826.771654
   0.211282, 11154.855643
   0.212643, 11482.939633
   0.214016, 11811.023622
   0.215401, 12139.107612
   0.216799, 12467.191601
   0.218209, 12795.275591
   0.219632, 13123.359580
   0.221068, 13451.443570
   0.222516, 13779.527559
   0.223978, 14107.611549
   0.225453, 14435.695538
   0.226941, 14763.779528
   0.228443, 15091.863517
   0.229959, 15419.947507
   0.231488, 15748.031496
   0.233032, 16076.115486
   0.234589, 16404.199475
   0.236161, 16732.283465
   0.237748, 17060.367454
   0.239349, 17388.451444
   0.240965, 17716.535433
   0.242597, 18044.619423
   0.244243, 18372.703412
   0.245905, 18700.787402
   0.248335, 19028.871391
   0.250778, 19356.955381
   0.253234, 19685.039370
   0.256450, 20013.123360
   0.258929, 20341.207349
   0.261422, 20669.291339
   0.265413, 20997.375328
   0.269410, 21325.459318
   0.273413, 21653.543307
   0.277422, 21981.627297
   0.282908, 22309.711286
   0.289127, 22637.795276
   0.294610, 22965.879265
   0.301550, 23293.963255
   0.308482, 23622.047244
   0.315404, 23950.131234
   0.323765, 24278.215223
   0.331387, 24606.299213
   0.341155, 24934.383202
   0.350178, 25262.467192
   0.359896, 25590.551181
   0.374584, 25918.635171
   0.421249, 26246.719160
   0.439553, 25918.635171
   0.445816, 25590.551181
   0.451421, 25262.467192
   0.457803, 24934.383202
   0.463521, 24606.299213
   0.466397, 24278.215223
   0.468585, 23950.131234
   0.471534, 23622.047244
   0.473791, 23293.963255
   0.476079, 22965.879265
   0.478400, 22637.795276
   0.480017, 22309.711286
   0.482398, 21981.627297
   0.483332, 21653.543307
   0.484289, 21325.459318
   0.484526, 20997.375328
   0.484782, 20669.291339
   0.485803, 20341.207349
   0.486098, 20013.123360
   0.485661, 19685.039370
   0.485990, 19356.955381
   0.486337, 19028.871391
   0.485947, 18700.787402
   0.486327, 18372.703412
   0.485966, 18044.619423
   0.485619, 17716.535433
   0.486047, 17388.451444
   0.485728, 17060.367454
   0.485422, 16732.283465
   0.485895, 16404.199475
   0.485617, 16076.115486
   0.485351, 15748.031496
   0.484327, 15419.947507
   0.484084, 15091.863517
   0.483080, 14763.779528
   0.482085, 14435.695538
   0.481098, 14107.611549
   0.480121, 13779.527559
   0.479152, 13451.443570
   0.478192, 13123.359580
   0.477241, 12795.275591
   0.476298, 12467.191601
   0.474578, 12139.107612
   0.473650, 11811.023622
   0.472731, 11482.939633
   0.471819, 11154.855643
   0.470916, 10826.771654
   0.470021, 10498.687664
   0.469133, 10170.603675
   0.467458, 9842.519685
   0.464992, 9514.435696
   0.463326, 9186.351706
   0.460866, 8858.267717
   0.459209, 8530.183727
   0.456755, 8202.099738
   0.455106, 7874.015748
   0.453462, 7545.931759
   0.451822, 7217.847769
   0.449382, 6889.763780
   0.447750, 6561.679790
   0.446123, 6233.595801
   0.444501, 5905.511811
   0.442884, 5577.427822
   0.441270, 5249.343832
   0.439662, 4921.259843
   0.438057, 4593.175853
   0.435642, 4265.091864
   0.434045, 3937.007874
   0.432452, 3608.923885
   0.430045, 3280.839895
   0.428460, 2952.755906
   0.426879, 2624.671916
   0.424480, 2296.587927
   0.422906, 1968.503937
   0.421336, 1640.419948
   0.418945, 1312.335958
   0.417382,  984.251969
   0.415823,  656.167979
   0.413439,  328.083990
   0.411887,    0.000000
