Speed (CAS), Climb Angle
 135.689360,    1.177243
 138.048607,    1.162302
 140.407853,    1.191751
 142.767099,    1.220970
 145.126345,    1.235601
 147.485591,    1.248172
 149.844837,    1.254380
 152.204083,    1.256967
 154.563329,    1.253878
 156.922575,    1.249790
 159.281821,    1.238317
 161.641067,    1.227341
 164.000313,    1.209137
 166.359559,    1.190463
 168.718806,    1.169691
 171.078052,    1.142770
 173.437298,    1.117171
 175.796544,    1.089404
 178.155790,    1.054854
 180.515036,    1.022381
 182.874282,    0.989976
 185.233528,    0.950105
 187.592774,    0.910136
 189.952020,    0.870578
 192.311266,    0.830968
 194.670512,    0.784599
 197.029759,    0.737850
 199.389005,    0.690942
 201.748251,    0.643940
 204.107497,    0.596561
 206.466743,    0.542380
 208.825989,    0.487944
 211.185235,    0.434008
 213.544481,    0.380171
 215.903727,    0.326080
 218.262973,    0.267381
 220.622219,    0.205850
 222.981465,    0.143979
 225.340711,    0.081769
 227.699958,    0.019682
 230.059204,   -0.042722
 232.418450,   -0.105465
 234.777696,   -0.173555
 237.136942,   -0.243901
 239.496188,   -0.314659
 241.855434,   -0.385787
 244.214680,   -0.457180
 246.573926,   -0.528986
 248.933172,   -0.601206
 251.292418,   -0.673701
 253.651664,   -0.746588
 256.010910,   -0.826299
 258.370157,   -0.906530
 260.729403,   -0.987171
 263.088649,   -1.068288
 265.447895,   -1.149868
 267.807141,   -1.231840
 270.166387,   -1.314288
 272.525633,   -1.397213
 274.884879,   -1.480565
 277.244125,   -1.564378
 279.603371,   -1.648669
 281.962617,   -1.735457
 284.321863,   -1.826552
 286.681110,   -1.918176
 289.040356,   -2.010328
 291.399602,   -2.103007
 293.758848,   -2.196215
 296.118094,   -2.289952
 298.477340,   -2.384240
 300.836586,   -2.479068
 303.195832,   -2.574426
 305.555078,   -2.670334
 307.914324,   -2.766817
 310.273570,   -2.863831
 312.632816,   -2.961377
 314.992062,   -3.059544
 317.351309,   -3.158249
 319.710555,   -3.257488
 322.069801,   -3.361253
 324.429047,   -3.466853
 326.788293,   -3.573026
 329.147539,   -3.679808
 331.506785,   -3.787289
 333.866031,   -3.895346
 336.225277,   -4.003979
 338.584523,   -4.113350
 340.943769,   -4.223327
 343.303015,   -4.333883
 345.662262,   -4.445125
 348.021508,   -4.557060
 350.380754,   -4.669576
 352.740000,   -4.782704
 355.099246,   -4.896636
 357.458492,   -5.011151
 359.817738,   -5.126249
 362.176984,   -5.242148
 364.536230,   -5.358701
 366.895476,   -5.475839
 369.254722,   -5.593690
