Speed (CAS), Rate of Climb
 137.888741,  115.181238
 138.939672,  125.557440
 139.990603,  136.204574
 141.041534,  142.664354
 142.092465,  149.243548
 143.143396,  156.143896
 144.194326,  162.361372
 145.245257,  166.543809
 146.296188,  170.839100
 147.347119,  175.248775
 148.398050,  179.885401
 149.448981,  182.345095
 150.499911,  184.687238
 151.550842,  187.096818
 152.601773,  189.574968
 153.652704,  192.154737
 154.703635,  192.765330
 155.754566,  193.309895
 156.805497,  193.882583
 157.856427,  194.484210
 158.907358,  195.097312
 159.958289,  194.893264
 161.009220,  193.733687
 162.060151,  192.569159
 163.111082,  191.400251
 164.162012,  190.199339
 165.212943,  188.930860
 166.263874,  187.079801
 167.314805,  184.010154
 168.365736,  180.902929
 169.416667,  177.750672
 170.467598,  174.479477
 171.518528,  171.170599
 172.569459,  167.824381
 173.620390,  163.825906
 174.671321,  158.661507
 175.722252,  153.361402
 176.773183,  147.981612
 177.824113,  142.532455
 178.875044,  137.014073
 179.925975,  131.426610
 180.976906,  125.728893
 182.027837,  119.141794
 183.078768,  110.994608
 184.129699,  102.737664
 185.180629,   94.370869
 186.231560,   85.873002
 187.282491,   77.236409
 188.333422,   68.489106
 189.384353,   59.630999
 190.435284,   50.661993
 191.486215,   41.525076
 192.537145,   30.279251
 193.588076,   18.887847
 194.639007,    7.350577
 195.689938,   -4.332844
 196.740869,  -16.162700
 197.791800,  -28.156895
 198.842730,  -40.298508
 199.893661,  -52.587607
 200.944592,  -65.024478
 201.995523,  -77.609406
 203.046454,  -90.343061
 204.097385, -105.071968
 205.148316, -120.051805
 206.199246, -135.211427
 207.250177, -150.551281
 208.301108, -166.062117
 209.352039, -181.745932
 210.402970, -197.611134
 211.453901, -213.658168
 212.504831, -229.887479
 213.555762, -246.287375
 214.606693, -262.845314
 215.657624, -279.586494
 216.708555, -296.511363
 217.759486, -315.196868
 218.810417, -335.352610
 219.861347, -355.684346
 220.912278, -376.243435
 221.963209, -397.030530
 223.014140, -418.046285
 224.065071, -439.291351
 225.116002, -460.696557
 226.166932, -482.322870
 227.217863, -504.179705
 228.268794, -526.267713
 229.319725, -548.587550
 230.370656, -571.072581
 231.421587, -593.756534
 232.472518, -616.673337
 233.523448, -639.823641
 234.574379, -663.208099
 235.625310, -689.000986
 236.676241, -715.455853
 237.727172, -742.182694
 238.778103, -769.182330
 239.829034, -796.455580
 240.879964, -823.969520
 241.930895, -851.643789
