Speed (CAS), Rate of Climb
 137.888741,  255.797381
 139.286305,  269.309740
 140.683869,  280.686722
 142.081433,  289.535761
 143.478997,  298.924161
 144.876561,  306.270408
 146.274125,  312.646327
 147.671689,  319.196718
 149.069253,  324.838750
 150.466817,  329.125615
 151.864381,  333.517666
 153.261945,  338.017263
 154.659509,  341.017075
 156.057073,  343.330078
 157.454637,  345.803385
 158.852201,  348.326901
 160.249764,  349.874776
 161.647328,  350.359827
 163.044892,  351.048426
 164.442456,  351.739788
 165.840020,  352.435098
 167.237584,  351.344652
 168.635148,  349.976984
 170.032712,  348.621595
 171.430276,  347.221877
 172.827840,  345.778546
 174.225404,  343.113364
 175.622968,  339.557599
 177.020532,  335.910286
 178.418096,  332.171725
 179.815660,  328.342214
 181.213224,  324.405686
 182.610788,  318.942251
 184.008352,  312.070369
 185.405916,  305.044377
 186.803480,  297.852988
 188.201043,  290.421213
 189.598607,  282.833264
 190.996171,  275.088942
 192.393735,  266.038271
 193.791299,  255.489734
 195.188863,  244.692328
 196.586427,  233.682181
 197.983991,  222.458700
 199.381555,  211.012516
 200.779119,  199.278224
 202.176683,  187.327646
 203.574247,  174.885911
 204.971811,  160.208182
 206.369375,  145.223469
 207.766939,  129.944124
 209.164503,  114.395936
 210.562067,   98.577976
 211.959631,   82.484107
 213.357195,   66.071041
 214.754759,   49.384716
 216.152322,   32.424204
 217.549886,   15.188577
 218.947450,   -5.701470
 220.345014,  -26.982052
 221.742578,  -48.607791
 223.140142,  -70.580044
 224.537706,  -92.901898
 225.935270, -115.590259
 227.332834, -138.629452
 228.730398, -162.020837
 230.127962, -185.765773
 231.525526, -209.865931
 232.923090, -234.322583
 234.320654, -259.136871
 235.718218, -285.427247
 237.115782, -314.189127
 238.513346, -343.353572
 239.910910, -372.939382
 241.308474, -402.948266
 242.706038, -433.381931
 244.103601, -464.219245
 245.501165, -495.467829
 246.898729, -527.145860
 248.296293, -559.255047
 249.693857, -591.792507
 251.091421, -624.708049
 252.488985, -658.059181
 253.886549, -691.847611
 255.284113, -726.075047
 256.681677, -760.695490
 258.079241, -795.721883
 259.476805, -834.338606
 260.874369, -873.588574
 262.271933, -913.332271
 263.669497, -953.478787
 265.067061, -994.129108
 266.464625, -1035.285239
 267.862189, -1076.949184
 269.259753, -1119.048654
 270.657317, -1161.601365
 272.054880, -1204.666511
 273.452444, -1248.246099
 274.850008, -1292.332747
 276.247572, -1336.789335
