Mach, Rate of Climb
   0.297013, 1249.803918
   0.300477, 1253.946314
   0.303942, 1270.816230
   0.307406, 1288.978109
   0.310871, 1307.705923
   0.314335, 1324.556068
   0.317800, 1339.899089
   0.321264, 1355.815237
   0.324729, 1369.851427
   0.328193, 1383.668527
   0.331658, 1397.615629
   0.335122, 1409.571234
   0.338587, 1421.615052
   0.342052, 1433.730092
   0.345516, 1444.144916
   0.348981, 1453.977064
   0.352445, 1464.027569
   0.355910, 1473.964036
   0.359374, 1481.365177
   0.362839, 1488.960379
   0.366303, 1496.686073
   0.369768, 1504.366455
   0.373232, 1509.343065
   0.376697, 1514.400827
   0.380161, 1519.495742
   0.383626, 1524.484505
   0.387090, 1528.250903
   0.390555, 1530.477229
   0.394019, 1532.641864
   0.397484, 1534.638253
   0.400948, 1536.467243
   0.404413, 1537.723523
   0.407877, 1536.723141
   0.411342, 1535.492563
   0.414806, 1534.032057
   0.418271, 1532.425612
   0.421735, 1530.657159
   0.425200, 1528.302326
   0.428664, 1523.426528
   0.432129, 1518.331439
   0.435593, 1513.004123
   0.439058, 1507.387693
   0.442523, 1501.481893
   0.445987, 1495.344935
   0.449452, 1488.918767
   0.452916, 1479.607306
   0.456381, 1469.946182
   0.459845, 1459.979521
   0.463310, 1449.700253
   0.466774, 1439.070403
   0.470239, 1428.089252
   0.473703, 1416.786724
   0.477168, 1405.158334
   0.480632, 1391.915191
   0.484097, 1376.915828
   0.487561, 1361.520950
   0.491026, 1345.727790
   0.494490, 1329.521493
   0.497955, 1312.900931
   0.501419, 1295.865479
   0.504884, 1278.413967
   0.508348, 1260.544812
   0.511813, 1242.256886
   0.515277, 1223.533569
   0.518742, 1201.789688
   0.522206, 1179.525300
   0.525671, 1156.783990
   0.529135, 1133.532489
   0.532600, 1109.770704
   0.536064, 1085.526741
   0.539529, 1060.799118
   0.542994, 1035.537655
   0.546458, 1009.741973
   0.549923,  983.456966
   0.553387,  956.681149
   0.556852,  929.347010
   0.560316,  901.453146
   0.563781,  871.396920
   0.567245,  839.852618
   0.570710,  807.676024
   0.574174,  774.863616
   0.577639,  741.497147
   0.581103,  707.574838
   0.584568,  672.993041
   0.588032,  637.745570
   0.591497,  601.934474
   0.594961,  565.557973
   0.598426,  528.493893
   0.601890,  490.732467
   0.605355,  452.397441
   0.608819,  413.487035
   0.612284,  373.860160
   0.615748,  333.502503
   0.619213,  292.560859
   0.622677,  251.033448
   0.626142,  206.481055
   0.629606,  160.786374
   0.633071,  114.453161
   0.636535,   67.479396
   0.640000,   19.685234
