Mach, Rate of Climb
   0.235180, 1651.783342
   0.239269, 1666.935677
   0.243358, 1693.779559
   0.247447, 1720.852167
   0.251536, 1743.749789
   0.255625, 1766.435160
   0.259714, 1786.608342
   0.263803, 1806.044425
   0.267892, 1823.734934
   0.271981, 1841.162105
   0.276071, 1855.344794
   0.280160, 1870.002704
   0.284249, 1882.799336
   0.288338, 1894.082153
   0.292427, 1905.384067
   0.296516, 1914.406229
   0.300605, 1922.745367
   0.304694, 1930.694314
   0.308783, 1936.719014
   0.312872, 1941.966340
   0.316962, 1946.740513
   0.321051, 1950.575490
   0.325140, 1952.433759
   0.329229, 1953.733563
   0.333318, 1954.551262
   0.337407, 1955.082183
   0.341496, 1952.645335
   0.345585, 1949.563075
   0.349674, 1946.544987
   0.353763, 1943.252283
   0.357852, 1937.729976
   0.361942, 1930.099747
   0.366031, 1922.390182
   0.370120, 1913.961590
   0.374209, 1904.811996
   0.378298, 1895.566588
   0.382387, 1883.196471
   0.386476, 1869.261135
   0.390565, 1854.754366
   0.394654, 1839.693633
   0.398743, 1823.817727
   0.402833, 1807.155668
   0.406922, 1789.986336
   0.411011, 1769.649198
   0.415100, 1747.508901
   0.419189, 1724.649750
   0.423278, 1700.956412
   0.427367, 1676.338610
   0.431456, 1650.868514
   0.435545, 1624.641640
   0.439634, 1597.482826
   0.443723, 1569.388006
   0.447813, 1538.045419
   0.451902, 1504.955645
   0.455991, 1470.831498
   0.460080, 1435.751119
   0.464169, 1399.705831
   0.468258, 1362.614376
   0.472347, 1324.485596
   0.476436, 1285.398164
   0.480525, 1245.251831
   0.484614, 1204.041718
   0.488703, 1161.805191
   0.492793, 1118.511507
   0.496882, 1071.382942
   0.500971, 1022.618629
   0.505060,  972.687395
   0.509149,  921.582578
   0.513238,  869.298639
   0.517327,  815.775545
   0.521416,  761.058096
   0.525505,  705.143992
   0.529594,  647.961930
   0.533684,  589.516819
   0.537773,  529.856588
   0.541862,  468.946897
   0.545951,  406.653389
   0.550040,  343.125354
   0.554129,  278.357251
   0.558218,  212.149680
   0.562307,  144.627142
   0.566396,   73.049451
   0.570485,   -0.413044
   0.574574,  -75.426581
   0.578664, -151.792967
   0.582753, -229.518249
   0.586842, -309.000267
   0.590931, -389.869074
   0.595020, -472.120517
   0.599109, -556.038967
   0.603198, -641.558322
   0.607287, -728.484994
   0.611376, -816.929582
   0.615465, -907.253012
   0.619555, -999.009380
   0.623644, -1092.204734
   0.627733, -1187.357643
   0.631822, -1284.102907
   0.635911, -1382.313712
   0.640000, -1482.288552
