Speed (CAS), Climb Angle
 121.971636,    1.687203
 123.281428,    1.681091
 124.591219,    1.674590
 125.901011,    1.665906
 127.210803,    1.655151
 128.520595,    1.642442
 129.830386,    1.627898
 131.140178,    1.611565
 132.449970,    1.592868
 133.759762,    1.572608
 135.069554,    1.550920
 136.379345,    1.527415
 137.689137,    1.502030
 138.998929,    1.475526
 140.308721,    1.447284
 141.618512,    1.417430
 142.928304,    1.386791
 144.238096,    1.353829
 145.547888,    1.320227
 146.857679,    1.284912
 148.167471,    1.248562
 149.477263,    1.210886
 150.787055,    1.172015
 152.096846,    1.135429
 153.406638,    1.099398
 154.716430,    1.062120
 156.026222,    1.024061
 157.336014,    0.984428
 158.645805,    0.944606
 159.955597,    0.902627
 161.265389,    0.860535
 162.575181,    0.817011
 163.884972,    0.772571
 165.194764,    0.727891
 166.504556,    0.681121
 167.814348,    0.634206
 169.124139,    0.586519
 170.433931,    0.537282
 171.743723,    0.487883
 173.053515,    0.437582
 174.363307,    0.385875
 175.673098,    0.333990
 176.982890,    0.281496
 178.292682,    0.227322
 179.602474,    0.172956
 180.912265,    0.118905
 182.222057,    0.066724
 183.531849,    0.014019
 184.841641,   -0.038891
 186.151432,   -0.092305
 187.461224,   -0.147463
 188.771016,   -0.202840
 190.080808,   -0.258437
 191.390599,   -0.314573
 192.700391,   -0.372392
 194.010183,   -0.430444
 195.319975,   -0.488728
 196.629767,   -0.547244
 197.939558,   -0.607434
 199.249350,   -0.668153
 200.559142,   -0.729117
 201.868934,   -0.790325
 203.178725,   -0.851890
 204.488517,   -0.915262
 205.798309,   -0.978890
 207.108101,   -1.042774
 208.417892,   -1.106913
 209.727684,   -1.171309
 211.037476,   -1.234926
 212.347268,   -1.297369
 213.657059,   -1.360079
 214.966851,   -1.423056
 216.276643,   -1.486299
 217.586435,   -1.549808
 218.896227,   -1.615082
 220.206018,   -1.680695
 221.515810,   -1.746585
 222.825602,   -1.812751
 224.135394,   -1.879194
 225.445185,   -1.945914
 226.754977,   -2.013526
 228.064769,   -2.082305
 229.374561,   -2.151370
 230.684352,   -2.220721
 231.994144,   -2.290358
 233.303936,   -2.360283
 234.613728,   -2.430494
 235.923520,   -2.501000
 237.233311,   -2.573224
 238.543103,   -2.645743
 239.852895,   -2.718530
 241.162687,   -2.790278
 242.472478,   -2.862321
 243.782270,   -2.934661
 245.092062,   -3.007296
 246.401854,   -3.080228
 247.711645,   -3.154198
 249.021437,   -3.229101
 250.331229,   -3.304308
 251.641021,   -3.379821
