Speed (CAS), Climb Angle
 121.971636,    2.010584
 123.470345,    1.995441
 124.969055,    1.979273
 126.467765,    1.960337
 127.966474,    1.938749
 129.465184,    1.914535
 130.963894,    1.890437
 132.462603,    1.869670
 133.961313,    1.846646
 135.460022,    1.821508
 136.958732,    1.794402
 138.457442,    1.765078
 139.956151,    1.733431
 141.454861,    1.700154
 142.953571,    1.665412
 144.452280,    1.627991
 145.950990,    1.589284
 147.449699,    1.549169
 148.948409,    1.506712
 150.447119,    1.463400
 151.945828,    1.417911
 153.444538,    1.371320
 154.943248,    1.323114
 156.441957,    1.273509
 157.940667,    1.222581
 159.439376,    1.170240
 160.938086,    1.116590
 162.436796,    1.062599
 163.935505,    1.012975
 165.434215,    0.962816
 166.932924,    0.910486
 168.431634,    0.857966
 169.930344,    0.803514
 171.429053,    0.748283
 172.927763,    0.692427
 174.426473,    0.634510
 175.925182,    0.576361
 177.423892,    0.517044
 178.922601,    0.456217
 180.421311,    0.395140
 181.920021,    0.332836
 183.418730,    0.269098
 184.917440,    0.205092
 186.416150,    0.140309
 187.914859,    0.073667
 189.413569,    0.006738
 190.912278,   -0.060477
 192.410988,   -0.129515
 193.909698,   -0.199350
 195.408407,   -0.265491
 196.907117,   -0.331519
 198.405827,   -0.399728
 199.904536,   -0.468352
 201.403246,   -0.537294
 202.901955,   -0.606555
 204.400665,   -0.677621
 205.899375,   -0.749444
 207.398084,   -0.821599
 208.896794,   -0.894088
 210.395503,   -0.967228
 211.894213,   -1.042236
 213.392923,   -1.117591
 214.891632,   -1.193293
 216.390342,   -1.269343
 217.889052,   -1.345836
 219.387761,   -1.424365
 220.886471,   -1.503255
 222.385180,   -1.582506
 223.883890,   -1.662117
 225.382600,   -1.742090
 226.881309,   -1.819898
 228.380019,   -1.897889
 229.878729,   -1.976254
 231.377438,   -2.054992
 232.876148,   -2.134103
 234.374857,   -2.213588
 235.873567,   -2.293446
 237.372277,   -2.375054
 238.870986,   -2.457313
 240.369696,   -2.539958
 241.868406,   -2.622988
 243.367115,   -2.706403
 244.865825,   -2.790205
 246.364534,   -2.874393
 247.863244,   -2.959635
 249.361954,   -3.046169
 250.860663,   -3.133101
 252.359373,   -3.220430
 253.858082,   -3.308156
 255.356792,   -3.396280
 256.855502,   -3.484803
 258.354211,   -3.573309
 259.852921,   -3.661773
 261.351631,   -3.751889
 262.850340,   -3.842650
 264.349050,   -3.933819
 265.847759,   -4.025398
 267.346469,   -4.117385
 268.845179,   -4.209783
 270.343888,   -4.302591
